word,phonetic,pos,definition,source
pungent,'pʌndʒənt,,"a.(指气味、味道)刺激性的, 辛辣的, 尖锐的, 苦痛的, 严厉的",GRE
inalienable,ɪn'elɪənəbl,,"a.(指权利等)不能让与的, 不能剥夺的",GRE
lithe,laið,,"a.(指人、身体)柔软的, 易弯的",GRE
thoroughbred,'θɝobrɛd,,"a.(指牲畜)纯种的、良种的, (指人)高尚的、受过良好教养的",GRE
opportune,ˌɔpə'tun,,"a.(指时间)凑巧的、恰好的, (指行动或事件)及时、适宜的",GRE
saliferous,sæ'lɪfərəs,,a.[地](岩层等)含盐的,GRE
seismic,'saɪzmɪk,,a.[地]地震的,GRE
anurous,ə'njuərəs,,a.[动]无尾的,GRE
titanic,"tai'tænik, ti-",,"a.[化](含)钛的, 四价钛的",GRE
subcutaneous,",sʌbkjʊ'tenjəs",,"a.[解] 皮下的, 皮下用的",GRE
vascular,'væskjəlɚ,,"a.[解][动]脉管的, 有脉管的, 血管的",GRE
terricolous,te'rɪkələs,,a.[生]陆生的,GRE
embryonic,",ɛmbrɪ'ɑnɪk",,"a.[生]胚胎的, 开始的",GRE
photophilous,fəu'tɔfiləs,,"a.[生]喜光的,嗜光的,适光的",GRE
osseous,'ɑsɪəs,,"a.[生化]骨的, 骨质的",GRE
generic,dʒə'nɛrɪk,,"a.[生物]属的, 类的, 一般的, 普通的, 非特殊的",GRE
glabrous,'glebrəs,,"a.[生物]无毛的, 光洁的",GRE
antenatal,'æntə'netl,,a.[医]出生前的,GRE
allergic,ə'lɝdʒɪk,,"a.[医]过敏的, 患过敏症的",GRE
rickety,'rɪkəti,,"a.[医]患佝偻病的, 驼背的, 摇摆的",GRE
styptic,'stiptik,,"a.[医]收敛性的, 止血的",GRE
polysemous,",pɔli'si:məs",,"a.[语]一词多义的,多义的",GRE
acarpous,e'kɑrpəs,,"a.[植]不结果的,无果实的",GRE
cephalic,sɪ'fælɪk,,a.[字尾]头的,GRE
risque,ris'kei,,"a.<法> (作品等)淫秽的, 败坏风俗的",GRE
flippant,'flɪpənt,,"a.<古>能说会道的, 轻率的, 没礼貌的, 嘴碎的",GRE
omnificent,ɒm'nɪfɪsənt,,"a.<罕>创造一切的, 有无限创造力的",GRE
mensal,'mensəl,,"a.<罕>每月一次的, 每月的, 餐桌的",GRE
liverish,'lɪvərɪʃ,,"a.<口>患肝病的, 坏脾气的",GRE
ducky,'dʌki,,"a.<俚> 极好的, 可喜的, 极为愉快的",GRE
gynecoid,'ɡainikɔid,,a.<美>= gynaecoid,GRE
bogus,'bogəs,,"a.<美>假的, 伪造的",GRE
wacky,'wæki,,"a.<美俚>古怪的, 乖僻的, 疯疯癫癫的",GRE
fantabulous,fæn'tæbjuləs,,"a.<美俚>极出色的, 极妙的",GRE
raunchy,"'rɔ:ntʃi, 'rɑ:, 'rau-",,"a.<美俚>邋遢的, 肮脏的, 淫秽的",GRE
randy,'rændi,,"a.<主苏格兰>粗鲁的, 好色的",GRE
chunky,'tʃʌŋki,,a.矮矮胖胖的,GRE
podgy,'pɑdʒi,,"a.矮胖的, 短粗的",GRE
stocky,'stɑki,,"a.矮壮的, 健壮结实的",GRE
scrappy,'skræpi,,"a.爱打架的, 斗志旺盛的, 细小的, 碎屑的, 杂凑的, 不连贯的",GRE
prying,'praiiŋ,,a.爱打听的,GRE
meddlesome,'mɛdlsəm,,"a.爱管闲事的, 好干涉的",GRE
waggish,'wæɡɪʃ,,"a.爱开玩笑的, 滑稽的",GRE
lachrymose,'lækrɪmos,,"a.爱哭的, 悲哀的",GRE
frolicsome,'frɑlɪksəm,,"a.爱闹着玩的, 嬉戏的",GRE
persnickety,pɚ'snɪkəti,,"a.爱挑剔的, 难应付的",GRE
flirtatious,flɝ'teʃəs,,"a.爱调戏的, 轻浮的",GRE
ornery,'ɔrnəri,,"a.爱争吵的, 卑下的, 一般的",GRE
ambiguous,æm'bɪɡjuəs,,"a.暧昧的, 不明确的",GRE
propitiatory,prəu'piʃiətəri,,"a.安抚的, 和解的",GRE
tranquil,ˈtræŋkwəl,,a.安静的,GRE
sedate,si'deit,,"a.安静的, 稳重的",GRE
obscure,əb'skjʊr,,"a.暗的, 朦胧的, 模糊的, 晦涩的",GRE
dingy,'dɪndʒi,,"a.暗黑的, 邋遢的",GRE
implicit,ɪm'plɪsɪt,,"a.暗示的, 盲从的, 含蓄的, 固有的, 不怀疑的, 绝对的",GRE
surreptitious,",sɝrəp'tɪʃəs",,"a.暗中的, 秘密的, 偷偷摸摸的",GRE
sordid,'sɔ:did,,a.肮脏,GRE
squalid,'skɔlɪd,,a.肮脏的,GRE
scruffy,'skrʌfi,,"a.肮脏的, 不整洁的, 破旧的",GRE
concave,kɑn'kev,,"a.凹的, 凹入的",GRE
haughty,'hɔti,,a.傲慢的,GRE
assuming,ə'sju:miŋ,,"a.傲慢的, 不逊的, 僭越的",GRE
contumelious,",kɔntju:'mi:ljəs",,"a.傲慢的, 侮辱性的",GRE
overbearing,",ovɚ'bɛrɪŋ",,"a.傲慢的, 专横的",GRE
arrogant,'ærəɡənt,,"a.傲慢的, 自大的",GRE
snooty,'snuti,,"a.傲慢的, 自大的, 鄙视别人的",GRE
abstruse,əbˈstruːs; æb-,,"a.奥妙的, 深奥的",GRE
octogenarian,'ɑktədʒə'nɛrɪən,,"a.八十岁的, 八十多岁的",GRE
platonic,"plə'tɔnik, plei-",,"a.柏拉图哲学的, 柏拉图主义的, 理想的, 不切实际的",GRE
pied,paɪd,,"a.斑驳的, 杂色的",GRE
purblind,"'pɝ,blaɪnd",,"a.半盲的, 惺松眼的, 迟钝的",GRE
translucent,træns'lusnt,,"a.半透明的, 透明的",GRE
concomitant,kən'kɑmətənt,,a.伴随的,GRE
retentive,rɪ'tɛntɪv,,a.保持的,GRE
reserved,rɪ'zɝvd,,"a.保留的, 包租的",GRE
vindictive,vɪn'dɪktɪv,,a.报复性的,GRE
retributive,ri'tribjutiv,,a.报应的,GRE
disaffected,",dɪsə'fɛktɪd",,"a.抱不平的, 有叛意的, 不服的",GRE
grumble,'ɡrʌmbl,,"a.抱怨地表示, 嘟囔地说",GRE
mutinous,'mju:tinəs,,"a.暴动的, 反抗的",GRE
riotous,'raɪətəs,,"a.暴动的, 骚乱的, 狂欢的",GRE
touchy,'tʌtʃi,,"a.暴躁的, 难以处理的, 易起火的",GRE
vile,vaɪl,,"a.卑鄙的, 可耻的, 恶劣的, 可憎的, 简陋的, 低廉的, 坏透的, 不足道的",GRE
abject,'æbdʒɛkt,,"a.卑鄙的, 可怜的",GRE
mingy,'mindʒi,,"a.卑鄙的, 吝啬的",GRE
humble,'hʌmbl,,"a.卑下的, 微贱的, 谦逊的, 粗陋的",GRE
mournful,'mɔrnfl,,a.悲哀的,GRE
plaintive,'plentɪv,,"a.悲哀的, 哀伤的",GRE
doleful,'dolfl,,"a.悲哀的, 阴沉的, 寂寞的",GRE
woeful,'wofl,,"a.悲伤的, 悲哀的, 可怜的, 遗憾的",GRE
distressing,dɪ'strɛsɪŋ,,"a.悲伤的, 使痛苦的, 使烦恼的",GRE
boreal,'borɪəl,,a.北的,GRE
dorsal,'dɔrsl,,"a.背的, 脊的",GRE
treacherous,'trɛtʃərəs,,"a.背叛的, 背信弃义的, 奸诈的, 叛逆的",GRE
perfidious,pɚ'fɪdɪəs,,a.背信弃义的,GRE
bereft,bɪ'rɛft,,"a.被剥夺的, 失去亲人的, 丧失的",GRE
bushed,bʊʃt,,"a.被草丛笼罩的, 疲倦的",GRE
unfettered,ʌn'fɛtɚd,,"a.被除去脚镣的,无拘无束的",GRE
guarded,'ɡɑrdɪd,,"a.被防护者的, 被看守着的, 被监视着的, 警戒着的",GRE
downtrodden,'daʊntrɑdn,,"a.被践踏的, 被蹂躏的,被压制的",GRE
dopey,'dəʊpɪ,,"a.被麻醉的, 笨的, 迟钝的",GRE
derelict,'dɛrəlɪkt,,a.被抛弃了的,GRE
preoccupied,pri'ɑkjə'paɪd,,"a.被先占的, 全神贯注的",GRE
forlorn,fɚ'lɔrn,,a.被遗弃的,GRE
outcast,'aʊtkæst,,"a.被逐的, 被排斥的, 被遗弃的",GRE
vernacular,vɚ'nækjəlɚ,,a.本国的,GRE
ontic,'ɑntɪk,,"a.本体的, 实体的",GRE
indigenous,ɪn'dɪdʒənəs,,a.本土的,GRE
hulking,'hʌlkɪŋ,,"a.笨重的, 粗陋的",GRE
clumsy,'klʌmzi,,a.笨拙的,GRE
logged,lɔɡd,,"a.笨拙的, （树）劈成木材的",GRE
unwieldy,ʌn'wildi,,"a.笨拙的, 不实用的, 难处理的, 难使用的, 笨重的",GRE
gauche,ɡoʃ,,"a.笨拙的, 粗鲁的, 偏转的, 无礼的",GRE
uncouth,ʌn'kʊθ,,"a.笨拙的, 粗俗的, 不舒适的",GRE
nasal,'nezl,,"a.鼻的, 鼻音的, 护鼻的",GRE
figurative,'fɪgərətɪv,,"a.比喻的, 修饰丰富的, 形容多的",GRE
compulsory,kəm'pʌlsəri,,"a.必需做的, 必修的, 被强迫的, 被强制的, 义务的",GRE
derogatory,dɪ'rɑɡətɔri,,a.贬损的,GRE
prolate,'prolet,,a.扁长的,GRE
equable,'ɛkwəbl,,"a.变动小的, 平静的",GRE
protean,'protɪən,,a.变化多端的,GRE
inconstant,ɪn'kɑnstənt,,a.变化无常的,GRE
pejorative,pɪ'dʒɔrətɪv,,"a.变坏的, 轻蔑的",GRE
polemical,pə'lɛmɪkl,,"a.辩论法, 辩论术, 好辩的, 挑起争端的",GRE
measured,'mɛʒɚd,,"a.标准的, 整齐的, 有规则的",GRE
normative,'nɔrmətɪv,,a.标准化的,GRE
superficial,",supɚ'fɪʃl",,"a.表面的, 肤浅的, 浅薄的",GRE
convex,'kɑnvɛks,,"a.表面弯曲如球的外侧, 凸起的",GRE
interrogative,",ɪntə'rɑɡətɪv",,"a.表示疑问的, 质问的",GRE
urbane,ɝ'ben,,"a.彬彬有礼的, 文雅的",GRE
complaisant,kəmpleɪsənt,,"a.彬彬有礼的, 殷勤的, 柔顺的",GRE
morbid,'mɔrbɪd,,"a.病的, 由病引起的, 病态的, 恐怖的",GRE
wavy,'wevi,,"a.波状的, 摇摆的, 起浪的, 波动的, 不稳的",GRE
avuncular,ə'vʌŋkjəlɚ,,"a.伯父的, 伯父似的",GRE
erudite,'ɛrudaɪt,,a.博学的,GRE
halting,'hɔltɪŋ,,"a.跛的, 犹豫的, 蹒跚的",GRE
adjutant,'ædʒʊtənt,,a.补助的,GRE
ancillary,'ænsəlɛri,,"a.补助的, 副的",GRE
raptorial,ræp'torɪəl,,"a.捕食生物的, 猛禽类的",GRE
incommunicative,",ɪnkə'mjʊnə,ketɪv",,"a.不爱说话的, 沉默寡言的",GRE
fidgety,'fɪdʒɪti,,"a.不安的, 不沉着的, 烦燥的, 难以取悦的",GRE
labile,'lebɪl,,"a.不安定的, 易发生变化的",GRE
immoral,ɪ'mɔrəl,,"a.不道德的, 邪恶的, 放荡的, 淫荡的",GRE
incessant,ɪn'sɛsnt,,"a.不断的, 不停的",GRE
infertile,ɪn'fɝtl,,"a.不肥沃的, 贫瘠的, 不毛的, 不结果实的",GRE
indiscriminate,",ɪndɪ'skrɪmɪnət",,"a.不分皂白的, 不加选择的",GRE
recusant,rə'kjuzənt,,a.不服权威的,GRE
iniquitous,ɪ'nɪkwətəs,,a.不公正的,GRE
inconsiderate,",ɪnkən'sɪdərət",,"a.不顾及别人的, 轻率的",GRE
apolitical,",epə'lɪtɪkl",,a.不关心政治的,GRE
ignoble,ɪɡ'nobl,,a.不光彩的,GRE
anomalous,ə'nɑmələs,,"a.不规则的, 反常的",GRE
unabashed,",ʌnə'bæʃt",,a.不害羞的,GRE
ineligible,ɪn'ɛlɪdʒəbl,,a.不合格的,GRE
incompetent,ɪn'kɑmpɪtənt,,"a.不合格的, 不胜任的",GRE
unconscionable,ʌn'kɑnʃənəbl,,"a.不合理的, 不受良心节制的, 过度的",GRE
inconsequential,ɪn'kɑnsə'kwɛnʃəl,,"a.不合逻辑的, 不合理的",GRE
unbecoming,",ʌnbɪ'kʌmɪŋ",,a.不合身的,GRE
undesirable,",ʌndɪ'zaɪərəbl",,"a.不合需要的, 不受欢迎的, 令人不快的",GRE
nonskid,nɑn'skɪd,,a.不滑的,GRE
implacable,ɪm'plækəbl,,"a.不缓和的, 不安静的",GRE
impenitent,ɪm'pɛnɪtənt,,"a.不悔悟的, 顽固的",GRE
invulnerable,ɪn'vʌlnərəbl,,"a.不会受伤害的, 无懈可击的",GRE
infelicitous,",infi'lisitəs",,"a.不吉利的, 不幸的, 不合适的",GRE
reckless,'rɛkləs,,a.不计后果的,GRE
unaffected,",ʌnə'fɛktɪd",,"a.不矫揉造作的, 自然的, 真挚的, 未受影响的, 未被感动的",GRE
filthy,'fɪlθi,,"a.不洁的, 污秽的, 丑恶的",GRE
unversed,",ʌn'vɝst",,"a.不精通的, 不熟练的, 无知的, 无经验的",GRE
asymmetric,",esɪ'mɛtrɪk",,"a.不均匀的, 不对称的",GRE
ineluctable,",ɪnɪ'lʌktəbl",,"a.不可避免的, 无法逃避的",GRE
immutable,ɪ'mjutəbl,,"a.不可变的, 不变的, 不能变的, 永恒的",GRE
irresistible,",ɪrɪ'zɪstəbl",,"a.不可抵抗的, 不能压制的",GRE
imponderable,ɪm'pɑndərəbl,,a.不可估计的,GRE
lamentable,'læməntəbl,,a.不快的,GRE
intolerant,ɪn'tɑlərənt,,"a.不宽容的, 偏狭的",GRE
incoherent,'ɪnko'hɪrənt,,"a.不连贯的, 语无伦次的",GRE
discrete,dɪ'skrit,,"a.不连续的, 离散的",GRE
maladroit,",mælə'drɔɪt",,a.不灵巧的,GRE
malcontent,'mælkən'tɛnt,,a.不满的,GRE
disgruntled,dɪs'ɡrʌntld,,"a.不满的, 不高兴的",GRE
discontented,",dɪskən'tɛntɪd",,a.不满意的,GRE
noncommittal,",nɑnkə'mɪtl",,"a.不明朗的, 不承担义务的",GRE
ineffaceable,",ini'feisəbl",,"a.不能除去的, 不能取消的",GRE
inexpiable,ɪn'ɛkspɪəbl,,"a.不能抵偿的, 不能平息的",GRE
indivisible,'ɪndə'vɪzəbl,,"a.不能分割的, 除不尽的",GRE
irrevocable,ɪ'rɛvəkəbl,,a.不能取消的,GRE
impermeable,ɪm'pɝmɪəbl,,"a.不能渗透的, 不渗透性的",GRE
ineffable,ɪn'ɛfəbl,,"a.不能说的, 不应说出的, 避讳的",GRE
irreparable,ɪ'rɛpərəbl,,a.不能挽回的,GRE
inconceivable,",ɪnkən'sivəbl",,"a.不能想像的, 难以相信的",GRE
irreconcilable,ɪ'rɛkənsaɪləbl,,"a.不能协调的, 矛盾的",GRE
invincible,ɪn'vɪnsəbl,,"a.不能征服的, 无敌的",GRE
insuperable,ɪn'supərəbl,,"a.不能制胜的, 不能克服的",GRE
incurable,ɪn'kjʊrəbl,,a.不能治愈的,GRE
incontinent,ɪn'kɒntɪnənt,,"a.不能自制的, 无节制的, 荒淫的, [医]失禁的",GRE
dauntless,'dɔntləs,,"a.不屈不挠的, 大胆的",GRE
indomitable,ɪn'dɑmɪtəbl,,"a.不屈服的, 不屈不挠的",GRE
nonflammable,",nɑn'flæməbl",,a.不燃烧的,GRE
impervious,ɪm'pɝvɪəs,,"a.不让进入, 不会受到损伤的, 密封的, 不受影响的",GRE
indubitable,in'dju:bitəbl,,"a.不容置疑的, 确实的, 明白的",GRE
indiscreet,'ɪndɪ'skrit,,"a.不慎重的, 轻率的",GRE
barren,'bærən,,"a.不生育的, 不孕的, 贫瘠的, 没有结果的, 无益的, 单调的, 无聊的, 空洞的",GRE
dispensable,dɪ'spɛnsəbl,,"a.不是必要的, 可有可无的",GRE
inept,i'nept,,"a.不适当的, 无能的, 不称职的",GRE
inexpedient,",ɪnɪk'spidɪənt",,a.不适宜的,GRE
immoderate,ɪ'mɑdərət,,a.不适中的,GRE
unruly,ʌn'ruli,,"a.不受拘束的, 不守规矩的, 蛮横的, 难驾驭的",GRE
indisposed,",ɪndɪ'spozd",,"a.不舒服的, 不合适的",GRE
insubordinate,",ɪnsə'bɔrdnɪt",,"a.不顺从的, 不听话的",GRE
unseemly,ʌn'simli,,"a.不体面的, 不适宜的, 不恰当的",GRE
discordant,dɪs'kɔrdənt,,"a.不调和的, 不和的, [乐]不悦耳的, 不和谐的",GRE
incongruous,ɪn'kɑŋɡruəs,,"a.不调和的, 不适宜的",GRE
contumacious,",kɑntu'meʃəs",,"a.不听令的, 顽固的, 反抗法院命令的",GRE
diverse,daɪ'vɝs,,"a.不同的, 变化多的",GRE
heterogeneous,'hɛtərə'dʒinɪəs,,a.不同种类的异类的,GRE
queasy,'kwizi,,a.不稳定的,GRE
precarious,prɪ'kɛrərɪəs,,a.不稳定的,GRE
incommensurate,",ɪnkə'mɛnʃərət",,"a.不相称的, 不适应的",GRE
dissonant,'dɪsənənt,,"a.不谐和的, 不调和的, 刺耳的",GRE
unremitting,",ʌnrɪ'mɪtɪŋ",,a.不懈的,GRE
hackneyed,'hæknɪd,,"a.不新奇的, 陈腐的, 常见的",GRE
infidel,'ɪnfədl,,"a.不信宗教的, 异端的",GRE
immortal,ɪ'mɔrtl,,a.不朽的,GRE
repugnant,rɪ'pʌɡnənt,,a.不一致的,GRE
stolid,'stɑlɪd,,"a.不易激动的, 感觉迟钝的, 神经麻木的",GRE
unflappable,",ʌn'flæpəbl",,"a.不易惊慌的, 镇定的",GRE
disagreeable,",dɪsə'ɡriəbl",,"a.不愉快的, 不为人喜的, 厌恶的",GRE
obnoxious,əb'nɑkʃəs,,"a.不愉快的, 讨厌的",GRE
disinclined,",disin'klaind",,"a.不愿的, 不想的",GRE
grudging,'ɡrʌdʒɪŋ,,"a.不愿的, 勉强的, 吝啬的",GRE
averse,ə'vɝs,,"a.不愿意的, 反对的",GRE
frowzy,'frauzi,,"a.不整洁的, 憋闷的, 有臭味的",GRE
deviant,'divɪənt,,a.不正常的,GRE
perverse,pɚ'vɝs,,a.不正当的,GRE
indefatigable,",ɪndɪ'fætɪɡəbl",,a.不知疲倦的,GRE
unwitting,ʌn'wɪtɪŋ,,a.不知情的,GRE
inadvertent,ɪnəd'vɝtənt,,"a.不注意的, 疏忽的, 无意中做的",GRE
insufficient,",ɪnsə'fɪʃnt",,"a.不足的, 不够的",GRE
skimpy,'skimpi,,"a.不足的, 吝啬的",GRE
paltry,'pɔltri,,"a.不足取的, 无价值的, 琐碎的, 下贱的",GRE
irreverent,ɪ'rɛvərənt,,a.不尊敬的,GRE
fractional,'frækʃənl,,"a.部分的, 碎片的, 分数的, 小数的, 分馏的",GRE
fiscal,'fɪskl,,"a.财政的, 国库的, 会计的, 国库岁入的",GRE
sartorial,sɑr'tɔrɪəl,,"a.裁缝的, 缝纫的, [解]缝匠肌的",GRE
iridescent,",ɪrɪ'dɛsnt",,"a.彩虹色的, 闪光的",GRE
chromatic,krə'mætɪk,,a.彩色的,GRE
stilted,'stɪltɪd,,"a.踩高跷的, 虚饰的",GRE
sallow,'sælo,,a.菜色,GRE
preprandial,",pri'prændɪəl",,a.餐前的,GRE
tyrannical,tɪ'rænɪkl,,a.残暴的,GRE
sanguinary,'sængwɪn(ə)rɪ,,a.残暴的,GRE
procrustean,prəu'krʌstiən,,"a.残暴的, 强求一致的",GRE
atrocious,ə'troʃəs,,"a.残暴的, 凶恶的",GRE
inhumane,'ɪnhjʊ'men,,a.残忍的,GRE
brute,brut,,"a.残忍的, 畜生般的",GRE
brutal,'brutl,,"a.残忍的, 兽性的",GRE
brilliant,'brɪljənt,,"a.灿烂的, 闪耀的, 有才气的",GRE
precipitant,prɪ'sɪpətənt,,a.仓促的,GRE
brash,bræʃ,,"a.仓促的, 无礼的, 性急的, 傲慢的",GRE
pallid,'pælɪd,,"a.苍白的, 暗淡的",GRE
wan,wɑn,,"a.苍白的, 无血色的, 病态的, 暗淡的, 无力的",GRE
manipulative,mə'nɪpjəletɪv,,"a.操作的, 操纵的, 控制的",GRE
graminaceous,",ɡræmi'neiʃəs",,"a.草(似),[植] 禾本的",GRE
herbaceous,ɝ'beʃəs,,"a.草本的, 似绿叶的",GRE
illusory,ɪ'lusəri,,"a.产生幻觉的, 幻影的, 错觉的, 虚假的, 不牢靠的",GRE
obsequious,əb'sikwɪəs,,"a.谄媚的, 奉承的, 拍马屁的",GRE
rampant,'ræmpənt,,"a.猖獗的, 蔓生的, 猛烈的, 狂暴的, 跛拱的",GRE
intestinal,ɪn'tɛstɪnl,,"a.肠的, 肠内的, (疾病)侵袭肠的",GRE
haunting,'hɔntɪŋ,,"a.常浮现于脑海中的, 不易忘怀的",GRE
preternatural,",pri:tə'nætʃərəl",,a.超自然的,GRE
ephemeral,ə'fɛmərəl,,"a.朝生暮死的, 短暂的, 短命的",GRE
derisive,dɪ'raɪsɪv,,"a.嘲笑的, 值得嘲笑的",GRE
sloppy,'slɔpi,,"a.潮湿的, 多阴雨的, 溅湿的, 溅污的, 肥大的",GRE
ingrained,ɪn'ɡrend,,"a.彻底的, 根深蒂固的, 生染的",GRE
staid,sted,,a.沉静的,GRE
dreary,'drɪri,,a.沉闷的,GRE
atrabilious,'ætrə'biljəs,,"a.沉闷的, 疑心的",GRE
dissipated,'dɪsɪpetɪd,,"a.沉迷于酒色的, 消散的, 闲游浪荡的",GRE
taciturn,'tæsɪtɝn,,a.沉默寡言的,GRE
reticent,'rɛtɪsnt,,a.沉默寡言的,GRE
doting,'dotɪŋ,,"a.沉溺于爱的, 溺爱的",GRE
reflective,rɪ'flɛktɪv,,a.沉思的,GRE
pensive,'pɛnsɪv,,a.沉思的,GRE
meditative,'mɛdɪtetɪv,,"a.沉思的, 爱思考的, 冥想的",GRE
imperturbable,",impə'tə:bəbl",,"a.沉着的, 冷静的",GRE
ponderous,'pɑndərəs,,"a.沉重的, 笨重的, 冗长的, 沉闷的, (指问题等)呆板的",GRE
trite,traɪt,,a.陈腐的,GRE
antiquated,'æntɪkwetɪd,,a.陈旧的,GRE
veridical,və'ridikəl,,a.诚实的,GRE
approbatory,",æprəu'beitəri, ə'prəubətəri",,"a.承认的, 认可的, 赞赏的",GRE
exurban,eks'ə:bən,,a.城市远郊的,GRE
laboured,'lebɚd,,"a.吃力的, 谨慎的",GRE
oafish,'ofɪʃ,,"a.痴呆的, 畸形的",GRE
bovine,'bovaɪn,,"a.迟钝的, 牛的, 似牛的, 耐心的",GRE
persistent,pə'zɪstənt,,a.持久稳固的,GRE
sustained,sə'stend,,"a.持续不变的, 相同的",GRE
discalced,dɪs'kælst,,"a.赤脚的, 仅穿拖鞋的",GRE
unclad,",ʌn'klæd",,"a.赤裸裸的, 没穿衣服的",GRE
fervent,'fɝvənt,,a.炽热的,GRE
impulsive,ɪm'pʌlsɪv,,a.冲动的,GRE
impetuous,ɪm'pɛtʃʊəs,,"a.冲动的, 猛烈的, 激烈的",GRE
alluvial,ə'lʊvɪəl,,"a.冲积的, 淤积的",GRE
sufficient,səˈfɪʃənt,,"a.充分的, 足够的",GRE
humid,'hjumɪd,,"a.充满潮湿的, 湿润的, 多湿气的",GRE
replete,rɪ'plit,,a.充满的,GRE
spry,spraɪ,,"a.充满生气的, 活泼的, 敏捷的美国Spry在线服务公司",GRE
ample,'æmpl,,"a.充足的, 丰富的",GRE
