word,phonetic,pos,definition,source
conventional,kən'vɛnʃənl,,a.传统的,六级
convert,kən'vɝt,,v.转换，改变,六级
convict,kən'vɪkt,,v.证明……有罪,六级
convince,kən'vɪns,,v.使……相信,六级
coordination,"ko,ɔrdɪ'neʃən",,n.协调,六级
corruption,kə'rʌpʃən,,n.腐败,六级
counsel,'kaʊnsl,,v.建议，忠告,六级
counselor,'kaʊnslɚ,,n.咨询顾问,六级
countermeasure,'kaʊntɚ'mɛʒɚ,,n.对策,六级
cover,'kʌvɚ,,v.报道,六级
coverage,'kʌvərɪdʒ,,n.报道,六级
criminal,'krɪmɪnl,,a.犯罪的 n.罪犯,六级
criteria,kraɪ'tɪrɪə,,n.标准,六级
critical,'krɪtɪkl,,a.挑剔的，批评的；关键的,六级
criticism,'krɪtə'sɪzəm,,n.批评,六级
crucial,'krʊʃəl,,a.关键的,六级
curb,kɝb,,v.限制，控制,六级
currency,ˈkɜrənsi,,n.货币,六级
dare,dɛr,,v.勇敢，敢于做,六级
debris,də'bri,,n.残骸，碎片,六级
decent,'disnt,,a.体面的,六级
decisive,dɪ'saɪsɪv,,a.决定性的,六级
decline,dɪ'klaɪn,,v.拒绝,六级
deem,dim,,v.认为,六级
defect,‘dɪfɛkt,,n.缺点,六级
defensive,dɪ'fɛnsɪv,,a.防守的，防御的,六级
deficient,dɪ'fɪʃnt,,a.不足的，缺乏的,六级
deficit,'dɛfəsɪt,,n.赤字,六级
defy,'difaɪ,,v.违背，违抗,六级
deliberate,dɪ'lɪbərət,,a.故意的,六级
delicate,ˈdɛlɪkɪt,,a.精细的，细微的,六级
deliver,dɪ'lɪvɚ,,v.发表，递送,六级
democracy,dɪˈmɑkrəsi,,n.民主,六级
denationalize,",di'næʃnəlaɪz",,v.使非国有化,六级
deny,dɪ'nai,,v.否认,六级
deprive,dɪ'praɪv,,v.剥夺,六级
derail,dɪ'rel,,v.脱轨,六级
derive,dɪ'raɪv,,v.获得,六级
descendant,dɪ'sɛndənt,,n.子孙后代,六级
descriptive,dɪ'skrɪptɪv,,a.描写的，描述的,六级
deserve,dɪ'zɝv,,v.值得,六级
desperate,'dɛspərət,,a.绝望的，不顾一切的,六级
destination,",dɛstɪ'neʃən",,n.目的地,六级
destructive,dɪ'strʌktɪv,,a.破坏性的，毁灭性的,六级
detached,dɪ'tætʃt,,a.冷漠的，超然的,六级
detect,dɪ'tɛkt,,v.发现,六级
detective,dɪ'tɛktɪv,,n.侦探,六级
diligence,'dɪlɪdʒəns,,n.勤奋,六级
dim,dɪm,,a.暗淡的；愚蠢的,六级
diminish,dɪ'mɪnɪʃ,,v.减少,六级
disadvantage,",dɪsəd'væntɪdʒ",,n.缺点，不利条件,六级
disappear,'dɪsə'pɪr,,v.消失,六级
disarm,dɪs'ɑrm,,v.解除，消除,六级
discipline,'dɪsəplɪn,,n.学科,六级
disconnect,",dɪskə'nɛkt",,v.断开,六级
discourage,dɪs'kɝɪdʒ,,v.阻止；使气馁,六级
disengagement,",dɪsɪn'gedʒmənt",,n.分离，疏离感,六级
dishonest,dɪs'ɑnɪst,,a.不诚实的,六级
dismiss,dɪs'mɪs,,v.忽视,六级
dispatch,dɪ'spætʃ,,v.发送，派遣,六级
disproportionately,",disprə'pɔ:ʃənitli",,ad.比例不均地，不成比例地,六级
disservice,dɪs'sɝvɪs,,n.帮倒忙，危害,六级
distinctive,dɪ'stɪŋktɪv,,a.与众不同的,六级
distort,dɪ'stɔrt,,v.扭曲,六级
distribution,'dɪstrə'bjʊʃən,,n.分布，分配,六级
diverse,daɪ'vɝs,,a.各种各样的,六级
diversion,dəˈvɝʒən; dəˈvɝʃən; daɪˈvɝʒən; daɪˈvɝʃən,,n.转移；娱乐,六级
diversity,dɪˈvəsɪti,,n.多样性,六级
divert,dɪˈvɚt,,v.转移,六级
dividend,'dɪvɪdɛnd,,n.分红，红利,六级
documentary,'dɑkjə'mɛntri,,n.纪录片,六级
dolphin,'dɑlfɪn,,n.海豚,六级
domestic,də'mɛstɪk,,a.国内的,六级
dominate,'dɑmɪnet,,v.主导，主宰,六级
donor,'donɚ,,n.捐赠者,六级
dorm,dɔrm,,n.宿舍,六级
dramatically,drə'mætɪkli,,ad.大幅度地；戏剧性地,六级
drastically,'dræstikəli,,ad.激烈地，猛烈地,六级
drift,drɪft,,v.漂流,六级
dropout,'drɑpaʊt,,n.辍学,六级
drought,draʊt,,n.干旱,六级
drown,draʊn,,v.溺水,六级
dweller,'dwɛlɚ,,n.居住者,六级
dysfunction,dɪs'fʌŋkʃən,,n.失灵,六级
eccentric,ɪk'sɛntrɪk,,a.古怪的,六级
ecological,'ikə'lɑdʒɪkl,,a.生态学的,六级
edit,'ɛdɪt,,v.剪辑，编辑,六级
election,ɪ'lɛkʃən,,n.选举,六级
eliminate,ɪ'lɪmɪnet,,v.消除,六级
elite,ɪˈliːt,,n.精英,六级
eloquent,'ɛləkwənt,,a.口才好的，雄辩的,六级
emerge,ɪ'mɝdʒ,,v.出现,六级
emphasize,'ɛmfəsaɪz,,v.强调,六级
encounter,ɪn'kaʊntɚ,,v.遭遇,六级
encourage,ɪn'kɝrɪdʒ,,v.鼓励,六级
endless,'ɛndləs,,a.无限的，没完没了的,六级
enforce,ɪn'fɔrs,,v.强迫，迫使,六级
engage,ɪn'ɡedʒ,,v.忙于，从事；雇佣,六级
enormous,ɪ'nɔrməs,,a.巨大的,六级
enrich,ɪn'rɪtʃ,,v.丰富，使富裕,六级
enrollment,ɪn'rolmənt,,n.入学人数,六级
enthusiastic,"ɪn,θuzɪ'æstɪk",,a.热情的,六级
entrepreneurship,",ɑntrəprə'nɝʃɪp",,n.企业管理,六级
epidemic,",ɛpɪ'dɛmɪk",,n.流行病,六级
eradicate,ɪ'rædɪket,,v.根除,六级
erect,ɪ'rɛkt,,v.建立,六级
erroneous,ɪ'ronɪəs,,a.错误的,六级
erupt,ɪ'rʌpt,,"v.喷出, 爆发",六级
essential,ɪ'sɛnʃl,,a.本质的，必须的,六级
esteem,ɪ'stim,,v.尊重,六级
ethnic,'ɛθnɪk,,a.种族的,六级
evolution,ˌɛvəˈluʃən; (occas.) ˌ ivəˈluʃən,,n.演变；进化；发展,六级
exaggerate,ɪɡ'zædʒəret,,v.夸张,六级
exceed,ɪk'sid,,v.超过,六级
exceptional,ɪk'sɛpʃənl,,a.例外的,六级
excess,'ɛk'sɛs,,n.过量，过度,六级
excessive,ɪkˈsɛsɪv,,a.过度的,六级
executive,ɪɡ'zɛkjətɪv,,n.执行官,六级
exert,ɪɡ'zɝt,,v.施加,六级
exotic,ɪɡ'zɑtɪk,,a.异域的，外国的,六级
expansion,ɪk'spænʃən,,n.扩大,六级
expectation,",ɛkspɛk'teʃən",,n.期望,六级
expedition,",ɛkspə'dɪʃən",,n.探险，远征,六级
expenditure,ɪk'spɛndɪtʃɚ,,n.费用，花销,六级
expertise,'ɛkspɝ'tiz,,n.专业知识,六级
extend,ɪk'stɛnd,,v.延伸；延期,六级
extent,ɪk'stɛnt,,n.程度,六级
extinction,ɪk'stɪŋkʃən,,n.灭绝,六级
extreme,ɪk'strim,,a.极端的,六级
eyewitness,'aɪwɪtnəs,,n.目击者,六级
facility,fə'sɪləti,,n.设施,六级
faculty,'fæklti,,n.教工，教员,六级
fade,fed,,v.褪色,六级
fatal,'fetl,,a.致命的,六级
fatigue,fə'tig,,n.疲惫,六级
favor,'fevɚ,,v.偏爱,六级
fearlessly,'fiəlisli,,ad.无畏地，大胆地,六级
fierce,fɪrs,,a.激烈的,六级
figure,'fɪɡjɚ,,n.数字,六级
fiscal,'fɪskl,,a.财政的,六级
flat,flæt,,a.平的 n.公寓,六级
flavor,'flevɚ,,n.口味,六级
flaw,flɔ,,n.缺点，瑕疵,六级
flee,fli,,v.离开,六级
flexible,'flɛksəbl,,a.灵活的,六级
float,flot,,v.漂浮,六级
footnote,'fʊt'not,,n.注脚,六级
forecast,'fɔrkæst,,n.预报，预测,六级
format,'fɔrmæt,,n.形式,六级
formidable,'fɔrmɪdəbl,,a.可怕的；令人敬畏的，令人惊叹的,六级
foster,'fɔstɚ,,v.促进；培养,六级
foundation,faʊn'deʃən,,n.基金会,六级
frankly,'fræŋkli,,ad.坦率地,六级
frantic,'fræntɪk,,a.疯狂的,六级
fresh,frɛʃ,,a.新颖的，新奇的,六级
frighten,'fraɪtn,,v.使害怕,六级
frontier,frʌn'tɪr,,n.边境,六级
frustrate,'frʌstret,,v.使挫败，使沮丧,六级
fulfill,fʊl'fɪl,,v.实现,六级
furious,'fjʊrɪəs,,a.生气的；激烈的,六级
fuss,fʌs,,n.小题大做,六级
gallery,'gæləri,,n.美术馆,六级
gap,ɡæp,,n.差距,六级
garage,gəˈrɑʒ; gəˈrɑdʒ,,n.车库,六级
gender,'dʒɛndɚ,,n.性别,六级
generate,'dʒɛnəret,,v.产生,六级
generous,'dʒɛnərəs,,a.慷慨的,六级
genetic,dʒə'nɛtɪk,,a.基因的,六级
genius,'dʒinjəs,,n.天才,六级
genuine,'dʒɛnjʊɪn,,a.真的；由衷的,六级
geology,dʒɪ'ɑlədʒi,,n.地质学,六级
gesture,'dʒɛstʃɚ,,n.姿势，手势,六级
glamorous,'glæmərəs,,a.有魅力的，迷人的,六级
glory,'ɡlɔri,,n.光荣，荣誉,六级
govern,'ɡʌvɚn,,v.管理,六级
grand,ɡrænd,,a.壮丽的，极好的,六级
grasp,ɡræsp,,v.抓住，理解,六级
gratitude,'ɡrætɪtud,,n.感激,六级
grocery,'ɡrosəri,,n.杂货店,六级
guarantee,",ɡærən'ti",,v.保证,六级
guard,ɡɑrd,,v.保护,六级
guesstimate,'ɡɛstɪmet,,n.大概估计，瞎猜估计,六级
habitual,hə'bɪtʃuəl,,a.习惯的,六级
handgun,'hænd'gʌn,,n.手枪,六级
handle,'hændl,,n.把手,六级
hardship,'hɑrdʃɪp,,n.艰难,六级
harsh,hɑrʃ,,a.严酷的，严峻的,六级
hatch,hætʃ,,v.孵化,六级
hazard,'hæzɚd,,n.危险,六级
hesitate,'hɛzɪtet,,v.犹豫,六级
hinder,'hɪndɚ,,v.阻碍,六级
hospitality,",hɑspɪ'tæləti",,n.友好,六级
host,host,,v.主持,六级
hostile,ˈhɑstəl,,a.有敌意的,六级
household,'haʊshold,,n.家庭，一家人,六级
humanistic,",hjʊmən'ɪstɪk",,a.人文的,六级
humorous,'hjumərəs,,a.幽默的,六级
hypothesis,haɪ'pɑθəsɪs,,n.假设，假说,六级
identify,aɪ'dɛntɪfaɪ,,v.认出，识别,六级
ideologically,",aidiə'lɔdʒikali",,ad.意识形态上地,六级
ideology,",aidi'ɔlədʒi, ,idi-",,n.意识形态,六级
ignore,ɪɡ'nɔr,,v.忽视,六级
imbalance,ɪm'bæləns,,n.不平衡,六级
immense,ɪ'mɛns,,a.巨大的,六级
immensely,i'mensli,,ad.非常，极大地,六级
immigrant,'ɪmɪɡrənt,,n.移民,六级
imminent,'ɪmɪnənt,,a.即将来临的,六级
impact,ɪm'pækt,,n.影响,六级
impose,ɪm'poz,,v.强加于,六级
imprison,ɪm'prɪzn,,v.监禁,六级
inadequate,ɪn'ædɪkwət,,a.不足的,六级
incentive,ɪn'sɛntɪv,,n.刺激,六级
incidence,'ɪnsɪdəns,,n.发生率,六级
incompetence,ɪn'kɑmpɪtəns,,n.无能,六级
index,'ɪndɛks,,n.指数,六级
indicate,'ɪndɪket,,v.表明,六级
indicative,ɪn'dɪkətɪv,,a.指示的,六级
indifferent,ɪn'dɪfrənt,,a.冷漠的,六级
indiscriminately,indi'skriminitli,,ad.不加选择地，不加区分地,六级
indispensable,'ɪndɪ'spɛnsəbl,,a.必不可少的,六级
indulge,ɪn'dʌldʒ,,v.放纵,六级
industrious,ɪn'dʌstrɪəs,,a.勤奋的,六级
ineffective,",ɪnɪ'fɛktɪv",,a.无效的,六级
inevitable,ɪn'ɛvɪtəbl,,a.不可避免的,六级
inexhaustible,",ɪnɪɡ'zɔstəbl",,a.用不完的，无穷无尽的,六级
infant,'ɪnfənt,,n.婴儿,六级
infect,ɪn'fɛkt,,v.感染,六级
inflation,ɪn'fleʃən,,n.通货膨胀,六级
influential,",ɪnflu'ɛnʃl",,a.有影响力的,六级
inhale,ɪn'hel,,v.吸入,六级
inherit,ɪn'hɛrɪt,,v.继承,六级
initiative,ɪ'nɪʃətɪv,,n.主动性,六级
injustice,ɪn'dʒʌstɪs,,n.不公正,六级
innovation,",ɪnə'veʃən",,n.创新，革新,六级
inspire,ɪn'spaɪɚ,,v.鼓励,六级
instant,'ɪnstənt,,a.立即的,六级
instinctively,in'stiŋktivli,,ad.本能地,六级
institution,",ɪnstɪ'tuʃən",,n.机构,六级
insufficient,",ɪnsə'fɪʃnt",,a.不足的,六级
integrity,ɪn'tɛɡrəti,,n.正直,六级
intelligent,ɪn'tɛlɪdʒənt,,a.聪明的,六级
intensely,in'tensli,,ad.强烈地,六级
interact,",ɪntɚ'ækt",,v.互动,六级
interaction,",ɪntə'rækʃən",,n.互动,六级
interference,",ɪntɚ'fɪrəns",,n.干涉,六级
interpretation,ɪn'tɝprɪ'teʃən,,n.解释，理解,六级
interracial,",ɪntə'reʃl",,a.种族间的,六级
intervene,",ɪntɚ'vin",,v.干涉,六级
intervention,",ɪntɚ'vɛnʃən",,n.干涉,六级
intriguing,ɪn'triɡɪŋ,,a.有趣的,六级
invasion,ɪn'veʒn,,n.入侵,六级
irony,'aɪrəni,,n.讽刺,六级
irrelevant,ɪ'rɛləvənt,,a.无关的,六级
irritate,'ɪrɪtet,,v.激怒,六级
isolation,",aɪsə'leʃən",,n.隔绝，隔离,六级
judicial,dʒʊ'dɪʃəl,,a.司法的,六级
jury,'dʒʊri,,n.陪审团,六级
justifiable,'dʒʌstɪfaɪəbl,,a.理所应当的,六级
justified,'dʒʌstɪfaɪd,,a.正当的,六级
keen,kin,,a.浓厚的；敏锐的,六级
kidnap,'kɪdnæp,,v.绑架,六级
lack,læk,,v.缺少,六级
lag,læɡ,,v.落后,六级
launch,lɔntʃ,,v.发布，推出,六级
lawn,lɔn,,n.草坪,六级
layman,'lemən,,n.门外汉,六级
layout,'leaʊt,,n.陈列,六级
legend,'lɛdʒənd,,n.传奇,六级
legislation,",lɛdʒɪs'leʃən",,n.立法,六级
legislator,'lɛdʒɪsletɚ,,n.立法者,六级
lest,lɛst,,conj.以免,六级
lobby,'lɑbi,,n.游说,六级
luxurious,lʌɡ'ʒʊrɪəs,,a.奢侈的，豪华的,六级
magnify,'mæɡnɪfaɪ,,v.放大,六级
maintenance,'mentənəns,,n.维修,六级
majority,mə'dʒɔrəti,,n.大多数,六级
mall,mɔl,,n.商场,六级
manifest,'mænɪfɛst,,v.表明,六级
manufacture,'mænjə'fæktʃɚ,,v.生产，制造,六级
marine,mə'rin,,a.海洋的,六级
markedly,'ma:kidli,,ad.显著地,六级
mask,mæsk,,n.面具 v.掩饰 掩盖,六级
material,mə'tɪrɪəl,,n.材料,六级
materialize,mə'tɪrɪəlaɪz,,v.实现,六级
matter,'mætɚ,,v.重要；要紧,六级
maturity,mə'tʃʊrəti,,n.成熟,六级
measure,'mɛʒɚ,,n.措施,六级
mechanism,'mɛkənɪzəm,,n.机制,六级
melt,mɛlt,,v.融化,六级
memo,'mɛmo,,n.备忘录,六级
memorable,'mɛmərəbl,,a.值得纪念的,六级
mention,'mɛnʃən,,v.提及,六级
merit,'mɛrɪt,,v.值得 n.优点,六级
migrate,'maɪɡret,,v.移民，迁徙,六级
milestone,'maɪlston,,n.里程碑,六级
minimal,'mɪnɪməl,,a.最低的，最小限度的,六级
mining,'maɪnɪŋ,,n.矿产,六级
minor,'maɪnɚ,,a.次要的，小的,六级
minority,maɪ'nɔrəti,,n.少数，少数民族,六级
miracle,'mɪrəkl,,n.奇迹,六级
misfortune,'mɪs'fɔrtʃən,,n.不幸地,六级
misinterpret,'mɪsɪn'tɝprɪt,,v.误解,六级
mobility,mo'bɪləti,,n.活动,六级
modernize,mɑdɚnˌaɪz,,v.现代化,六级
moist,mɔɪst,,a.潮湿的,六级
monopoly,mə'nɑpəli,,n.垄断,六级
mortality,mɔr'tæləti,,n.死亡率,六级
motel,mo'tɛl,,n.汽车旅馆,六级
motivation,",motə'veʃən",,n.激励，刺激,六级
mount,maʊnt,,v.增加,六级
mourn,mɔrn,,v.哀悼,六级
municipal,mju'nɪsɪpl,,a.政府的,六级
narrow,'næro,,v.变窄，缩小,六级
necessity,nə'sɛsəti,,n.必须，必要性,六级
needy,'nidi,,a.贫穷的,六级
neglect,nɪ'glɛkt,,v.忽视,六级
negotiation,"nɪ,ɡoʃɪ'eʃən",,n.协商,六级
neighborhood,"'nebɚ,hʊd",,n.附近,六级
neutrality,nu'træləti,,n.中立,六级
nightmare,'naɪt'mɛr,,n.噩梦,六级
nominate,'nɑmɪnet,,v.提名,六级
notion,'noʃən,,n.想法，观点,六级
numerous,'numərəs,,a.无数的,六级
nutritious,nʊ'trɪʃəs,,a.有营养的,六级
obesity,o'bisəti,,n.肥胖,六级
objective,əb'dʒɛktɪv,,n.目标，目的,六级
oblige,ə'blaɪdʒ,,v.迫使,六级
obstacle,'ɑbstəkl,,n.阻碍,六级
occur,ə'kɝ,,v.发生,六级
offense,ə'fɛns,,n.冒犯,六级
oppose,ə'poz,,v.反对,六级
opposition,'ɑpə'zɪʃən,,n.反对,六级
optimistic,",ɑptɪ'mɪstɪk",,a.乐观的,六级
organic,ɔr'gænɪk,,a.有机的,六级
orient,'orɪənt,,v.使适应，使确定方向,六级
outcome,'aʊt'kʌm,,n.结果,六级
outdated,'aʊt'detɪd,,a.过时的,六级
outlive,",aʊt'lɪv",,v.比……活的时间长,六级
outnumber,'aʊt'nʌmbɚ,,v.超过,六级
outsource,'aʊtsɔrs,,v.外包,六级
outweigh,'aʊt'we,,v.超过,六级
overcharge,",ovɚ'tʃɑrdʒ",,v.多收钱,六级
overexcited,ˌəʊvərɪkˈsaɪtɪd,,a.过于激烈的,六级
overwhelm,",ovɚ'wɛlm",,v.压倒，战胜,六级
owe,o,,v.欠钱,六级
owl,aʊl,,n.猫头鹰,六级
panic,'pænɪk,,a.恐慌的,六级
paradise,'pærə'daɪs,,n.天堂,六级
paralyze,"'pærə,laɪz",,v.瘫痪，麻痹,六级
pasture,'pæstʃɚ,,n.牧场,六级
pattern,'pætɚn,,n.模式,六级
pause,pɔz,,n.暂停，迟疑,六级
pave,pev,,v.铺路,六级
payroll,'perol,,n.工资总额,六级
peculiar,pɪ'kjulɪɚ,,a.特有的，奇怪的,六级
penalty,'pɛnəlti,,n.惩罚,六级
pension,'pɛnʃən,,n.养老金,六级
perish,'pɛrɪʃ,,v.死亡,六级
perspective,pɚ'spɛktɪv,,n.视角，观点,六级
pessimist,'pɛsɪmɪst,,n.悲观主义者,六级
phenomenon,fə'nɑmɪnən,,n.现象,六级
philosopher,fə'lɑsəfɚ,,n.哲学家,六级
plot,plɑt,,n.情节,六级
poetry,'poətri,,n.诗歌,六级
polar,'polɚ,,n.（南、北）极,六级
poll,pol,,n.民意测验,六级
ponder,'pɑndɚ,,v.仔细考虑,六级
portion,'pɔrʃən,,n.部分,六级
pose,poz,,v.形成,六级
position,pə'zɪʃən,,v.定位，安放； n.位置，职位,六级
possession,pə'zɛʃən,,n.拥有,六级
potential,pə'tɛnʃl,,a.潜在的 n.潜力,六级
potentially,pə'tɛnʃəli,,ad.潜在地,六级
