word,phonetic,pos,definition,source
capture,'kæptʃɚ,,"v&n.捕获,俘虏;夺得,攻占",考研
escape,ɪˈskep,,"n.逃跑,逃脱 v.逃跑;避开,避免",考研
handicap,'hændɪ'kæp,,v.妨碍 n.(身体或智力方面的)缺陷;不利条件,考研
car,kɑr,,n.汽车，车辆，车；(火车)车厢,考研
cargo,'kɑrɡo,,"n.船货,货物",考研
carpenter,ˈkɑːrpəntər,,"n.木工,木匠",考研
carpet,'kɑrpɪt,,n.地毯,考研
carriage,'kærɪdʒ,,n.(四轮)马车;(火车)客车厢,考研
carrier,'kærɪɚ,,n.搬运人;载体,考研
carrot,'kærət,,n.胡萝卜,考研
carry,'kæri,,"v.运送,搬运;传送,传播;领,带",考研
cart,kɑrt,,"n.(二轮货运)马车,手推车",考研
cartoon,kɑr'tun,,"n.漫画,幽默画;动画片",考研
carve,kɑrv,,v.(雕)刻,考研
care,kɛr,,"n.小心;关怀,照料 v.(about)关心,介意,计较",考研
career,kə'rɪr,,n.(个人的)事业；专业，生涯，职业，经历,考研
careful,'kɛrfl,,"a.小心的,仔细的;细致的,精心的",考研
caress,kə'rɛs,,vt&n.爱抚，抚摸,考研
cat,kæt,,n.猫；猫科；,考研
catalog,'kætəlɔg,,n.（ue）目录(册) v.编目(录),考研
catastrophe,kə'tæstrəfi,,n.大灾难；(悲剧)结局,考研
catch,kætʃ,,"v.捕捉,捕获;赶上;感染;理解,听到",考研
category,'kætəɡɔri,,n.种类，部属，类目；范畴，类型,考研
cater,'ketɚ,,"v.(for/to)满足,迎合;(for)提供饮食及服务",考研
cathedral,kə'θidrəl,,n.大教堂,考研
Catholic,kæθəlɪk,,a.天主教的 n.天主教徒,考研
cattle,'kætl,,"n.牛;牲口,家畜",考研
accident,'æksədənt,,"n.意外遭遇,事故；意外(因素)",考研
accidental,",æksɪ'dɛntl",,a.偶然的；意外的；无意中的,考研
acid,'æsɪd,,"n.酸,酸性物质a.酸的,酸味的；尖刻的",考研
coincide,",koɪn'saɪd",,v.同时发生；巧合；一致；相符；,考研
coincidence,ko'ɪnsɪdəns,,n.巧合；同时发生，共同存在；符合，一致,考研
decide,dɪ'saɪd,,"v.决定,下决心;解决,裁决",考研
incidence,'ɪnsɪdəns,,n.影响程度，影响范围；发生率,考研
incident,'ɪnsɪdənt,,"n.事件,事变",考研
suicide,'suɪsaɪd,,n.自杀；给自己带来恶劣后果的行为,考研
decision,dɪ'sɪʒn,,"n.决定,决心;决议;决策",考研
decisive,dɪ'saɪsɪv,,a.决定性的,考研
incidentally,",ɪnsɪ'dɛntli",,"ad.附带地,顺便提及",考研
concise,kən'saɪs,,"a.简明的,简洁的",考研
cut,kʌt,,n&v.切，割，削;削减，删节 n.切口，伤口,考研
execute,'ɛksɪkjut,,v.实行;实施;执行;完成;履行;处死,考研
executive,ɪɡ'zɛkjətɪv,,"n.总经理,董事,行政负责人 a.执行的,实施的",考研
accept,ækˈsɛpt; əkˈsɛpt,,v.接受，领受；认可，同意 v.同意，认可,考研
acceptance,ək'sɛptəns,,n.接受，接收，验收，接纳；承认，认可,考研
concept,'kɑnsɛpt,,n.概念，观念，设想,考研
except,ɪk'sɛpt,,prep.除…之外 v.除外;反对,考研
exception,ɪk'sɛpʃən,,"n.例外,除外;反对;异议",考研
exceptional,ɪk'sɛpʃənl,,"a.例外的,异常的",考研
reception,rɪ'sɛpʃən,,"n.接待,招待会;接收,接受,接收效果",考研
susceptible,sə'sɛptəbl,,a.易受影响的;易受感动的;易受感染的,考研
conceive,kən'siv,,"v.(of)设想,构思,想象;以为;怀胎,怀有",考研
deceit,dɪ'sit,,"n.欺骗,欺骗行为",考研
deceive,dɪ'siv,,"v.欺骗,蒙蔽",考研
perceive,pɚ'siv,,"v.察觉,感知;理解,领悟",考研
receipt,rɪ'sit,,"n.收据,收条;收到,接到",考研
receive,rɪ'siv,,"v.收到,接到;遭受,受到;接待,接见",考研
anticipate,æn'tɪsə'pet,,v.预料；期望；预先考虑；抢先；提前使用,考研
discipline,'dɪsəplɪn,,"n.纪律,学科",考研
municipal,mju'nɪsɪpl,,"a.市(立,政)的;地方性的,地方自治的",考研
principal,'prɪnsəpl,,"a.最重要的,主要的n.负责人,校长;资本,本金",考研
principle,'prɪnsəpl,,"n.原理,原则;主义,信念",考研
recipient,rɪ'sɪpɪənt,,"a.接受的,感受性强的 n.接受者,感受者,容器",考研
reciprocal,rɪ'sɪprəkl,,"a.相互的,往复的,互利的",考研
recipe,'rɛsəpi,,"n.烹饪法,食谱;诀窍,方法",考研
cup,kʌp,,n.杯子；奖杯，优胜杯；(一)杯，一杯的容量,考研
cupboard,'kʌbɚd,,"n.碗柜,小橱",考研
occupation,",ɑkju'peʃən",,"n.占领,占据;占用;职业,工作",考研
occupy,'ɑkjupaɪ,,"v.占,占用;占据,占领;使忙碌,使从事",考研
ascertain,'æsɚ'ten,,v.确定，查明，弄清,考研
certain,'sɝtn,,"a.某,某一,某些;(of)一定的,确信的,可靠的",考研
certainly,'sɝtnli,,"ad.一定,必定,无疑;当然,行",考研
certainty,'sɝtnti,,"n.必然,肯定;必然的事",考研
certificate,"sɚˈtɪfɪkɪt; (for v.,) sɚˈtɪfɪˌket",,"n.证(明)书,执照",考研
certify,'sɝtə'fai,,v.证明，证实；发证书(或执照)给,考研
concert,'kɑnsɚt,,"n.音乐会,演奏会;一齐,一致",考研
access,'æksɛs,,n.进入；接入；到达；享用权；入口 v.存取,考研
accessory,ək'sɛsəri,,"n.附件,附属品;(全套衣服增加美感的)服饰",考研
concession,kən'sɛʃən,,n.让步，妥协；特许(权)；,考研
excess,'ɛk'sɛs,,"a.过量的,额外的 n.过量;过剩;超额;无节制",考研
excessive,ɪkˈsɛsɪv,,a.过多的;过分的;额外,考研
predecessor,'prɛdəsɛsɚ,,n.前辈，前任,考研
process,'prɑsɛs,,"n.过程,进程;工序,制作法;工艺 v.加工,处理",考研
procession,prə'sɛʃən,,"n.队伍,行列",考研
success,sək'sɛs,,n.成就，成功；成功的事物，有成就的人,考研
successful,sək'sɛsfl,,a.圆满的；顺利的；成功的,考研
succession,sək'sɛʃən,,"n.连续,系列;继任,继承",考研
successive,sək'sɛsɪv,,"a.接连的,连续的",考研
successor,sək'sɛsɚ,,n.接替的人或事物，继任者,考研
concede,kən'sid,,v.承认；容许；(比赛结束前)认输；退让,考研
precede,prɪ'sid,,"v.领先(于),在(…之前);优先,先于",考研
precedent,'prɛsɪdənt,,n.先例,考研
preceding,'prisidɪŋ,,"a.在前的,在先的",考研
procedure,prə'sidʒɚ,,"n.程序,手续,步骤",考研
recede,rɪ'sid,,"v.退回,后退;收回,撤回;跌落,缩减,贬值",考研
exceed,ɪk'sid,,"v.超过,胜过;越出",考研
exceedingly,ɪk'sidɪŋli,,"ad.极端地,非常",考研
proceed,pro'sid,,"v.进行,继续下去;发生",考研
proceeding,prə'sidɪŋ,,"n.行动,进行,(pl.)会议录,学报",考研
succeed,sək'sid,,v.成功；继承，接替 v.接替；继…之后,考研
aggressive,ə'ɡrɛsɪv,,a.侵略的，好斗的，有进取心的，敢作敢为的,考研
congress,'kɑŋɡrəs,,"n.(代表)大会;(美国等国的)国会,议会",考研
progress,'prɑɡrɛs,,v&n.进步，进展；前进,考研
progressive,prə'ɡrɛsɪv,,"a.进步的,先进的;前进的",考研
circle,'sɝkl,,"n.圆,圆周;集团;周期,循环 v.环绕,旋转",考研
circuit,'sɝkɪt,,"n.环行,周线,巡回;电路,线路",考研
circular,'sɝkjəlɚ,,"a.圆(形)的,环形的;循环的 n.传单,通报",考研
circulate,'sɝkjəlet,,"v.(使)循环,(使)流通",考研
circumference,sɚ'kʌmfərəns,,"n.圆周,周围",考研
circumstance,'sɝkəmstæns,,n.环境，情况；事件；境遇,考研
circus,'sɝkəs,,"n.马戏团,杂技团;马戏场,杂技场",考研
bicycle,'baɪsɪkl,,n.(bike)自行车 v.骑自行车,考研
cycle,'saɪkl,,"n.自行车;周期,循环 v.骑自行车;循环",考研
recycle,",ri'saɪkl",,"v&n.再循环,重复利用",考研
close,kloz,,v&n.关；结束 a&ad.近的(地)；紧密的(地),考研
conclude,kən'klud,,"v.结束,终止;断定,下结论;缔结,议定",考研
conclusion,kən'kluʒn,,n.结论，推论；结尾；缔结，议定,考研
exclude,ɪk'sklʊd,,"v.拒绝,把…排除在外,排斥",考研
exclusive,ɪk'sklusɪv,,a.独占的;排他的;孤高的;唯一的;高级的,考研
include,ɪn'klud,,"v.包括,包含,计入",考研
inclusive,ɪn'klusɪv,,"a.(of)包括的,包含的;范围广的",考研
preclude,prɪ'klud,,"v.排除,阻止,妨碍",考研
closet,'klɑzət,,n.(壁)橱a.私下的vt.把…引进密室会谈,考研
cloth,klɔθ,,"n.(一块)布,织物,衣料",考研
clothe,kloð,,"v.(给…)穿衣,供给…衣服",考研
clothes,kloz,,n.衣服(虽为复数，亦不可数),考研
clothing,'kloðɪŋ,,"n.服装,被褥",考研
disclose,dɪs'kloz,,"v.揭示,泄露",考研
enclose,ɪn'kloz,,"v.围住,圈起,封入",考研
enclosure,ɪn'kloʒɚ,,"n.围住,圈起,封入,附件",考研
count,kaʊnt,,"v.数,计算;算入;看作,认为 n.计数,总数",考研
account,ə'kaʊnt,,a.叙述，说明；账目，账户 v.说明，解释,考研
accountant,ə'kaʊntənt,,n.会计人员，会计师,考研
counter,'kaʊntɚ,,"n.柜台;计数器 a&ad.相反(的) v.反对,反击",考研
country,'kʌntri,,"n.国家;农村,乡下",考研
countryside,'kʌntrɪsaɪd,,"n.乡下,农村",考研
counterpart,'kaʊntɚpɑrt,,n.对应的人(或物),考研
county,'kaʊnti,,"n.(英国)郡,(美国)县",考研
discount,dɪs'kaʊnt,,n.折扣；贴现(率) v.打折扣;不重视,考研
discourse,'dɪskɔrs,,"n.论文;演说;谈话;话语 v.讲述,著述",考研
encounter,ɪn'kaʊntɚ,,"n&v.遇到,遭遇",考研
cover,'kʌvɚ,,"v.覆盖,包括,涉及 n.盖子,套子;(书的)封面",考研
discover,dɪ'skʌvɚ,,"v.发现,显示",考研
discovery,dɪ'skʌvəri,,n.发现;被发现的事物,考研
recover,rɪ'kʌvɚ,,"v.收回;(from)恢复,痊愈;重新获得",考研
recovery,rɪ'kʌvəri,,"n.痊愈,复元;重获,恢复",考研
uncover,ʌn'kʌvɚ,,"v.揭开,揭露",考研
create,krɪ'et,,"v.创造,创作;引起,造成,建立",考研
acre,'ekɚ,,n.英亩；田地；地产,考研
concrete,'kɑŋkrit,,"a.具体的,实质性的n.混凝土v.用混凝土修筑",考研
cream,krim,,"n.乳脂,(鲜)奶油;奶油色",考研
creative,krɪ'etɪv,,"a.有创造力的,创造性的",考研
creature,'kritʃɚ,,"n.人,动物;生物",考研
decrease,dɪ'kris,,"n.减少,减小;减少量 v.减少,变少,降低",考研
discreet,dɪ'skrit,,a.(言行)谨慎的；慎重的；有判断力的,考研
discrepancy,dɪs'krɛpənsi,,n.相差;差异;矛盾;,考研
increase,'ɪnkris,,"v&n.增加,增长,增进",考研
increasingly,ɪn'krisɪŋli,,"ad.不断增加地,日益",考研
massacre,'mæsəkɚ,,"v.残杀,集体屠杀 n.残杀,大屠杀",考研
recreation,",rɛkrɪ'eʃən",,"n.娱乐,消遣",考研
secret,'sikrɪt,,"a.秘密的,机密的 n.秘密",考研
secretary,'sɛkrətɛrɪ,,"n.秘书,书记;部长,大臣",考研
cry,kraɪ,,n.&v.叫，喊，哭；(鸟兽)叫，啼，鸣，嗥,考研
crystal,'krɪstl,,"n.水晶,水晶饰品;结晶 a.水晶的,透明的",考研
crime,kraɪm,,"n.罪行,犯罪",考研
criminal,'krɪmɪnl,,"n.罪犯,刑事犯 a.犯罪的,刑事的",考研
cripple,'krɪpl,,"n.跛子,残疾人 v.使跛,使残疾",考研
crisis,'kraɪsɪs,,"n.(pl.crises)危机,紧要关头",考研
crisp,krɪsp,,"a.脆的,易碎的;简明扼要的；（空气）清爽的",考研
criterion,kraɪˈtɪriən,,n.(pl.criteria或s)标准，尺度,考研
critic,'krɪtɪk,,"n.批评家,评论家",考研
critical,'krɪtɪkl,,"a.批评的,评论的;危急,紧要的;临界的",考研
criticism,'krɪtə'sɪzəm,,n.评论性的文章，评论；批评，指责，非难,考研
criticize,'krɪtə'saɪz,,"v.(criticise)批评,评论",考研
discriminate,dɪ'skrɪmɪnet,,"v.区别,辨别;有差别地对待,歧视",考研
cure,kjʊr,,"v.(of)治愈,医治;矫正 n.治愈,痊愈;良药",考研
accuracy,'ækjərəsi,,n.准确（性）；精确；准确度,考研
accurate,'ækjərət,,a.正确无误的；准确的，精确的,考研
curb,kɝb,,n.路边，场外证券市场，vt.制止，抑制,考研
curiosity,",kjʊrɪ'ɑsəti",,"n.好奇心;古董,古玩",考研
curious,'kjʊrɪəs,,"a.好奇的, 求知的, 古怪的, 爱挑剔的",考研
curl,kɝl,,"v.(使)卷曲,蜷缩 n.卷发;卷曲状;卷曲物",考研
currency,ˈkɜrənsi,,"n.流传,流通；通货,货币",考研
current,kɝ​ənt,,"n.电流,水流;潮流,趋势 a.当前的;流通的",考研
curriculum,kə'rɪkjələm,,"n.课程,(学校等的)全部课程",考研
curtain,'kɝtn,,"n.窗帘,门帘;幕(布);结束； vt遮掩",考研
curve,kɝv,,"n.曲线,弯曲(物) v.弄弯,成曲形",考研
excursion,ɪk'skɝʒn,,"n.短途旅行,游览;离题;[物理]偏移,漂移",考研
incur,ɪn'kɝ,,"v.招致,惹起,遭受",考研
mercury,,,"n.水银,汞",考研
obscure,əb'skjʊr,,"a.暗的,朦胧的;模糊的,晦涩的",考研
occur,ə'kɝ,,"v.发生,出现;存在;想起,想到",考研
occurrence,ə'kʌrəns,,"n.发生,出现;事件,事故,发生的事情",考研
recur,rɪ'kɝ,,v.(尤指不好的事)一再发生；重现,考研
secure,sə'kjʊr,,"a.(from,against)安全的,放心的v.得到;防护",考研
security,sə'kjʊrəti,,"n.安全(感),防御(物),保证(人),(pl.)证券",考研
dictation,dɪk'teʃən,,"n.听写,口述;命令",考研
addict,'ædɪkt (for n.); əˈdɪkt (for v.),,v.使沉溺；使上瘾 n.沉溺于不良嗜好的人,考研
addition,ə'dɪʃən,,n.加，加法；附加部分，增加(物),考研
contradict,'kɑntrə'dɪkt,,"v.反驳;同…矛盾,同…抵触",考研
contradiction,",kɑntrə'dɪkʃən",,n.反驳，否认；矛盾，不一致,考研
dictionary,'dɪkʃə'nɛri,,"n.词典,字典",考研
predict,prɪ'dɪkt,,"v.预言,预测,预告",考研
dedicate,'dɛdɪket,,v.奉献;献身于,考研
indicate,'ɪndɪket,,"v.指出,指示;表明,暗示",考研
indication,",ɪndɪ'keʃən",,"n.指出,指示;表明,暗示",考研
indicative,ɪn'dɪkətɪv,,"a.(of)指示的,暗示的",考研
verdict,'vɝdɪkt,,"n.(陪审团的)裁决,判决；判断；定论",考研
doctor,'dɑktɚ,,n.医生;博士 v.授以博士学位;诊断;修改,考研
doctorate,'dɑktərət,,n.博士学位;博士头衔,考研
document,dɑkjəmənt,,"n.公文,文献",考研
documentary,'dɑkjə'mɛntri,,a.文献的 n.记录片,考研
conduct,kən'dʌkt,,"n.行为,品行 v.引导;管理;指挥(乐队);传导",考研
conductor,kən'dʌktɚ,,n.管理者；售票员；领队，指挥；导体,考研
deduce,dɪ'dʊs,,"v.(from)演绎,推断,推论",考研
deduct,dɪ'dʌkt,,v.扣除;演绎(推理),考研
educate,'ɛdʒuket,,"v.教育,培养,训练",考研
education,",ɛdʒu'keʃən",,"n.教育,培养,训练",考研
induce,ɪn'dus,,"v.引诱,劝使;引起,导致;感应",考研
introduce,ˌɪntrə'dus,,v.介绍；引进，传入；提出(议案等),考研
introduction,",ɪntrə'dʌkʃən",,"n.(to)介绍;传入,引进;导言,导论,绪论",考研
produce,prə'dus,,"v.生产,制造,显示,演出,导致 n.产品",考研
product,'prɑdʌkt,,"n.产品,产物;乘积",考研
production,prə'dʌkʃən,,"n.生产,产品,作品,(研究)成果,总产量",考研
productive,prə'dʌktɪv,,"a.生产(性)的,能产的,多产的",考研
productivity,",prodʌk'tɪvəti",,n.生产率,考研
reduce,rɪ'dʊs,,"v.减少,缩小;简化,还原",考研
reduction,rɪ'dʌkʃən,,"n.减小,减少,缩小",考研
reproduce,",riprə'dus",,"v.生殖;翻版;繁殖;复制,仿造",考研
semiconductor,",sɛmɪkən'dʌktɚ",,n.半导体,考研
dome,dom,,n.圆屋顶,考研
domain,do'men,,"n.(活动,思想等)领域,范围;领地",考研
domestic,də'mɛstɪk,,a.家里的;本国的;驯养的,考研
dominant,'dɑmɪnənt,,"a.支配的,统治的,占优势的",考研
dominate,'dɑmɪnet,,"v.支配,统治,控制;占优势",考研
predominant,prɪ'dɑmənənt,,"a.(over)占优势的;主要的,突出的",考研
doom,dʊm,,"n.厄运,劫数 v.注定,命定",考研
dorm,dɔrm,,n.(itory)［美］［口］宿舍,考研
democracy,dɪˈmɑkrəsi,,"n.民主,民主制,民主国家",考研
democratic,'dɛmə'krætɪk,,a.民主的,考研
equal,'ikwəl,,a.相等的;胜任的n.相等的事务;对手v.等于,考研
adequate,ˈædɪkwət,,a.充足的，足够的；适当的，胜任的,考研
equality,ɪ'kwɑləti,,n.同等;平等;相等;等式;等同性,考研
equation,ɪ'kweʒn,,"n.(数学)等式,方程式;(with)相等;均衡",考研
equator,ɪ'kwetɚ,,n.赤道,考研
equip,ɪ'kwɪp,,"v.(with)装备,配备;训练",考研
equipment,ɪ'kwɪpmənt,,"n.设备,器材,装置;才能",考研
quarrel,'kwɔrəl,,"v.争吵,争论 n.争吵,争吵的原因",考研
fact,fækt,,"n.事实,实际",考研
factor,'fæktɚ,,"n.因素,要素",考研
factory,'fæktri,,n.工厂,考研
satisfaction,",sætɪs'fækʃən",,"n.满足,满意;乐事,愉快",考研
satisfactory,",sætɪs'fæktəri",,"a.令人满意的,圆满的,良好的,符合要求的",考研
affect,ə'fɛkt,,v.影响；(疾病)侵袭；感动 n.情感，感情,考研
affection,ə'fɛkʃən,,n.爱，喜爱；爱慕之情；感情；疾病，不适,考研
defect,‘dɪfɛkt,,n.过失;缺点;不足,考研
perfect,ˈpɝfɪkt; (for v.) pɝˈfɛkt,,a.完善的;完全的;(语法)完成的 v.使完美,考研
perfection,pɚ'fɛkʃən,,"n.尽善尽美,完美",考研
effect,ɪ'fɛkt,,n.结果;效果;影响;印象 v.招致;实现;达到,考研
effective,ɪ'fɛktɪv,,"a.有效的,生效的;被实施的;给人深刻印象",考研
efficiency,ɪ'fɪʃənsi,,n.效率;功效,考研
efficient,ɪ'fɪʃnt,,"a.有效的,效率高的;有能力的,能胜任的",考研
infect,ɪn'fɛkt,,v.传染，感染；影响(思想等),考研
infectious,ɪn'fɛkʃəs,,"a.传染的,传染性的,有感染力的",考研
beneficial,",bɛnɪ'fɪʃl",,"a.(to)有利的,有益的",考研
benefit,'bɛnɪfɪt,,"n.利益,好处,恩惠 v.有益于;(from,by)受益",考研
classification,",klæsɪfɪ'keʃən",,"n.分类,分级",考研
classify,'klæsɪfaɪ,,"v.分类,分等(级)",考研
deficiency,dɪ'fɪʃənsi,,"n.缺乏,不足;缺点,缺陷",考研
deficit,'dɛfəsɪt,,"n.赤字,逆差;亏损,亏空;不足,缺乏",考研
difficult,'dɪfɪkəlt,,"a.困难的,艰难的",考研
difficulty,'dɪfɪkəlti,,"n.困难,困境,难题",考研
fiction,'fɪkʃən,,"n.虚构,编造;小说",考研
identification,aɪˌdentɪfɪ'keʃn,,"n.识别,鉴别;证件;认同",考研
identify,aɪ'dɛntɪfaɪ,,"v.识别,鉴别;(with)把…和…看成一样",考研
magnificent,mæg'nɪfəsnt,,"a.华丽的,高尚的,宏伟的",考研
magnify,'mæɡnɪfaɪ,,"v.放大,扩大,夸大,夸张",考研
office,'ɔfɪs,,"n.办公室,办事处;职务,公职;部,局,处",考研
officer,'ɔfɪsɚ,,"n.官员,办事员;工作人员;军官",考研
official,əˈfɪʃəl; oʊˈfɪʃəl,,"n.官员,行政官员 a.官方的,官方的,正式的",考研
proficiency,prə'fɪʃənsi,,"n.(in)熟练,精通",考研
significance,sɪɡ'nɪfɪkəns,,"n.意义,含义;重要性,重要的",考研
significant,sɪɡ'nɪfɪkənt,,"a.有意义的;重大的,重要的",考研
suffice,sə'faɪs,,v.充足，足够；vt.(食物等)使(某人)满足,考研
sufficient,səˈfɪʃənt,,"a.(for)足够的,充分的(比enough拘谨、正式)",考研
superficial,",supɚ'fɪʃl",,"a.表面的;肤浅的,浅薄的",考研
profit,'prɑfɪt,,"n.利润,收益 v.(by,from)得利,获益;有利于",考研
profitable,'prɑfɪtəbl,,"a.有利可图的,有益的",考研
fin,fɪn,,n.鱼鳍；鳍状物；尾翅；散热片,考研
confine,kən'faɪn,,v.限制；使不外出，禁闭n.[pl.]界限，范围,考研
define,dɪ'faɪn,,"v.给…下定义;阐述;阐释;限定,规定",考研
definite,'dɛfɪnət,,"a.明确的;一定的;意志坚强的,立场坚定的",考研
definition,",dɛfɪ'nɪʃən",,"n.定义,解释;(轮廓影像等的)清晰度;阐明;",考研
final,'faɪnl,,"a.最终的,决定性的 n.结局;决赛;期末考试",考研
finally,'faɪnəli,,"ad.最后,最终;决定性地",考研
finance,'faɪnæns,,"n.财政,金融 v.为…提供资金",考研
financial,faɪ'nænʃl,,"a.财政的,金融的",考研
fine,faɪn,,"a.晴朗的,美好的,细致的 v&n.罚金,罚款",考研
finger,'fɪŋɡɚ,,n.手指;指状物;指针,考研
