word,phonetic,pos,definition,source
paradigm,'pærə'daɪm,,n.范例；词形变化表,商务英语
treasurer,'trɛʒərɚ,,n.会计；司库；财务主管；出纳员,商务英语
change,tʃendʒ,,v.改变；交换 n.变化；找回的零钱,商务英语
drop,drɑp,,v.滴；使降低；使终止；随口漏出 n.滴；落下；空投；微量；滴剂,商务英语
consumption,kən'sʌmpʃən,,n.消费；消耗；肺痨,商务英语
exception,ɪk'sɛpʃən,,n.例外；异议,商务英语
tool,tul,,n.工具，用具；器械，机床；手段 v.使用工具；用机床装备工厂,商务英语
lead,lid,,n.领导；铅；导线；榜样 v.领导；致使；引导；指挥 a.带头的；最重要的,商务英语
consumer,kən'sumɚ,,n.消费者；用户，顾客,商务英语
capital,'kæpɪtl,,n.首都，省会；资金；大写字母；资本家 a.首都的；重要的；大写的,商务英语
march,mɑrtʃ,,v.（坚定地向某地）前进；行军，进军；游行示威；进展，进行 n.行进，前进；行军；游行示威；进行曲,商务英语
qualification,",kwɑlɪfɪ'keʃən",,n.资格；条件；限制；赋予资格,商务英语
compact,'kɑmpækt,,n.合同，契约；小粉盒 a.紧凑的，紧密的；简洁的 v.使简洁；使紧密结合,商务英语
diverge,daɪ'vɝdʒ,,v.分歧；偏离；分叉；离题,商务英语
height,haɪt,,n.高地；高度；身高；顶点,商务英语
personnel,",pɝsə'nɛl",,n.人事部门；全体人员 a.人员的；有关人事的,商务英语
invalid,ˈɪnvəlɪd；ɪnˈvælɪd,,a.无效的；有病的；残废的 n.病人；残废者 v.使伤残；使退役,商务英语
basic,'besɪk,,a.基本的；基础的 n.基础；要素,商务英语
demotivated,,,使失去动力,商务英语
description,dɪ'skrɪpʃən,,n.描述，描写；类型；说明书,商务英语
priority,praɪ'ɔrəti,,n.优先；优先权；[数] 优先次序；优先考虑的事,商务英语
reputation,",rɛpju'teʃən",,n.名声，名誉；声望,商务英语
composition,",kɑmpə'zɪʃən",,n.作文，作曲，作品；[材] 构成；合成物；成分,商务英语
moratorium,",mɔrə'tɔrɪəm",,n.暂停，中止；[金融] 延期偿付,商务英语
provocative,prə'vɑkətɪv,,a.刺激的，挑拨的；气人的 n.刺激物，挑拨物；兴奋剂,商务英语
jam,dʒæm,,n.果酱；拥挤；困境；扣篮 v.使堵塞；挤进，使塞满；混杂；压碎,商务英语
salvage,'sælvɪdʒ,,n.打捞；海上救助；抢救财货；救难的奖金 v.抢救；海上救助,商务英语
partnership,'pɑrtnɚʃɪp,,n.合伙；[经管] 合伙企业；合作关系；合伙契约,商务英语
lorry,'lɔri,,n.（英）卡车；[车辆] 货车；运料车,商务英语
bespoke,bɪ'spok,,a.定做的；预定的 vt.预约，显示出,商务英语
apprehend,",æprɪ'hɛnd",,v.理解；逮捕；忧虑,商务英语
passivity,pæ'sɪvəti,,n.被动性；被动结构；无抵抗,商务英语
rationalize,'ræʃnə'laɪz,,v.使……合理化；使……有理化；为……找借口,商务英语
verge,vɝdʒ,,v.濒临，接近；处在边缘 n.边缘,商务英语
execute,'ɛksɪkjut,,v.实行；执行；处死,商务英语
station,ˈsteɪʃən,,n.车站；驻地；地位；身份 v.配置；安置；驻扎,商务英语
Eurocurrency,'juərəu'kʌrənsi,,n.欧洲货币；欧洲债券,商务英语
automatic,'ɔtə'mætɪk,,a.自动的；无意识的；必然的 n.自动机械；自动手枪,商务英语
align,ə'laɪn,,v.使结盟；使成一行；匹配,商务英语
renovate,'rɛnəvet,,v.更新；修复；革新；刷新,商务英语
display,dɪ'sple,,n.显示；炫耀 v.显示；表现；陈列 a.展览的；陈列用的,商务英语
leisure,'liʒɚ,,n.闲暇；空闲；安逸 a.空闲的；有闲的；业余的,商务英语
label,ˈlebəl,,v.标注；贴标签于 n.标签；商标；签条,商务英语
double,'dʌbl,,n.两倍；双精度型 a.双重的；两倍的 v.加倍，加倍努力；快步走 ad.双重地；两倍地；弓身地,商务英语
borrow,'bɑro,,v.借；借用；从其他语言中引入 n.(Borrow)人名；(英)博罗,商务英语
country,'kʌntri,,n.国家，国土；国民；乡下，农村；乡村；故乡 a.祖国的，故乡的；地方的，乡村的；国家的；粗鲁的；乡村音乐的,商务英语
seminar,'sɛmɪnɑr,,n.讨论会，研讨班,商务英语
speech,spitʃ,,n.演讲；讲话；[语] 语音；演说,商务英语
miscellaneous,'mɪsə'lenɪəs,,a.混杂的，各种各样的；多方面的，多才多艺的,商务英语
tough,tʌf,,a.艰苦的，困难的；坚强的，不屈不挠的；坚韧的，牢固的；强壮的，结实的 n.恶棍 v.坚持；忍受，忍耐 ad.强硬地，顽强地,商务英语
curriculum,kə'rɪkjələm,,n.课程,商务英语
make,mek,,v.使得；进行；布置，准备，整理；制造；认为；获得；形成；安排；引起；构成 n.制造；构造；性情,商务英语
room,rum,,n.房间；空间；余地；机会；房间里所有的人 v.为…提供住处；租房，合住；投宿，住宿；留…住宿,商务英语
writ,rɪt,,n.[法] 令状；文书；法院命令,商务英语
raw,rɔ,,a.生的；未加工的；阴冷的；刺痛的；擦掉皮的；无经验的；（在艺术等方面）不成熟的 n.擦伤处 vt.擦伤,商务英语
update,",ʌp'det",,v.更新；校正，修正；使现代化 n.更新；现代化,商务英语
indicator,'ɪndɪketɚ,,n.指示器；[试剂] 指示剂；[计] 指示符；压力计,商务英语
justice,'dʒʌstɪs,,n.司法，法律制裁；正义；法官，审判员,商务英语
consultancy,kən'sʌltənsi,,n.咨询公司；顾问工作,商务英语
distant,'dɪstənt,,a.遥远的；冷漠的；远隔的；不友好的，冷淡的,商务英语
workfare,'wə:kfεəə,,n.工作福利制,商务英语
occasion,ə'keʒn,,n.时机，机会；场合；理由 v.引起，惹起,商务英语
deduct,dɪ'dʌkt,,v.扣除，减去；演绎,商务英语
organize,ɔrɡənˌaɪz,,v.组织；使有系统化；给予生机；组织成立工会等,商务英语
education,",ɛdʒu'keʃən",,n.教育；培养；教育学,商务英语
disturb,dɪ'stɝb,,v.打扰；妨碍；使不安；弄乱；使恼怒,商务英语
lavish,'lævɪʃ,,a.浪费的；丰富的；大方的 v.浪费；慷慨给予；滥用,商务英语
business,ˈbɪznəs,,n.商业；[贸易] 生意；[贸易] 交易；事情,商务英语
possible,'pɑsəbl,,a.可能的；合理的；合适的 n.可能性；合适的人；可能的事物,商务英语
wireless,'waɪərləs,,a.无线的；无线电的 n.无线电 vt.用无线电报与…联系；用无线电报发送 vi.打无线电报；打无线电话,商务英语
trainee,",tre'ni",,n.练习生，实习生；受训者；新兵；训练中的动物,商务英语
quantum,'kwɑntəm,,n.量子论；额；美国昆腾公司（世界领先的硬盘生产商）,商务英语
immigration,",ɪmɪ'ɡreʃən",,n.外来移民；移居,商务英语
fuel,'fjuəl,,v.得到燃料 n.燃料；刺激因素,商务英语
dominate,'dɑmɪnet,,v.控制；支配；占优势；在…中占主要地位,商务英语
alike,ə'laɪk,,a.相似的；相同的 ad.以同样的方式；类似于,商务英语
population,",pɑpju'leʃən",,n.人口；[生物] 种群，[生物] 群体；全体居民,商务英语
axis,'æksɪs,,n.轴；轴线；轴心国,商务英语
deskill,di:'skil,,v.使非技能化,商务英语
booking,'bʊkɪŋ,,n.预订；预约；演出契约,商务英语
obsolete,ɑbsəˌlit,,a.废弃的；老式的 n.废词；陈腐的人 vt.淘汰；废弃,商务英语
equal,'ikwəl,,a.平等的；相等的；胜任的 v.等于；比得上 n.对手；匹敌；同辈；相等的事物,商务英语
minimize,'mɪnɪmaɪz,,v.使减到最少；小看，极度轻视,商务英语
foolproof,'fulpruf,,a.十分简单的；十分安全的；不会错的 n.极简单；安全自锁装置,商务英语
assertion,ə'sɝʃən,,n.断言，声明；主张，要求；坚持；认定,商务英语
main,meɪn,,n.主要部分，要点；体力；总管道 a.主要的，最重要的；全力的,商务英语
confront,kən'frʌnt,,v.面对；遭遇；比较,商务英语
tremendous,trə'mɛndəs,,a.极大的，巨大的；惊人的；极好的,商务英语
ineptitude,ɪ'nɛptə'tʊd,,n.不适当，不合适；不称职；愚笨,商务英语
wooden,'wʊdn,,a.木制的；僵硬的，呆板的,商务英语
advantage,əd'væntɪdʒ,,n.优势；利益；有利条件 v.获利,商务英语
amusement,ə'mjuzmənt,,n.消遣，娱乐；乐趣,商务英语
female,'fimel,,a.女性的；雌性的；柔弱的，柔和的 n.女人；[动] 雌性动物,商务英语
shortlist,'ʃɔ:tlist,,n.（英）供最后挑选用的候选人名单,商务英语
freeze,friz,,v.冻结；冷冻；僵硬 n.冻结；凝固,商务英语
inside,'ɪn'saɪd,,n.里面；内部；内情；内脏 a.里面的；内部的；秘密的 ad.在里面 prep.少于；在…之内,商务英语
reimburse,",riɪm'bɝs",,v.偿还；赔偿,商务英语
venture,'vɛntʃɚ,,v.敢于 n.企业；风险；冒险,商务英语
prominent,'prɑmɪnənt,,a.突出的，显著的；杰出的；卓越的,商务英语
assessment,ə'sɛsmənt,,n.评定；估价,商务英语
rigor,'rɪgɚ,,n.严厉；精确；苛刻；僵硬,商务英语
resentful,rɪ'zɛntfl,,a.充满忿恨的；厌恶的,商务英语
diverse,daɪ'vɝs,,a.不同的；多种多样的；变化多的,商务英语
deposit,dɪ'pɑzɪt,,n.存款；押金；订金；保证金；沉淀物 v.使沉积；存放,商务英语
rigour,'riɡə,,n.严格；严厉；苛刻；精确,商务英语
liability,'laɪə'bɪləti,,n.责任；债务；倾向；可能性；不利因素,商务英语
amateur,ˈæmətər,,n.爱好者；业余爱好者；外行 a.业余的；外行的,商务英语
headhunt,'hɛd'hʌnt,,v.出外猎取人头 n.野蛮人猎取人头的出征,商务英语
obvious,'ɑbvɪəs,,a.明显的；显著的；平淡无奇的,商务英语
slogan,'slogən,,n.标语；呐喊声,商务英语
rank,ræŋk,,n.排；等级；军衔；队列 a.讨厌的；恶臭的；繁茂的 v.排列；把…分等,商务英语
accommodator,ə'kɔmədeitə,,n.调解人；适应者；提供方便者,商务英语
administer,əd'mɪnɪstɚ,,v.管理；执行；给予,商务英语
wholesale,'holsel,,a.批发的；大规模的 n.批发 ad.大规模地；以批发方式 v.批发,商务英语
outdated,'aʊt'detɪd,,a.过时的；旧式的 v.使过时（outdate的过去式和过去分词）,商务英语
report,rɪ'pɔrt,,n.报告；报道；成绩单 v.报告；报导；使报到,商务英语
carrier,'kærɪɚ,,n.[化学] 载体；运送者；带菌者；货架,商务英语
discrepancy,dɪs'krɛpənsi,,n.不符；矛盾；相差,商务英语
border,'bɔrdɚ,,n.边境；边界；国界 v.接近；与…接壤；在…上镶边,商务英语
upturn,'ʌptɝn,,n.情况好转 vt.使……转朝上；翻转 vi.向上,商务英语
accelerate,əkˈsɛləˌret,,v.使……加快；使……增速,商务英语
sterling,'stɝlɪŋ,,a.纯正的；英币的；纯银制的 n.英国货币；标准纯银,商务英语
liquidity,lɪ'kwɪdəti,,n.流动性；流动资产；[金融] 偿债能力,商务英语
element,'ɛləmənt,,n.元素；要素；原理；成分；自然环境,商务英语
increment,'ɪŋkrəmənt,,n.[数] 增量；增加；增额；盈余,商务英语
elect,ɪ'lɛkt,,a.选出的；当选的；卓越的 n.被选的人；特殊阶层；上帝的选民 v.选举；选择；推选,商务英语
hoarding,'hɔrdɪŋ,,n.[贸易] 囤积；贮藏；临时围墙 v.贮藏（hoard的ing形式）,商务英语
support,sə'pɔrt,,v.支持，支撑，支援；扶持，帮助；赡养，供养 n.支持，维持；支援，供养；支持者，支撑物,商务英语
identify,aɪ'dɛntɪfaɪ,,v.确定；鉴定；识别，辨认出；使参与；把…看成一样 vi确定；认同；一致,商务英语
recertification,"'ri:,sə:tifi'keiʃən",,n.换发新证,商务英语
recommendation,",rɛkəmɛn'deʃən",,n.推荐；建议；推荐信,商务英语
apprehension,",æprɪ'hɛnʃən",,n.理解；恐惧；逮捕；忧惧,商务英语
resign,rɪ'zaɪn,,v.辞职；放弃；委托；使听从 n.辞去职务,商务英语
health,hɛlθ,,n.健康；卫生；保健；兴旺,商务英语
dominant,'dɑmɪnənt,,a.显性的；占优势的；支配的，统治的 n.显性,商务英语
equilibrium,",ikwɪ'lɪbrɪəm",,n.均衡；平静；保持平衡的能力,商务英语
epidemic,",ɛpɪ'dɛmɪk",,a.流行的；传染性的 n.传染病；流行病；风尚等的流行,商务英语
redundancy,rɪ'dʌndənsi,,n.[计][数] 冗余（等于redundance）；裁员；人浮于事,商务英语
subsidy,'sʌbsədi,,n.补贴；津贴；补助金,商务英语
criterion,kraɪˈtɪriən,,n.（批评判断的）标准；准则；规范；准据,商务英语
vacation,vəˈkeɪʃn; veɪ-,,n.假期；（房屋）搬出 v.休假，度假,商务英语
counterfeits,,,n.仿冒品（counterfeit的复数形式）；[法] 伪造品,商务英语
interpreter,ɪn'tɝprɪtɚ,,n.解释者；口译者；注释器,商务英语
session,'sɛʃən,,n.会议；（法庭的）开庭；（议会等的）开会；学期；讲习会,商务英语
doubtful,'daʊtfəl,,a.可疑的；令人生疑的；疑心的；不能确定的,商务英语
branch,bræntʃ,,v.分支；出现分歧 n.树枝，分枝；分部；支流,商务英语
antique,æn'tik,,a.古老的，年代久远的；过时的，古董的；古风的，古式的 n.古董，古玩；古风，古希腊和古罗马艺术风格 v.觅购古玩,商务英语
lender,'lɛndɚ,,n.贷方；[金融] 出借人,商务英语
indeed,ɪn'did,,ad.的确；实在；真正地；甚至 int.真的（表示惊讶、怀疑、讽刺等）,商务英语
debasement,di'beismənt,,n.降低；贬质,商务英语
waiver,'wevɚ,,n.弃权，放弃；弃权证书,商务英语
concession,kən'sɛʃən,,n.让步；特许（权）；承认；退位,商务英语
technician,tɛk'nɪʃən,,n.技师，技术员；技巧纯熟的人,商务英语
maturity,mə'tʃʊrəti,,n.成熟；到期；完备,商务英语
embark,ɪm'bɑrk,,v.从事，着手；上船或飞机,商务英语
memo,'mɛmo,,n.备忘录,商务英语
broad,brɔd,,a.宽的，辽阔的；显著的；大概的 n.宽阔部分 ad.宽阔地,商务英语
vehicle,'viːɪkl,,n.[车辆] 车辆；工具；交通工具；运载工具；传播媒介；媒介物,商务英语
trivial,'trɪvɪəl,,a.不重要的，琐碎的；琐细的,商务英语
express,ɪk'sprɛs,,v.表达；快递 a.明确的；迅速的；专门的 n.快车，快递，专使；捷运公司,商务英语
build,bɪld,,v.建立；建筑 n.构造；体形；体格,商务英语
space,spes,,n.空间；太空；距离 v.留间隔,商务英语
decision,dɪ'sɪʒn,,n.决定，决心；决议,商务英语
Euro,'juərəu,,abbr.欧洲（European）,商务英语
acquisition,",ækwɪ'zɪʃən",,n.获得物，获得；收购,商务英语
jog,dʒɑɡ,,v.慢跑；轻推；蹒跚行进；使颠簸 n.慢跑；轻推，轻撞,商务英语
comprehensiveness,kɔmpri'hensivnis,,n.综合；详尽,商务英语
shortcoming,'ʃɔrtkʌmɪŋ,,n.缺点；短处,商务英语
adjust,ə'dʒʌst,,v.调整，使…适合；校准,商务英语
foreseeable,fɔr'siəbl,,a.可预知的；能预测的,商务英语
publicity,pʌb'lɪsəti,,n.宣传，宣扬；公开；广告；注意,商务英语
analyse,'æn(ə)laɪz,,v.分析；分解；细察,商务英语
melt,mɛlt,,v.熔化，溶解；渐混 n.熔化；熔化物,商务英语
concentration,'kɑnsn'treʃən,,n.浓度；集中；浓缩；专心；集合,商务英语
vintage,'vɪntɪdʒ,,n.葡萄收获期；葡萄酒酿造期 a.古老的；最佳的；过时的 vt.采葡萄；用葡萄酿酒 vi.采葡萄,商务英语
marketing,'mɑrkɪtɪŋ,,n.行销，销售 v.出售；在市场上进行交易；使…上市（market的ing形式）,商务英语
ethical,'ɛθɪkl,,a.伦理的；道德的；凭处方出售的 n.处方药,商务英语
enormous,ɪ'nɔrməs,,a.庞大的，巨大的；凶暴的，极恶的,商务英语
landlady,'lændledi,,n.女房东；女地主；女店主,商务英语
economize,ɪ'kɑnə'maɪz,,v.节约，节省；有效地利用,商务英语
diploma,dɪ'plomə,,n.毕业证书，学位证书；公文，文书；奖状 vt.发给…毕业文凭,商务英语
recall,'rikɔl,,v.召回；回想起，记起；取消 n.召回；回忆；撤消,商务英语
omit,ə'mɪt,,v.省略；遗漏；删除；疏忽,商务英语
club,klʌb,,n.俱乐部，社团；夜总会；棍棒；（扑克牌中的）梅花 v.用棍棒打；募集 a.俱乐部的,商务英语
improvement,ɪm'prʊvmənt,,n.改进，改善；提高,商务英语
clue,klʊ,,n.线索；（故事等的）情节 v.为…提供线索；为…提供情况,商务英语
square,skwɛr,,a.平方的；正方形的；直角的；正直的 v.使成方形；与…一致 n.平方；广场；正方形 ad.成直角地,商务英语
dish,dɪʃ,,n.盘；餐具；一盘食物；外貌有吸引力的人 v.盛于碟盘中；分发；使某人的希望破灭；说（某人）的闲话,商务英语
manufacturing,",mænju'fæktʃərɪŋ",,a.制造的；制造业的 n.制造业；工业 v.制造；生产（manufacture的ing形式）,商务英语
apply,ə'plaɪ,,v.申请；涂，敷；应用,商务英语
proviso,prə'vaɪzo,,n.附带条件；附文；限制性条款,商务英语
synthetic,sɪn'θɛtɪk,,a.综合的；合成的，人造的 n.合成物,商务英语
CAD,,,abbr.计算机辅助设计（Computer - Aided Design）,商务英语
furniture,'fɝnɪtʃɚ,,n.家具；设备；储藏物,商务英语
correspondent,",kɔrə'spɑndənt",,n.通讯记者；客户；通信者；代理商行,商务英语
sophisticate,sə'fɪstɪkɪt,,v.弄复杂；使变得世故；曲解 n.久经世故的人；精通者,商务英语
shave,ʃev,,v.剃须，剃毛 n.刮脸，剃胡子；修面；<口>侥幸逃过，幸免；剃刀，刮刀,商务英语
endanger,ɪn'dendʒɚ,,v.危及；使遭到危险,商务英语
almost,'ɔlmost,,ad.差不多，几乎,商务英语
retreat,rɪ'trit,,n.撤退；休息寓所；撤退 v.撤退；退避；向后倾,商务英语
postpone,po'spon,,v.使…延期；把…放在次要地位；把…放在后面,商务英语
experiment,ɪk'sperɪmənt,,v.尝试；进行实验 n.实验，试验；尝试,商务英语
indemnification,"in,demnifi'keiʃən",,n.赔偿；保护；赦免；补偿金,商务英语
wonder,'wʌndɚ,,n.惊奇；奇迹；惊愕 v.怀疑；想知道；惊讶 a.奇妙的；非凡的,商务英语
action,'ækʃən,,n.行动；活动；功能；战斗；情节,商务英语
passbook,'pæs'bʊk,,n.银行存折；赊帐登录本,商务英语
obscure,əb'skjʊr,,a.昏暗的，朦胧的；晦涩的，不清楚的；隐蔽的；不著名的，无名的 v.使…模糊不清，掩盖；隐藏；使难理解 n.某种模糊的或不清楚的东西,商务英语
litigation,'lɪtə'geʃən,,n.诉讼；起诉,商务英语
nationalization,",næʃənəlai'zeiʃən, -li'z-",,n.国有化；同化，归化,商务英语
seniority,",sinɪ'ɔrəti",,n.长辈；老资格；前任者的特权,商务英语
penalty,'pɛnəlti,,n.罚款，罚金；处罚,商务英语
dirt,dɝt,,n.污垢，泥土；灰尘，尘土；下流话,商务英语
hire,'haɪɚ,,n.雇用，租用；租金，工钱 v.雇用；出租,商务英语
analyst,'ænəlɪst,,n.分析者；精神分析医师；分解者,商务英语
joint,dʒɔɪnt,,n.关节；接缝；接合处，接合点；（牛，羊等的腿）大块肉 a.共同的；连接的；联合的，合办的 v.连接，贴合；接合；使有接头,商务英语
occupation,",ɑkju'peʃən",,n.职业；占有；消遣；占有期,商务英语
hero,'hɪro,,n.英雄；男主角，男主人公,商务英语
authentic,ɔ'θɛntɪk,,a.真正的，真实的；可信的,商务英语
contract,'kɑntrækt,,v.收缩；感染；订约 n.合同；婚约,商务英语
momentum,mo'mɛntəm,,n.势头；[物] 动量；动力；冲力,商务英语
infringe,ɪn'frɪndʒ,,v.侵犯；违反；破坏,商务英语
copywriter,'kɑpɪraɪtɚ,,n.广告文字撰稿人,商务英语
