word,phonetic,pos,definition,source
clam,klæm,n.,蛤,TOEFL_abridged
clamor,'klæmə,n.,"喧闹,叫嚷,大声的要求 vi.",TOEFL_abridged
clamor,'klæmə,vt.,"喧嚷,大声的要求",TOEFL_abridged
clandestine,klæn'destin,a.,秘密的,TOEFL_abridged
cleft,kleft,n.,"裂缝,裂口 a. 劈开的",TOEFL_abridged
clinch,klintʃ,n.,钉牢 vt.,TOEFL_abridged
clinch,klintʃ,vi.,"敲弯,扭住",TOEFL_abridged
clipper,'klipə,n.,快速帆船,TOEFL_abridged
clot,klɔt,n.,"凝块,群 vt.",TOEFL_abridged
clot,klɔt,,vi.,TOEFL_abridged
clot,klɔt,,"(使)凝结,(使)聚集",TOEFL_abridged
clump,klʌmp,n.,土块 vi. 丛生，成群,TOEFL_abridged
clutter,'klʌtə,n.,"杂乱 vt. 弄乱,混乱",TOEFL_abridged
coax,kəuks,vt.,"哄,诱骗,慢慢的做好 vi. 哄骗 n. 哄骗",TOEFL_abridged
coddle,'kɔdl,vt.,"娇养,溺爱,煮蛋",TOEFL_abridged
cogent,'kəudʒənt,a.,"使人首肯的,使人信服的,切实的",TOEFL_abridged
cohere,kəu'hir,vi.,"附着,粘着,凝聚,符合",TOEFL_abridged
collaborator,kə'læbəreitə,n.,合作者,TOEFL_abridged
collateral,kə'lætərəl,a.,"并行的,附随的,旁系的 n. 支亲,副保,附属担保物",TOEFL_abridged
colloquial,kə'loukwiəl,a.,"白话的,口语的,语体的",TOEFL_abridged
colossal,kə'lɔsl,a.,"巨大的,巨像似的",TOEFL_abridged
combustible,kəm'bʌstəbl,a.,可燃的，易燃的,TOEFL_abridged
commodious,kə'moudjəs,a.,"宽敞的,方便的",TOEFL_abridged
communal,'kɔmjunl,a.,公共的; 社区的,TOEFL_abridged
composed,kəm'pəuzd,a.,"镇静的,沉着的",TOEFL_abridged
composure,kəm'pəuʒə,n.,"镇静,沉着",TOEFL_abridged
compulsive,kəm'pʌlsiv,a.,"强制的,强迫的",TOEFL_abridged
conciliatory,kən'siliətəri,a.,"安抚的,怀柔的,融和的",TOEFL_abridged
concoct,kən'kɔkt,vt.,"混合而制,调合,捏造,编造",TOEFL_abridged
concur,kən'kə:,vi.,"意见相同,一致,互助",TOEFL_abridged
concurrence,kən'kʌrəns,n.,"赞同,意见一致,协力",TOEFL_abridged
condiment,'kɔndimənt,n.,调味品,TOEFL_abridged
condone,kən'dəun,vt.,"赦,宽恕",TOEFL_abridged
cone,kəun,n.,"圆锥体,球果 vt. 使成锥形",TOEFL_abridged
confederacy,kən'fedərəsi,n.,联盟,TOEFL_abridged
confiscate,'kɔnfiskeit,vt.,"没收,充公,查抄 a. 被没收的",TOEFL_abridged
confound,kən'faund,vt.,"使混淆,使狼狈,挫败",TOEFL_abridged
congenial,kən'dʒi:njəl,a.,"同性质的,适意的,趣味相同的",TOEFL_abridged
congested,kən'dʒestid,a.,拥挤的,TOEFL_abridged
congestion,kən'dʒestʃn,n.,拥塞,TOEFL_abridged
congruity,kən'gruəti,n.,"适合,一致,调和",TOEFL_abridged
conjure,'kʌndʒə,vt.,"以咒文召唤,变戏法,想象 vi. 变戏法,施魔法 vt. 祈求,恳求",TOEFL_abridged
connivance,kə'naivəns,n.,"默许,纵容,假装不见",TOEFL_abridged
connive,kə'naiv,vi.,"假装不见,默许,共谋,纵容",TOEFL_abridged
connoisseur,ˌkɔnə'sə:,n.,"鉴识家,鉴定家,内行",TOEFL_abridged
consecrate,'kɔnsikreit,vt.,"供神用,奉献,使神圣 a. 被献给神的,神圣的",TOEFL_abridged
conservatory,kən'sə:vətɔ:ri,a.,"保存性的,有保存力的 n. 温室,音乐学校",TOEFL_abridged
consonant,'kɔnsənənt,a.,协调的,TOEFL_abridged
consort,kən'sɔ:t,n.,"配偶,夫妻 vi. 陪伴,结交,符合 vt. 使配对",TOEFL_abridged
constellation,'kɔnstə'leiʃən,n.,"星座,灿烂的一群",TOEFL_abridged
constrict,kən'strikt,vt.,"压缩,束紧,使收缩 vi. 压缩",TOEFL_abridged
construe,kən'stru:,vt.,"解释,分析,逐字翻译 vi. 作句法分析 n. 逐字翻译",TOEFL_abridged
contemn,kən'tem,vt.,"侮辱,蔑视",TOEFL_abridged
contemptuous,kən'temptjuəs,a.,"轻蔑的,侮辱的,瞧不起人的",TOEFL_abridged
continually,kən'tinjuəli,ad.,"不断地,频繁地",TOEFL_abridged
continuum,kən'tinjuəm,n.,连续统一体,TOEFL_abridged
contour,'kɔntuə,n.,轮廓 vt. 画轮廓 a. 与轮廓相符的,TOEFL_abridged
contravene,'kɔntrə'vi:n,vt.,抵触；违反；反驳；否认,TOEFL_abridged
contrite,'kɔntrait,a.,"悔悟了的,后悔的,痛悔的",TOEFL_abridged
controvert,'kɔntrə'və:t,vt.,"议论,辩驳,驳击 vi. 参加辩论",TOEFL_abridged
convection,kən'vekʃn,n.,对流; 传送,TOEFL_abridged
corona,kə'rəunə,n.,日冕，光环,TOEFL_abridged
corpulent,'kə:pjulənt,a.,"肥大的,肥胖的",TOEFL_abridged
corroborate,kə'rɔbəreit,vt.,"使坚固,确证",TOEFL_abridged
courteous,'kə:tjəs,a.,"彬彬有礼,谦恭的",TOEFL_abridged
covetous,'kʌvətəs,a.,"妄羡的,乱要的,贪婪的",TOEFL_abridged
cower,'kauə,vi.,"畏缩,退缩,抖缩",TOEFL_abridged
crafty,'kra:fti,a.,"狡诈的,诡计多端的,巧妙的",TOEFL_abridged
cramped,'kræmpt,,a.,TOEFL_abridged
cramped,'kræmpt,,(指空间)狭小的，狭窄的,TOEFL_abridged
crater,'kreitə,n.,火山口; (弹)坑,TOEFL_abridged
credulous,'kredjuləs,a.,"轻信的,易受骗的",TOEFL_abridged
creed,kri:d,n.,"教条,主义,纲领",TOEFL_abridged
crest,krest,n.,顶部,TOEFL_abridged
crevice,'krevis,n.,裂缝,TOEFL_abridged
crippling,'kripliŋ,a.,"严重损害健康的, 致残的; 极有害的",TOEFL_abridged
crisscross,'kriskrɔs,vt.,来回穿梭,TOEFL_abridged
crooked,'krukid,a.,"弯曲的,歪的,邪恶的",TOEFL_abridged
crumple,'krʌmpl,vt.,"弄皱,压皱 vi. 崩溃,变皱",TOEFL_abridged
crusade,kru:'seid,n.,十字军(远征); 运动 v. 加入十字军，投身正义运动,TOEFL_abridged
crustacean,krə'steiʃn,n.,甲壳类动物,TOEFL_abridged
cryptic,'kriptik,a.,"秘密的,神秘的,含义模糊的,隐藏的",TOEFL_abridged
culpable,'kʌlpəbl,a.,"该责备的,有罪的,不周到的",TOEFL_abridged
cultivated,'kʌltiveitid,a.,栽植的; 有修养的,TOEFL_abridged
cumbersome,'kʌmbəsəm,a.,笨重的; 麻烦的,TOEFL_abridged
cuneiform,'kju:nifɔ:m,a.,楔形的 n. 楔形文字,TOEFL_abridged
cursory,'kə:səri,a.,"匆匆忙忙的,草率的,粗略的",TOEFL_abridged
curt,kə:t,a.,"简略的,简短的,生硬的",TOEFL_abridged
dab,dæb,n.,"少量,轻拍,比目鱼,熟手 vt.",TOEFL_abridged
dab,dæb,vi.,"轻拍,轻擦",TOEFL_abridged
dagger,'dægə,n.,匕首 vt. 用剑刺,TOEFL_abridged
dangle,'dæŋgl,vi.,"摇晃地悬挂着, 追求 vt. 使摇晃地悬挂 n. 悬垂",TOEFL_abridged
dank,dæŋk,a.,"透水的,潮湿的",TOEFL_abridged
daze,deiz,vt.,"使茫然,发昏,使眼花缭乱 n. 迷乱,眼花缭乱",TOEFL_abridged
dazzling,'dæzliŋ,a.,"眼花缭乱的,耀眼的",TOEFL_abridged
debatable,di'beitəbl,a.,"可争论的,成问题的,未决定的",TOEFL_abridged
decadence,'dekədəns,n.,颓废,TOEFL_abridged
deceitful,di'si:tful,a.,欺诈的,TOEFL_abridged
deciduous,di'sidjuəs,a.,每年落叶的,TOEFL_abridged
decipher,di'saifə(r),v.,破译，解释,TOEFL_abridged
declaim,di'kleim,,vi.,TOEFL_abridged
declaim,di'kleim,vt.,"慷慨陈词,演讲,朗读",TOEFL_abridged
declivity,di'klivəti,n.,"倾斜,下坡",TOEFL_abridged
decompose,`di:kəm'pəuz,v.,分解; (使)腐烂,TOEFL_abridged
decorum,di'kɔ:rəm,n.,"端正,礼貌合宜,礼仪",TOEFL_abridged
decry,di'krai,vt.,"责难,诽谤,诋毁",TOEFL_abridged
defame,di'fem,vt.,"诽谤,中伤,破坏名誉",TOEFL_abridged
deference,'defərəs,n.,"顺从,尊重",TOEFL_abridged
deferential,defə'renʃəl,a.,恭敬的,TOEFL_abridged
defile,di'fail,vt.,"弄脏,污损,败坏 vi. 以纵队前进 n. 隘路,狭谷",TOEFL_abridged
deflect,di'flekt,vt.,"打歪,使偏斜 vi. 偏斜",TOEFL_abridged
deform,di'fɔ:m,,v.,TOEFL_abridged
deform,di'fɔ:m,,(使)变形,TOEFL_abridged
defraud,di'frɔ:d,vt.,欺骗,TOEFL_abridged
deft,deft,a.,"敏捷熟练的,灵巧的",TOEFL_abridged
defunct,di'fʌŋkt,a.,"死的,非现存的 n. 死者",TOEFL_abridged
deity,'di:iti,n.,"神,神性",TOEFL_abridged
dejected,di'dʒektid,a.,"沮丧的,灰心的",TOEFL_abridged
deleterious,'delə'tiriəs,a.,"有害于,有毒的",TOEFL_abridged
delineate,di'linieit,vt.,"描绘……的轮廓,描绘,描写",TOEFL_abridged
demise,di'maiz,n.,"崩,薨,死亡 vt. 让渡,遗赠,转让",TOEFL_abridged
demolish,di'mɔliʃ,vt.,"毁坏,破坏,粉碎",TOEFL_abridged
demur,di'mə:,vi.,"提出异议,反对,抗辩 n. 异议,反对",TOEFL_abridged
deprecate,'deprikeit,vt.,"声明不赞成,抨击,反对",TOEFL_abridged
derange,di'reindʒ,vt.,"扰乱,使发狂",TOEFL_abridged
deride,di'raid,vt.,"嘲弄,嘲笑",TOEFL_abridged
despicable,di'spikəbl,a.,"可鄙的,卑劣的",TOEFL_abridged
despoil,di'spɔil,vt.,"夺取,掠夺",TOEFL_abridged
destine,'destin,vt.,"注定,预定",TOEFL_abridged
detest,di'test,vt.,"厌恶,憎恨",TOEFL_abridged
detract,di'trækt,,vt.,TOEFL_abridged
detract,di'trækt,vi.,"减去,贬低",TOEFL_abridged
devious,'diviəs,a.,"偏僻的,迂回的",TOEFL_abridged
devoid,di'vɔid,a.,"全无的,缺乏的",TOEFL_abridged
devout,di'vaut,a.,"虔诚的,虔敬的,衷心的",TOEFL_abridged
dexterous,'dekstərəs,a.,"灵巧的,用右手的",TOEFL_abridged
diagonal,dai'ægənl,a.,"倾斜的 n. 斜线,对角线",TOEFL_abridged
dictatorial,diktə'tɔ:riəl,a.,"独裁者的,独裁的,独断的",TOEFL_abridged
diction,'dikʃən,n.,措辞，用语,TOEFL_abridged
digress,dai'gres,vi.,"走向岔道,离题,扯到枝节上",TOEFL_abridged
dilate,dai'leit,vi.,"扩大,详述,膨胀 vt. 使膨胀",TOEFL_abridged
diminutive,di'minjutiv,a.,"小的,小型的,指小的 n. 小的人,指小辞,指小词,爱称",TOEFL_abridged
dingy,"'diŋgi,'diŋdʒi",a.,"暗黑的,邋遢的",TOEFL_abridged
