word,phonetic,pos,definition,source
previously,ˈpriːvjuːsli,adv.,"先, 先前, 以前, 前,",COCA_abridged
previously,ˈpriːvjuːsli,,"(非正式)过早, 过急, 在前, 在...以前, 在先",COCA_abridged
maker,ˈmeikә,n.,"制造者, 上帝, 出票人",COCA_abridged
Asian,ˈeiʃәn,n.,"亚洲人 a. 亚洲的, 亚洲人的",COCA_abridged
heavily,ˈhevili,adv.,"很重地, 严重地, 难以忍受地",COCA_abridged
strongly,ˈstrɒŋli,adv.,"强有力地, 坚强地, 激烈地",COCA_abridged
tablespoon,ˈteiblspuːn,n.,大汤匙,COCA_abridged
surely,ˈʃuәli,adv.,"的确地, 安全地",COCA_abridged
teaspoon,ˈtiːspuːn,n.,茶匙,COCA_abridged
perfectly,ˈpәːfiktli,adv.,"完全地, 无瑕疵地, 完整地",COCA_abridged
unlike,ˌʌnˈlaik,a.,"不像的, 不同的 prep. 不像, 和...不同",COCA_abridged
viewer,ˈvjuːә,n.,"观察者, 看电视者, 视察员, 观察器, 指示器",COCA_abridged
administrator,әdˈministreitә,n.,"管理人, 行政官 [经] 遗产管理人员",COCA_abridged
false,fɒːls,a.,"错误的, 虚伪的, 假的, 不老实的 adv. 不准确地, 欺诈地",COCA_abridged
Latin,ˈlætin,n.,"拉丁人, 拉丁语 a. 拉丁人的, 拉丁语的",COCA_abridged
rapidly,ˈræpidli,adv.,"飞快地, 迅速地, 赶紧地",COCA_abridged
quietly,ˈkwaiәtli,adv.,"安静地, 沉着地, 秘密地",COCA_abridged
effectively,iˈfektivli,adv.,"有效地, 有力地, 实际上",COCA_abridged
armed,ɑːmd,a.,"有扶手的, 武装的, 有防卫器官的",COCA_abridged
Muslim,ˈmjzlim; (?@) ˈmʌzlem,n.,"伊斯兰教, 伊斯兰教教徒",COCA_abridged
Islamic,izˈlæmik,a.,"伊斯兰教的, 穆斯林的",COCA_abridged
killer,ˈkilә,,n.,COCA_abridged
killer,ˈkilә,,"(非正式)杀人者, 屠杀者, 猛兽, 致死(疾病), 杀手, 止痛药, 限制器, 瞄准器 [计] 删除程序; 断路器",COCA_abridged
Italian,iˈtæljәn,n.,"意大利人, 意大利语 a. 意大利的, 意大利语的",COCA_abridged
Canadian,kәˈneidiәn,a.,加拿大的,COCA_abridged
lost,lɒst,a.,"失去的, 遗失的, 迷惑的 lose的过去式和过去分词",COCA_abridged
unlikely,ˌʌnˈlaikli,a.,不太可能的,COCA_abridged
broken,ˈbrәukәn,a.,"坏掉的, 打破的, 断掉的 break的过去分词",COCA_abridged
Olympic,әuˈlimpik,a.,"奥林匹亚的, 奥林匹斯山的, 强有力的, 巨大的",COCA_abridged
bible,ˈbaibl,n.,圣经,COCA_abridged
gently,ˈdʒentli,adv.,"温和地, 温柔地, 轻轻地, 逐渐地",COCA_abridged
lifetime,ˈlaiftaim,n.,"一生, 终生 a. 一生的, 终生的",COCA_abridged
similarly,ˈsimilәli,adv.,"相像地, 类似于",COCA_abridged
newly,ˈnjuːli,adv.,"重新, 最近",COCA_abridged
mainly,ˈmeinli,adv.,"主要地, 大抵",COCA_abridged
regularly,ˈregjulәli,adv.,"有规则地, 一丝不苟地, 正式地",COCA_abridged
shooting,ˈʃuːtiŋ,n.,"发射, 猎场, 射击",COCA_abridged
unknown,ˌʌnˈnәun,a.,"不知道的, 未知的, 陌生的 n. 未知物, 未知数",COCA_abridged
potentially,pәˈtenʃәli,adv.,"可能地, 潜在地",COCA_abridged
politically,,adv.,政治上,COCA_abridged
properly,ˈprɒpәli,adv.,"适当地, 相当地",COCA_abridged
Irish,ˈairiʃ,n.,"爱尔兰人, 爱尔兰语 a. 爱尔兰的",COCA_abridged
scared,skeәd,a.,"害怕的, 担惊受怕的, 惊慌的, 吓坏了的",COCA_abridged
briefly,ˈbrifli,adv.,"简短地, 扼要地, 简明地, 简单地",COCA_abridged
closer,ˈklәuzә,n.,"关闭者, 闭合器, 关闭器",COCA_abridged
OK,ˈәuˈkei,a.,"好, 不错, 可以 adv. 好, 不错, 可以 n. 批准, 认可",COCA_abridged
fighter,ˈfaitә,n.,"斗士, 战士, 好战者, 战斗机",COCA_abridged
publisher,ˈpʌbliʃә,n.,"发行人, 出版者, 报刊发行者",COCA_abridged
French,frentʃ,n.,"法国人, 法文, 法式 a. 法国的, 法国人的, 法语的",COCA_abridged
proposed,,a.,被提议的; 所推荐的,COCA_abridged
etc,,,"及其他, 等等",COCA_abridged
bombing,ˈbɔmiŋ,n.,"轰炸, 投弹",COCA_abridged
lifestyle,ˈlaifstail,n.,生活方式,COCA_abridged
catholic,ˈkæθәlik,n.,"天主教徒 a. 天主教的, 普遍的, 广泛的, 宽宏大量的",COCA_abridged
provider,prәˈvaidә,n.,"供应者, 供养人, 伙食承办人 [计] 提供器",COCA_abridged
girlfriend,,n.,女朋友,COCA_abridged
taxpayer,ˈtækspeiә,n.,"纳税人, 纳税义务人",COCA_abridged
differently,ˈdifrentli,adv.,"差异, 不同, 各别, 各种",COCA_abridged
manufacturing,ˌmænjuˈfæktʃәriŋ,n.,制造业 a. 制造业的,COCA_abridged
Christian,ˈkristʃәn,n.,"基督徒, 正派人 a. 基督的, 基督教的",COCA_abridged
German,ˈdʒәːmәn,n.,"德国人, 德语 a. 德国的, 德国人的, 德国语的, 同父母的",COCA_abridged
God,gɔd,n.,"上帝, 神像, 偶像 vt. 使神化",COCA_abridged
successfully,sәkˈsesfjli,adv.,"成功, 结果良好, 有成就",COCA_abridged
physically,ˈfizikli,adv.,"按自然规律, 完全地, 实际上, 真正地, 身体上地",COCA_abridged
ah,ɑː,,"interj. 啊, 哈",COCA_abridged
continued,kәnˈtinjuːd,a.,"继续的, 延续的",COCA_abridged
cooking,ˈkukiŋ,n.,烹饪; 熬炼; 热炼; 蒸煮,COCA_abridged
killing,ˈkiliŋ,n.,"谋杀, 杀戮 a. 杀害的, 疲惫的, 迷人的",COCA_abridged
quarterback,ˈkwɒːtәbæk,n.,四分卫 vi. 担任四分卫,COCA_abridged
african-american,ˈæfrɪkən əˈmerɪkən,n.,非裔美国人; 美国黑人,COCA_abridged
surprisingly,,adv.,"使人惊奇, 出人意外, 惊人, 令人惊讶",COCA_abridged
boyfriend,ˈbɔifrend,n.,男朋友,COCA_abridged
related,riˈleitid,a.,"讲述的, 叙述的; 有关系的, 有关联的",COCA_abridged
lightly,ˈlaitli,adv.,"轻轻地, 少许, 不费力地",COCA_abridged
excited,ikˈsaitid,a.,"兴奋的, 已励磁的, 已激发的, 激昂的, 激动的",COCA_abridged
greatly,ˈgreitli,adv.,"很, 非常",COCA_abridged
drinking,ˈdriŋkiŋ,n.,"喝, 喝酒",COCA_abridged
pleased,pliːzd,a.,"高兴的, 喜欢的, 满足的",COCA_abridged
ethical,ˈeθikәl,a.,"伦理的, 民族的, 民族特有的",COCA_abridged
T-shirt,"ˈtiː,ʃәːt",n.,"圆领汗衫,",COCA_abridged
T-shirt,"ˈtiː,ʃәːt",,T恤,COCA_abridged
Islam,ˈizlɑːm,n.,伊斯兰教,COCA_abridged
Roman,ˈrәumәn,n.,"罗马人 a. 罗马人的, 罗马的",COCA_abridged
Muslim,ˈmjzlim; (?@) ˈmʌzlem,n.,"伊斯兰教, 伊斯兰教教徒",COCA_abridged
Korean,kәˈriәn,n.,"朝鲜人, 朝鲜语 a. 朝鲜人的, 朝鲜语的",COCA_abridged
unlike,ˌʌnˈlaik,a.,"不像的, 不同的 prep. 不像, 和...不同",COCA_abridged
longtime,ˈlɔŋtaim;ˈlɔːŋ-,,a.,COCA_abridged
longtime,ˈlɔŋtaim;ˈlɔːŋ-,,"(已持续)长时间的,为时甚久的 adv. 长久",COCA_abridged
effectiveness,iˈfektivnis,n.,"效力, 有效性, 能行性",COCA_abridged
frankly,ˈfræŋkli,adv.,坦白地,COCA_abridged
hallway,ˈhɔːlwei,n.,门厅; 玄关; 走廊,COCA_abridged
unexpected,ˌʌnikˈspektid,a.,"料想不到的, 突然的, 意外的",COCA_abridged
written,ˈritn,a.,"书面的, 写成文字的 write的过去分词",COCA_abridged
and/or,ˈænˈdɔː,conj.,及（或）,COCA_abridged
playoff,ˈpleiɔːf,n.,双方得分相等时的最后决赛; 复赛; 季后赛,COCA_abridged
uncomfortable,ˌʌnˈkʌmfәtәbl,a.,"不舒服的, 不自在的, 不安的",COCA_abridged
dancer,ˈdɑːnsә,n.,"舞蹈演员, 跳舞者",COCA_abridged
closed,klәuzd,a.,"关闭的, 限于少数人的",COCA_abridged
European,ˌjuәrәˈpiːәn,n.,"欧洲人 a. 欧洲的, 欧洲人的",COCA_abridged
traditionally,,adv.,传统上; 传说上; 习惯上,COCA_abridged
convinced,kәnˈvinst,a.,"确信的, 深信的",COCA_abridged
driving,ˈdraiviŋ,n.,"赶, 操纵, 驾驶 a. 推进的, 强劲的, 精力旺盛的",COCA_abridged
commonly,ˈkɒmәnli,adv.,"一般, 普通, 通常",COCA_abridged
sidewalk,ˈsaidwɒːk,n.,人行道,COCA_abridged
olympics,әuˈlimpiks,n.,奥林匹克运动会,COCA_abridged
wow,wau,,interj.,COCA_abridged
wow,wau,,"(非正式)哇 n. 巨大的成功, 轰动一时的成功, 十分有趣的事物",COCA_abridged
frozen,ˈfrәuzn,a.,"冻结的, 冰冷的, 严寒的, 冻伤的, 冷酷的",COCA_abridged
rebuild,riˈbild,vt.,"改建, 重建, 改造 vi. 重建",COCA_abridged
traveler,ˈtrævlә,n.,"旅行者, 游客, 旅客, 旅行推销员, 活动起重架, 行车, 临时记帐单",COCA_abridged
pickup,ˈpikʌp,n.,"收集, 整理; 小卡车; 拾起; 搭车者; 偶然结识者",COCA_abridged
historically,hisˈtɔrikәli,adv.,历史上地; 从历史观点上说,COCA_abridged
firmly,ˈfәːmli,adv.,"坚固, 坚定, 断然",COCA_abridged
theology,θiˈɒlәdʒi,n.,神学,COCA_abridged
nonprofit,nɒnˈprɒfit,a.,"非赢利的, 无利可图的",COCA_abridged
Japanese,ˌdʒæpәˈniːz,n.,"日本人, 日语 a. 日本的, 日语的",COCA_abridged
doorway,ˈdɒːwei,n.,"门口, 途径",COCA_abridged
teenage,ˈtiːnidʒ,a.,十三岁到十九岁的,COCA_abridged
huh,hʌ,,"interj. 哼, 哈",COCA_abridged
full-time,,a.,"全部时间的, 专任的",COCA_abridged
Arab,ˈærәb,n.,"阿拉伯人, 阿拉伯马 a. 阿拉伯人的, 阿拉伯的",COCA_abridged
collector,kәˈlektә,n.,"收集家, 收取款项的人; 集电极; 捕收剂",COCA_abridged
disappointed,ˌdisәˈpɒintid,a.,失望的,COCA_abridged
Russian,ˈrʌʃәn,n.,"俄国人, 俄语 a. 俄国的, 俄语的",COCA_abridged
hidden,ˈhidn,a.,隐藏的,COCA_abridged
hopefully,ˈhәjpfjli,adv.,"有希望地, 如果希望能实现的话",COCA_abridged
softly,ˈsɒftli,adv.,"柔和地, 静静地, 温柔地",COCA_abridged
sexually,,adv.,性别地; 两性之间地,COCA_abridged
pro,prәu,adv.,正面地,COCA_abridged
Dutch,dʌtʃ,n.,"荷兰人, 荷兰语 a. 荷兰的",COCA_abridged
Greek,griːk,n.,"希腊人, 希腊语 a. 希腊的, 希腊人的",COCA_abridged
officially,әˈfiʃәli,adv.,"作为公务员, 职务上, 官方地",COCA_abridged
tightly,ˈtaitli,adv.,"紧紧地, 坚固地",COCA_abridged
associated,,a.,"联合的, 关联的; 结合的",COCA_abridged
thoroughly,ˈθʌrәli,adv.,"彻底地, 绝对地, 透彻地, 详尽地, 周到地, 完全地, 完善地, 全面地",COCA_abridged
courtroom,ˈkɒːtrum,n.,"法庭, 审判室",COCA_abridged
combined,kәmˈbaind,a.,结合的; 组合的,COCA_abridged
instantly,ˈinstәntli,adv.,"立即地, 即刻地",COCA_abridged
mixed,mikst,a.,"混合的, 形形色色的, 弄糊涂的",COCA_abridged
voting,ˈvәutiŋ,n.,"投票, 选举 a. 投票的, 选举的",COCA_abridged
Cuban,ˈkjuːbәn,a.,"古巴的, 古巴人的 n. 古巴人",COCA_abridged
reliability,ri.laiәˈbiliti,n.,"信度, 可靠性",COCA_abridged
teammate,ˈtiːmmeit,n.,队友,COCA_abridged
self-esteem,ˈselfisˈtiːm,n.,"自尊, 自负, 自大",COCA_abridged
safely,ˈseifli,adv.,"安全地, 确实地",COCA_abridged
workplace,,n.,"工作场所, 工厂, 车间",COCA_abridged
touchdown,ˈtʌtʃdaun,n.,"触地, 触地得分, 着地",COCA_abridged
Christianity,ˌkristʃiˈæniti,n.,"基督教, 基督教精神",COCA_abridged
rolling,ˈrәuliŋ,a.,"旋转的, 波动的, 起伏的 n. 旋转, 轰响, 动摇",COCA_abridged
fortunately,ˈfɒitʃәnitli,adv.,"幸运地, 幸亏",COCA_abridged
commissioner,kәˈmiʃәnә,n.,"委员, 理事, 行政长官, 地方地官",COCA_abridged
instructional,inˈstrʌkʃәnәl,a.,"教学的, 教育的",COCA_abridged
short-term,,a.,短期的,COCA_abridged
passing,ˈpæsiŋ,n.,"通过, 逝去, 死, 流逝 a. 经过的, 流逝的, 目前的, 短暂的, 及格的, 仓促的",COCA_abridged
known,nәun,a.,"已知的, 有名的",COCA_abridged
correctly,kәˈrektli,adv.,"对, 正确, 恰当, 符合一般性准则, 符合行为准则, 端正, 符合",COCA_abridged
mentally,ˈmentli,adv.,"心理上, 精神上, 智力上",COCA_abridged
reportedly,riˈpɒːtidli,adv.,"根据传说, 根据传闻, 据报道",COCA_abridged
surrounding,sәˈraundiŋ,n.,环境 a. 周围的,COCA_abridged
desperately,ˈdespәrәtli,adv.,拼命地; 绝望地; 极度地,COCA_abridged
someday,ˈsʌmdei,adv.,有一天,COCA_abridged
thanksgiving,ˈθæŋks.giviŋ,n.,感谢,COCA_abridged
uh,ʌn. әn,int.,嗯啊,COCA_abridged
exclusively,ikˈskluːsivli,adv.,"排他地, 仅仅, 专门, 只, 仅, 唯一地, 专有地",COCA_abridged
marketplace,ˈmɑːkitˈpleis,n.,市场,COCA_abridged
breathing,ˈbriːðiŋ,n.,"呼吸, 瞬间, 微风 a. 呼吸的, 逼真的",COCA_abridged
Persian,ˈpәːʃәn,n.,"波斯人, 波斯语",COCA_abridged
strictly,ˈstriktli,adv.,"严格地, 确实地",COCA_abridged
added,ˈædid,a.,额外的; 更多的,COCA_abridged
builder,ˈbildә,n.,建立者 [机] 组份,COCA_abridged
two-thirds,ˌtuːˈθɜːdz,quant.,三分之二,COCA_abridged
legally,ˈliːgәli,adv.,"法律上, 合法地, 法定地",COCA_abridged
socially,ˈsәuʃәli,adv.,"在社会上, 在社交上, 以社会生活方式",COCA_abridged
embarrassed,imˈbærәst,a.,尴尬的; 窘迫的,COCA_abridged
fucking,ˈfʌkiŋ,a.,"该死的, 难完成的, 难做的, 低劣的, 讨厌的, 丑恶的, 混乱的, 乱糟糟的",COCA_abridged
wheelchair,ˈhwiːl.tʃєә,n.,轮椅,COCA_abridged
programming,ˈprәugræmiŋ,n.,"节目的计划, 编制程序 , 程序设计",COCA_abridged
shareholder,ˈʃєә.hәuldә,n.,"股东, 股票持有人",COCA_abridged
considerably,kәnˈsidәrәbli,adv.,"非常地, 很, 颇",COCA_abridged
emotionally,iˈmәuʃәnәli,adv.,在情绪上,COCA_abridged
formerly,ˈfɒːmәli,adv.,"从前, 以前",COCA_abridged
lawmaker,lɒːˈmeikә,n.,立法者,COCA_abridged
screening,ˈskriːniŋ,,n.,COCA_abridged
screening,ˈskriːniŋ,,"[医] 筛选, 筛分(如普查癌、结核等病), 萤光屏检查",COCA_abridged
unhappy,ˌʌnˈhæpi,a.,"不快乐的, 不幸的, 不适当的",COCA_abridged
coming,ˈkʌmiŋ,n.,"来临 a. 就要来的, 接着的",COCA_abridged
privately,,adv.,秘密地; 私下地,COCA_abridged
routinely,,adv.,"日常, 乏味, 常规, 例行",COCA_abridged
theological,θiәˈlɔdʒikәl,a.,神学上的,COCA_abridged
driveway,ˈdraivwei,n.,车道,COCA_abridged
sexuality,ˌsekʃuˈæliti,n.,"性征, 性行为, 性欲",COCA_abridged
regain,riˈgein,vt.,"取回, 恢复, 重回, 复得",COCA_abridged
freely,ˈfriːli,adv.,"自由地, 随意地, 无拘束地, 直率地, 坦白地, 慷慨地, 免费地, 大量地",COCA_abridged
integrated,ˈintәgreitid,a.,"综合的, 完整的, 互相协调的",COCA_abridged
ha,hɑː,,"interj. 嘿, 哈, 哈哈",COCA_abridged
marker,ˈmɑːkә,n.,"作记号的人, 记分员, 书签, 纪念碑, 里程碑, 标识物, 标记",COCA_abridged
substantially,sәbˈstænʃәli,adv.,"实质上, 本质上, 大体上",COCA_abridged
defender,diˈfendә,n.,"防卫者, 防护者, 辩护者; 辩护人, 保护人",COCA_abridged
disturbing,disˈtәːbiŋ,a.,"引起烦恼的, 令人不安的",COCA_abridged
neighboring,ˈneibәriŋ,a.,"附近的, 邻近的, 邻接的",COCA_abridged
severely,siˈviәli,adv.,"严格, 尖锐, 严肃, 严重, 严厉, 朴素",COCA_abridged
importantly,,adv.,重要地; 大量地; 有名望地; 自命不凡地,COCA_abridged
economically,iːkәˈnɔmikәli,adv.,"节约地, 不浪费地, 节省地, 节俭地, 在经济上, 在经济学上",COCA_abridged
honestly,ˈɒnistli,adv.,"真诚地, 公正地",COCA_abridged
troubled,ˈtrʌbld,a.,"烦恼的, 混乱的, 不安的",COCA_abridged
balanced,ˈbælәnst,a.,"公平的, 平衡的, 对称的, 均衡的",COCA_abridged
accurately,ˈækjurәtli,adv.,"正确地, 精确地",COCA_abridged
flying,ˈflaiiŋ,a.,"飞的, 飘扬的, 飞速的 n. 飞行, 飞花",COCA_abridged
seller,ˈselә,n.,"销售者, 卖方",COCA_abridged
organized,ˈɔːgәnaizd,a.,"有组织的, 组织起来的",COCA_abridged
smoking,ˈsmәukiŋ,n.,"抽烟, 冒烟",COCA_abridged
bomber,ˈbɒmә,n.,"轰炸机, 投弹手",COCA_abridged
unfortunate,ˌʌnˈfɒːtʃәnit,a.,"不幸的, 不合适的, 不吉利的",COCA_abridged
videotape,,n.,录相磁带 vt. 把电视节目录在录像磁带上,COCA_abridged
developed,diˈvelәpid,a.,发达的（国家或地区）; 成熟的,COCA_abridged
loser,ˈluːzә,n.,"失败者, 失物者, 遗失者",COCA_abridged
Iranian,iˈreiniәn,a.,"伊朗的, 伊朗语系的 n. 伊朗人, 伊朗语",COCA_abridged
marijuana,ˌmærijuˈɑːnә,n.,大麻,COCA_abridged
inadequate,inˈædikwәt,a.,"不充分的, 不适当的",COCA_abridged
subsequently,ˈsʌbsikwәntli,adv.,"后来, 随后",COCA_abridged
trader,ˈtreidә,n.,"商人, 商船",COCA_abridged
pal,pæl,n.,"朋友, 伙伴, 同志, 同谋 vi. 交友, 结伴",COCA_abridged
follower,ˈfɒlәuә,n.,"从者, 属下, 追补者 [电] 随动机",COCA_abridged
caller,ˈkɒːlә,n.,"访客, 召集员, 传唤员 a. 新鲜的 [计] 呼叫方标识",COCA_abridged
ranking,ˈræŋkiŋ,n.,"等级, 地位 a. 上级的, 头等的, 超群的",COCA_abridged
making,ˈmeikiŋ,n.,"制造,",COCA_abridged
making,ˈmeikiŋ,,"(手工)制造业, 制作, 形成, 发展, 要素, 内在因素, 赚头, 制造物",COCA_abridged
trout,traut,n.,鲑鱼,COCA_abridged
inappropriate,ˌinәˈprәupriәt,a.,"不适当的, 不相称的",COCA_abridged
upcoming,ˈʌp.kʌmiŋ,a.,"即将来临的, 即将出现的",COCA_abridged
gambling,ˈgæmbliŋ,n.,赌博,COCA_abridged
mound,maund,n.,"土墩, 堤, 小山 vt. 筑堤, 用土堆防卫 vi. 积成堆",COCA_abridged
reasonably,ˈriːznәbli,adv.,"适度地, 相当地",COCA_abridged
satisfied,ˈsætisfaiәd,a.,感到满意的,COCA_abridged
organizer,ˈɒːgәnaizә,n.,"组织者, 编制者, 创立者, 组织导体, 机化中心(胚)",COCA_abridged
inability,ˌinәˈbiliti,n.,"无能, 无力",COCA_abridged
purely,ˈpjuәli,adv.,"纯粹地, 清白地, 贞洁地",COCA_abridged
lesser,ˈlesә,a.,"较少的, 较小的, 次要的",COCA_abridged
poorly,ˈpuәli,adv.,"贫穷地, 不充分地, 贫乏地 a. 身体不舒服的",COCA_abridged
silently,ˈsailәntli,adv.,"默默地, 静静地",COCA_abridged
warming,ˈwɔːmiŋ,n.,"暖和, 加温, 暖热, 温暖,",COCA_abridged
warming,ˈwɔːmiŋ,,"(非正式)打, 鞭打",COCA_abridged
remarkably,riˈmɑːkәbli,adv.,"显著地, 引人注目地, 非常地",COCA_abridged
Australian,ɒˈstreiljәn,n.,"澳大利亚人 a. 澳大利亚的, 澳洲的, 澳洲人的",COCA_abridged
loving,ˈlʌviŋ,a.,"亲爱的, 钟情的, 忠诚的",COCA_abridged
pipeline,ˈpaiplain,n.,"管道, 管线, 传递途径",COCA_abridged
hood,hud,n.,"头巾, 兜帽, 覆盖, 强盗 vt. 罩上, 覆盖",COCA_abridged
positively,,adv.,"明确地, 肯定地, 无疑地,",COCA_abridged
positively,,,"(非正式)确实地, 真正地",COCA_abridged
baking,ˈbeikiŋ,n.,"烘焙, 一次烘焙的量",COCA_abridged
Oscar,ˈɔskә,n.,"奥斯卡金像奖, 钱, 现金",COCA_abridged
imagery,ˈimidʒәri,n.,"肖像, 比喻, 雕刻",COCA_abridged
homeowner,ˈhәum.әunә,n.,私房屋主; 自己拥有住房者,COCA_abridged
reconstruction,ˌriːkәnˈstrʌkʃәn,n.,"改造, 再建",COCA_abridged
condom,ˈkɒndәm,n.,避孕套,COCA_abridged
explicitly,,adv.,明确地; 明白地,COCA_abridged
part-time,,a.,"兼任的, 半工半读的, 部分时间的",COCA_abridged
Italian,iˈtæljәn,n.,"意大利人, 意大利语 a. 意大利的, 意大利语的",COCA_abridged
abruptly,әˈbrʌptli,adv.,"突然地, 唐突地",COCA_abridged
notably,ˈnәjtbәli,adv.,"显著地, 著名地, 尤其, 特别",COCA_abridged
unclear,ˌʌnˈkliә,a.,"不易了解的, 不清楚的, 含混的",COCA_abridged
nationally,ˈnæʃәnәli,adv.,"作为整个民族, 举国一致地, 全国性地",COCA_abridged
established,isˈtæbliʃt,adj.,"已确立的, 确定的; 成为国教的; （植物）已生根的; 长势良好的; 资深的, 老牌的",COCA_abridged
holding,ˈhәuldiŋ,n.,"租借地, 占有物, 拥有的财产",COCA_abridged
rising,ˈraiziŋ,n.,"上升, 造反, 叛乱",COCA_abridged
freshly,ˈfreʃli,adv.,"新, 新近, 精神饱满地",COCA_abridged
lone,lәun,a.,"孤单的, 孤立的, 单身的, 寂寞的",COCA_abridged
