word,phonetic,pos,definition,source
violent,'vaɪələnt,,a.暴力的,北师高中
character,'kærɪktɚ,,n.人物；性格,北师高中
spaceship,'spesʃɪp,,n.太空船,北师高中
province,'prɑvɪns,,n.省,北师高中
astronaut,'æstrəˌnɔt,,n.宇航员,北师高中
flight,flaɪt,,n.飞行；航班,北师高中
launch,lɔntʃ,,n.发射,北师高中
gravity,ˈɡrævətɪ,,n.地心引力,北师高中
rocket,'rɑkɪt,,n.火箭,北师高中
soar,sɔr,,vi.升空，升腾,北师高中
the United Nations,,,联合国,北师高中
explore,ɪk'splɔr,,vt.探测；勘探,北师高中
peacefully,pisfəli,,ad.和平地，平静地,北师高中
reporter,rɪ'pɔrtɚ,,n.记者，通讯员,北师高中
glow,ɡlo,,vi.发光,北师高中
atmosphere,'ætməsfɪr,,n.大气；气氛,北师高中
parachute,'pærə'ʃʊt,,n.降落伞,北师高中
helicopter,'hɛlɪkɑptɚ,,n.直升机,北师高中
million,'mɪljən,,num.百万,北师高中
wave,wev,,vi.挥手示意，致意,北师高中
revolution,'rɛvə'lʊʃən,,n.革命,北师高中
found,faʊnd,,vt.建立，创立,北师高中
republic,rɪ'pʌblɪk,,n.共和国,北师高中
light bulb,,,n.电灯泡,北师高中
opinion,ə'pɪnjən,,n.意见，看法，主张,北师高中
personally,'pə:sənəli,,ad.就自己而言,北师高中
racism,'resɪzəm,,n.种族主义,北师高中
equal,'ikwəl,,a.平等的；相等的,北师高中
struggle,'strʌɡl,,n.斗争，拼搏,北师高中
protest,prəˈtɛst;protɛst,,n.抗议,北师高中
march,mɑrtʃ,,vi&n.游行示威；行军,北师高中
brilliant,'brɪljənt,,a.卓越的,北师高中
skilful,'skilful,,a.灵巧的，熟练的,北师高中
awful,'ɔfl,,a.糟糕的；极度的,北师高中
useless,juslɪs,,a.差劲的；无用的,北师高中
unusual,ʌnˈjuʒəl,,a.不平常的,北师高中
champion,'tʃæmpɪən,,n.冠军,北师高中
violence,'vaɪələns,,n.暴力，暴行,北师高中
bullet,'bʊlɪt,,n.子弹,北师高中
compete,kəm'pit,,vi.比赛，竞争,北师高中
keen,kin,,a.热心的，渴望的,北师高中
career,kə'rɪr,,n.职业，一生的事业,北师高中
amazing,ə'mezɪŋ,,a.令人惊异的,北师高中
event,ɪ'vɛnt,,n.竞赛；事件,北师高中
fortunately,'fɔrtʃənətli,,ad.幸运地,北师高中
athlete,'æθlit,,n.运动员,北师高中
superhero,'supɚhɪro,,n.超级英雄,北师高中
afterwards,'æftɚwɚdz,,ad.然后，后来,北师高中
superman,'supɚmæn,,n.超人,北师高中
disaster,dɪ'zæstɚ,,n.灾难,北师高中
on one's own,,,独立地，独自地,北师高中
promote,prə'mot,,vt.促进，提升,北师高中
injury,'ɪndʒəri,,n.伤害，损害,北师高中
give up,,,放弃,北师高中
come to do something,,,开始(认识、理解),北师高中
pull through,,,使从(受伤)中活下来；渡过难关,北师高中
commit,kə'mɪt,,vt.犯(错误)，干(坏事),北师高中
get on,,,融洽相处；进展,北师高中
relationship,rɪ'leʃən'ʃɪp,,n.关系,北师高中
react,ri'ækt,,vi.反应；起化学反应,北师高中
divorce,dɪ'vɔrs,,vi.离婚,北师高中
involve,ɪn'vɑlv,,vt.涉及；参与,北师高中
charity,'tʃærəti,,n.慈善，施舍,北师高中
quality,'kwɑləti,,n.质量；品质,北师高中
disabled,dɪs'ebld,,a.残疾的,北师高中
confident,'kɑnfɪdənt,,a.自信的,北师高中
far too,,,太…，极为…,北师高中
come off it,,,别胡扯,北师高中
Olympic,əˈlɪmpɪk,,a.奥运会的,北师高中
badminton,'bædmɪntən,,n.羽毛球,北师高中
admire,ədˈmaɪr,,vt.钦佩，羡慕,北师高中
dead (right),,,ad.完全地，绝对地,北师高中
absolutely,'æbsəlutli,,ad.当然；绝对地,北师高中
medal,'mɛdl,,n.奖章，勋章,北师高中
You've got a point there.,,,你所说的看来有道理。,北师高中
dive,daɪv,,vi&n.跳水；潜水,北师高中
graduation,",ɡrædʒu'eʃən",,n.毕业,北师高中
scholarship,'skɑlɚʃɪp,,n.奖学金,北师高中
the Mid Autumn Festival,,,中秋节,北师高中
wedding,'wɛdɪŋ,,n.婚礼,北师高中
Halloween,ˌhæloˈin,,n.万圣节前夕,北师高中
dragon,'dræɡən,,n.龙,北师高中
turkey,'tɝki,,n.火鸡,北师高中
occasion,ə'keʒn,,n.时刻，时机,北师高中
traditional,trə'dɪʃənl,,a.传统的,北师高中
bean paste,,,豆馅,北师高中
nowadays,'naʊədez,,ad.现今，现在,北师高中
lantern,'læntɚn,,n.灯笼,北师高中
lunar,'lunɚ,,a.月球的，与月亮有关的,北师高中
celebration,",sɛlɪ'breʃən",,n.庆祝，庆典,北师高中
power,'paʊɚ,,n.控制力；权力,北师高中
darkness,'dɑrknəs,,n.黑暗，漆黑,北师高中
destroy,dɪ'strɔɪ,,vt.破坏，毁坏,北师高中
burn down,,,烧毁,北师高中
decorate,'dɛkəret,,vt.装饰，布置,北师高中
battery,'bæt(ə)rɪ,,n.电池,北师高中
sweet dumpling,,,元宵,北师高中
boil,bɔɪl,,vt&vi.煮沸，沸腾,北师高中
serve,sɝv,,vt.提供(食物)，端上(饭菜),北师高中
tradition,trə'dɪʃən,,n.传统，惯例,北师高中
take part in,,,参与，参加,北师高中
sticky,'stɪki,,a.黏的，黏性的,北师高中
alcohol,'ælkəhɔl,,n.酒；酒精,北师高中
hot pot,,,火锅,北师高中
snack,snæk,,n.小吃，快餐,北师高中
reception,rɪ'sɛpʃən,,n.接待；招待会,北师高中
retire,rɪ'taɪɚ,,vi.退休,北师高中
salary,'sæləri,,n.薪水，工资,北师高中
apply,ə'plaɪ,,vi.申请 vt.应用,北师高中
opportunity,ˌɑpɚˈtunətɪ,,n.机会,北师高中
teenager,'tinedʒɚ,,n.青少年,北师高中
depend on,,,根据，依据,北师高中
smartly,'sma:tli,,ad.潇洒地；漂亮地,北师高中
on time,ɔn'taim,,准时,北师高中
bunch,bʌntʃ,,n.串，束,北师高中
congratulation,"kən,ɡrætʃu'leʃən",,n.祝贺,北师高中
bride,braɪd,,n.新娘,北师高中
bridegroom,'braɪdɡrum,,n.新郎,北师高中
best man,,,男傧相,北师高中
ceremony,ˈsɛrəˌmoʊni,,n.典礼，仪式,北师高中
entrance,(for v.)ɪnˈtræns; (for n.) ˈɛntrəns,,n.入口,北师高中
invitation,ˌɪnvɪˈteɪʃn,,n.请柬；邀请,北师高中
even if,,,即使,北师高中
attend,ə'tɛnd,,vt.出席，参加,北师高中
Indonesian,",indəu'ni:zjən",,a.印度尼西亚的,北师高中
ought,ɔt,,aux.应当，应该,北师高中
contribute,kən'trɪbjut,,vt.捐献，贡献；促成，造成,北师高中
Greek,grik,,a.希腊的，希腊人的,北师高中
crown,kraʊn,,n.花冠，王冠,北师高中
ribbon,'rɪbən,,n.缎带，丝带,北师高中
link,lɪŋk,,vt.连接,北师高中
carol,'kærəl,,n.圣诞节颂歌,北师高中
stocking,'stɑkɪŋ,,n.长筒女袜,北师高中
seriously,'sɪrɪəsli,,ad.认真地；真诚地,北师高中
pole,pol,,n.极；棒，竿,北师高中
envelope,'envələʊp; 'ɒn-,,n.信封,北师高中
calendar,'kæləndɚ,,n.日历,北师高中
put up,,,竖起，建造,北师高中
decoration,",dɛkə'reʃən",,n.装饰；装饰品,北师高中
pudding,'pʊdɪŋ,,n.布丁,北师高中
breast,brɛst,,n.(鸟的)胸脯肉；胸部,北师高中
swallow,'swɑlo,,vt.吞下，咽下,北师高中
adult,əˈdʌlt,,n.成年人,北师高中
carry on,,,继续，坚持,北师高中
merry,'mɛri,,a.高兴的，愉快的,北师高中
production,prə'dʌkʃən,,n.生产，制造,北师高中
needle,'nidl,,n.针,北师高中
pillow,'pɪlo,,n.枕头,北师高中
as well,,,也,北师高中
mat,mæt,,n.垫子,北师高中
litre,'li:tə,,n.升，公升,北师高中
fry,fraɪ,,vt.用油煎，用油炸,北师高中
unfortunately,ʌn'fɔrtʃənətli,,ad.不幸地,北师高中
mess,mɛs,,n.混乱，脏乱,北师高中
likely,'laɪkli,,a.有可能的 ad.可能,北师高中
concept,'kɑnsɛpt,,n.概念,北师高中
chart,tʃɑrt,,n.表格，图表,北师高中
focus,'fokəs,,vi.集中注意,北师高中
skip,skɪp,,vt.跳过,北师高中
fist,fɪst,,n.拳头,北师高中
waist,west,,n.腰,北师高中
nail,nel,,n.指甲；趾甲,北师高中
gallery,'gæləri,,n.画廊,北师高中
cyberspace,'saɪbɚspes,,n.网络空间,北师高中
come ture,,,(愿望、梦想等)实现,北师高中
artificial,",ɑrtɪ'fɪʃl",,a.人造的,北师高中
climate,ˈklaɪmət,,n.气候,北师高中
global,'ɡlobl,,a.全球的，全世界的,北师高中
flood,flʌd,,n.洪水，水灾 vt&vi.淹没,北师高中
virtual,ˈvɝ​tʃʊəl,,a.虚拟的,北师高中
reality,rɪ'æləti,,n.真实，现实,北师高中
virus,'vaɪrəs,,n.病毒,北师高中
affect,ə'fɛkt,,vt.影响,北师高中
rapidly,'ræpɪdli,,ad.快，迅速地,北师高中
growth,ɡroθ,,n.增长；生长,北师高中
pessimistic,",pɛsɪ'mɪstɪk",,a.悲观的，厌世的,北师高中
crime,kraɪm,,n.犯罪；罪行,北师高中
hacker,'hækɚ,,n.电脑黑客,北师高中
terrorist,'tɛrərɪst,,n.恐怖分子,北师高中
attack,ə'tæk,,n&vt.攻击，进攻；袭击,北师高中
chaos,'keɑs,,n.混乱，无秩序,北师高中
crash,kræʃ,,vt&n.(汽车、飞机等)撞毁；坠毁,北师高中
optimistic,",ɑptɪ'mɪstɪk",,a.乐观的,北师高中
entertainment,ˌɛntɚ'tenmənt,,n.娱乐；款待,北师高中
disappear,'dɪsə'pɪr,,vi.消失,北师高中
as if,,,好像，仿佛,北师高中
harm,hɑrm,,vt&n.伤害，损害,北师高中
obvious,'ɑbvɪəs,,a.明显的，显而易见的,北师高中
destruction,dɪ'strʌkʃən,,n.破坏，毁灭,北师高中
military,'mɪlətɛri,,a.军事的，军用的,北师高中
scientific,",saɪən'tɪfɪk",,a.科学的,北师高中
the Pentagon,,,(美国)五角大楼,北师高中
nuclear,'nuklɪɚ,,a.原子能的,北师高中
network,'nɛtwɝk,,n.网络,北师高中
project,prəˈdʒɛkt; prɑdʒɛkt,,n.课题；方案；工程,北师高中
get in touch,,,取得联系,北师高中
hang on,,,(电话用语)别挂断,北师高中
be up to,,,做，从事于,北师高中
fashion,'fæʃən,,n.时髦，时尚,北师高中
fancy,'fænsi,,vt.想要做；幻想,北师高中
suggestion,sə'dʒɛstʃən,,n.建议，提议,北师高中
reject,(for v.)rɪˈdʒɛkt; (for n.)ˈriːdʒɛkt,,vt.拒绝，不接受,北师高中
arrangement,ə'rendʒmənt,,n.安排,北师高中
title,'taɪtl,,n.标题，题目,北师高中
destination,",dɛstɪ'neʃən",,n.目的地,北师高中
flesh,flɛʃ,,n.肉，肉体,北师高中
exit,'ɛɡzɪt,,vt.出，离开,北师高中
historical,hɪ'stɔrɪkl,,a.历史的，有关历史的,北师高中
site,saɪt,,n.（事物或事件发生的）场所，位置,北师高中
pack,pæk,,vt.收拾（行李），打包,北师高中
dip,dɪp,,vt.浸,北师高中
toe,to,,n.脚趾,北师高中
millionaire,",mɪljə'nɛr",,n.百万富翁,北师高中
smoker,'smokɚ,,n.吸烟者,北师高中
tourism,'tʊrɪzəm,,n.观光，游览,北师高中
guide,ɡaɪd,,n.指南；导游，向导,北师高中
locate,ˈloˌket; loˈket,,vt.坐落于；位于,北师高中
seaside,'sisaɪd,,n.海滨，海边,北师高中
Maori,'mauri,,n.（新西兰）毛利人,北师高中
settle,'sɛtl,,vi.定居,北师高中
settlement,'sɛtlmənt,,n.（新）定居地,北师高中
central,'sɛntrəl,,a.中央的，中心的,北师高中
suburb,'sʌbɝb,,n.市郊，郊区,北师高中
zone,zon,,n.地域，地区,北师高中
volcano,vɑl'keno,,n.火山,北师高中
as well as,,,也，又,北师高中
harbour,hɑrbɚ,,n.海港,北师高中
view,vju,,n.景色，风景，视野,北师高中
sunshine,'sʌnʃaɪn,,n.阳光,北师高中
average,'ævərɪdʒ,,a.平均的 n.平均数,北师高中
surfing,'sɝfɪŋ,,n.冲浪,北师高中
regular,'rɛgjəlɚ,,a.定期的；规则的,北师高中
location,lo'keʃən,,n.位置，场所,北师高中
steel,stil,,n.钢，钢铁,北师高中
material,mə'tɪrɪəl,,n.材料，原料,北师高中
be known as,,,被认为是，以……知名,北师高中
Chinatown,"'tʃaɪnə,taʊn",,n.唐人街,北师高中
officially,ə'fɪʃəli,,ad.正式地,北师高中
scenery,'sinəri,,n.风景，景色,北师高中
cuisine,kwɪ'zin,,n.烹饪,北师高中
attractive,ə'træktɪv,,a.吸引人的，有魅力的,北师高中
spider,'spaɪdɚ,,n.蜘蛛,北师高中
web,wɛb,,n.蜘蛛网；网状物,北师高中
folk,fok,,a.民间的,北师高中
jazz,dʒæz,,n.爵士乐,北师高中
rock ’n’ roll,,,摇滚乐,北师高中
disco,'dɪsko,,n.迪斯科舞,北师高中
ballet,bæ'le,,n.芭蕾舞,北师高中
effect,ɪ'fɛkt,,n.效果，作用,北师高中
disappoint,'dɪsə'pɔɪnt,,vt.使失望,北师高中
extraordinary,ɪkˈstrɔrdənerɪ; ɪkˈstrɔrdnˌɛrɪ,,a.非凡的，特别的,北师高中
unclear,",ʌn'klɪr",,a.不清楚的,北师高中
be used to,,,习惯于,北师高中
album,'ælbəm,,n.唱片；相册；集邮册,北师高中
performance,pɚ'fɔrməns,,n.表演；演奏；表现,北师高中
perform,pɚ'fɔrm,,vt&vi.表演；做,北师高中
award,ə'wɔrd,,n.奖，奖品,北师高中
base,bes,,n.基地，基础,北师高中
extremely,ɪk'strimli,,ad.极端地，非常地,北师高中
creative,krɪ'etɪv,,a.有创造力的，创造性的,北师高中
powerful,'paʊɚfl,,a.强大的，有力的,北师高中
anger,'æŋɡɚ,,n.气愤，愤怒,北师高中
system,'sɪstəm,,n.系统,北师高中
audience,'ɔdɪəns,,n.听众；观众,北师高中
throughout,θrʊ'aʊt,,prep.贯穿，遍及,北师高中
impress,ɪm'prɛs,,vt.使（人）印象深刻,北师高中
performer,pɚ'fɔrmɚ,,n.表演者,北师高中
instrument,'ɪnstrəmənt,,n.乐器；工具,北师高中
male,mel,,a.男性的,北师高中
female,'fimel,,a.女性的,北师高中
clown,klaʊn,,n.小丑,北师高中
carriage,'kærɪdʒ,,n.马车,北师高中
treasure,'trɛʒɚ,,n.财宝，财富,北师高中
combine,kəm'baɪn,,vt.（使）结合，（使）联合,北师高中
mask,mæsk,,n.面具，面罩；伪装，掩饰,北师高中
acrobatics,",ækrə'bætɪks",,n.杂技,北师高中
costume,ˈkɑsˌtum,,n.戏装；服装,北师高中
represent,",rɛprɪ'zɛnt",,vt.代表,北师高中
general,'dʒɛnrəl,,n.将军,北师高中
in other words,,,换句话说,北师高中
pianist,'pɪənɪst,,n.钢琴家，钢琴演奏者,北师高中
musician,mjʊ'zɪʃən,,n.音乐家,北师高中
at times,,,有时，不时,北师高中
quit,kwɪt,,"v.(quitted,quitted;quit,quit)停止；辞职",北师高中
talent,'tælənt,,n.才干，才能；天才，天赋,北师高中
worldwide,'wɝldwaɪd,,ad.在全世界,北师高中
in some ways,,,在某些方面,北师高中
identity,aɪ'dɛntəti,,n.身份；特性,北师高中
root,rut,,n.根,北师高中
rediscover,",ridɪ'skʌvɚ",,vt.重新发现,北师高中
beauty,'bjuti,,n.美；美貌；美人,北师高中
appearance,ə'pɪrəns,,n.外貌，外观,北师高中
shave,ʃev,,vt.剃，刮,北师高中
hairstyle,'hɛr'staɪl,,n.发型,北师高中
transform,træns'fɔrm,,vt.转换，转化,北师高中
waltz,wɔlts,,n.华尔兹舞,北师高中
breakdance,'breikda:ns,,n.霹雳舞,北师高中
encyclopedia,ɪnˌsaɪkləˈpidiɚ,,n.百科全书,北师高中
sword,sɔrd,,n.剑,北师高中
peacock,'pikɑk,,n.孔雀,北师高中
Swan Lake,,,（芭蕾舞剧）天鹅湖,北师高中
ordinary,'ɔrdnɛri,,a.普通的;平常的,北师高中
generation,'dʒɛnə'reʃən,,n.代，一代,北师高中
type,taɪp,,n.类型，种类,北师高中
skip.,skɪp,,vi.跳，蹦,北师高中
back and forth,,,往返，来回,北师高中
unique,jʊ'nik,,a.独特的，唯一的,北师高中
noble,'nobl,,a.贵族的;高尚的，高贵的 n.贵族,北师高中
ballroom,'bɔl'rʊm,,n.舞厅，跳舞场,北师高中
immigrant,'ɪmɪɡrənt,,a.移民的，移居的,北师高中
tap dancing,,,踢踏舞,北师高中
tango,'tæŋɡo,,n.探戈舞,北师高中
reaction,rɪ'ækʃən,,n.反应,北师高中
responsible,rɪˈspɑnsəbəl,,a.有责任的，应负责任的,北师高中
permission,pɚ'mɪʃən,,n.允许，许可,北师高中
realistic,",riə'lɪstɪk",,a.现实（主义）的,北师高中
abstract,'æbstrækt,,a.抽象的，深奥的,北师高中
straight,stret,,a.直的 ad.直，直接,北师高中
wavy,'wevi,,a.波状的,北师高中
imagination,"ɪ,mædʒɪ'neʃən",,n.想象；想象力,北师高中
painter,'pentɚ,,n.画家；油漆匠,北师高中
pain,pen,,n.痛苦；疼，痛,北师高中
exhibition,ˌɛksəˈbɪʃən,,n.展览会,北师高中
poetry,'poətri,,n.诗（总称）,北师高中
missile,'mɪsl,,n.导弹,北师高中
mane,men,,n.鬃毛,北师高中
shade,ʃed,,n.(色彩的)浓淡；阴影,北师高中
sweat,swɛt,,n.汗,北师高中
youth,jʊθ,,n.青春；年轻人,北师高中
insect,'ɪnsɛkt,,n.昆虫,北师高中
fix one's eyes on,,,注视，凝视,北师高中
creature,'kritʃɚ,,n.动物；（有特性或特质的）人,北师高中
artist,'ɑrtɪst,,n.画家；艺术家,北师高中
valuable,ˈvæljuəbəl; ˈvæljə-,,a.贵重的，有价值的,北师高中
typical,'tɪpɪkl,,a.典型的,北师高中
elegantly,'eləgəntli,,ad.优雅地,北师高中
emphasize,'ɛmfəsaɪz,,vt.强调,北师高中
detail,dɪˈtel,,n.细节，详情,北师高中
cloth,klɔθ,,n.布，布料,北师高中
fold,fold,,n.皱褶,北师高中
shallow,'ʃælo,,a.浅的,北师高中
shore,ʃɔr,,n.岸边,北师高中
eyesight,'aɪsaɪt,,n.视力,北师高中
marble,'mɑrbl,,n.大理石,北师高中
concrete,'kɑŋkrit,,n.混凝土,北师高中
feature,'fitʃɚ,,n.特征，特色,北师高中
balcony,'bælkənɪ,,n.阳台,北师高中
roof,ruf,,n.房顶,北师高中
statue,'stætʃu,,n.雕像,北师高中
castle,'kæsl,,n.城堡,北师高中
skyscraper,'skaɪ'skrepɚ,,n.摩天大楼,北师高中
angel,'endʒl,,n.天使,北师高中
architect,'ɑrkɪtɛkt,,n.建筑师,北师高中
ruin,'ruɪn,,vt.毁坏，毁灭,北师高中
loch,lɑk,,n.湖；海湾,北师高中
fairytale,"'fɛrɪ,tel",,n.童话,北师高中
granite,'grænɪt,,n.花岗岩,北师高中
sort of,,,有几分地,北师高中
cafe,kæ'fe,,n.咖啡馆,北师高中
phoenix,'finɪks,,n.凤凰,北师高中
rooster,'rustɚ,,n.雄鸡，公鸡,北师高中
bat,bæt,,n.蝙蝠,北师高中
tomb,tum,,n.坟墓,北师高中
date back to,,,追溯到,北师高中
dynasty,'daɪnəsti,,n.朝代，王朝,北师高中
religious,rɪ'lɪdʒəs,,a.宗教的；虔诚的,北师高中
purpose,'pɝpəs,,n.目的，意图,北师高中
pattern,ˈpætərn,,n.式样，模式,北师高中
character,'kærɪktɚ,,n.(书写或印刷的)字，字体,北师高中
happiness,'hæpɪnəs,,n.幸福，快乐,北师高中
temple,'tɛmpl,,n.庙宇，寺庙,北师高中
offering,'ɔfərɪŋ,,n.供品，祭品,北师高中
relate,rɪ'let,,vt.把……与……联系起来,北师高中
jewellery,'dʒu:əlri,,n.（总称）珠宝,北师高中
try out,,,试用，试验,北师高中
cottage,'kɑtɪdʒ,,n.村舍，小屋,北师高中
rent,rɛnt,,n.租金,北师高中
landlord,'lændlɔrd,,n.房东,北师高中
worm,wɝm,,n.虫，小虫,北师高中
pipe,paɪp,,n.管子,北师高中
mercy,'mɝsi,,n.慈悲，怜悯，同情心,北师高中
washroom,'wɑʃrum,,n.盥洗室,北师高中
damp,dæmp,,a.潮湿的,北师高中
bathtub,bæθtʌb,,n.浴缸，澡盆,北师高中
basement,'besmənt,,n.地下室,北师高中
bathe,beð,,vi.洗澡；沐浴,北师高中
fence,fɛns,,n.栅栏，围墙,北师高中
narrow,'næro,,a.狭窄的,北师高中
hold one's breath,,,屏住呼吸,北师高中
garage,gəˈrɑ:ʒ; ɡəˈrɑʒ,,n.车库,北师高中
garbage,'ɡɑrbɪdʒ,,n.垃圾，废物,北师高中
apartment,ə'pɑrtmənt,,n.公寓住宅,北师高中
subway,'sʌbwe,,n.地铁,北师高中
downtown,'daʊn'taʊn,,ad.在市区，往市区 a.市区的,北师高中
lorry,'lɔri,,n.卡车，载重汽车,北师高中
curtain,ˈkɜrtən,,n.窗帘,北师高中
air conditioner,,,空调,北师高中
conclusion,kən'kluʒn,,n.结论；结束,北师高中
participate,pɑr'tɪsə'peɪt,,vi.参加,北师高中
fill out,,,填写,北师高中
evaluate,ɪ'væljʊ'et,,vt.评估，评价,北师高中
arrange,ə'reɪn(d)ʒ,,vt.安排，准备,北师高中
chimpanzee,",tʃɪmpæn'zi",,n.黑猩猩,北师高中
dolphin,'dɑlfɪn,,n.海豚,北师高中
sign,saɪn,,n.手势，符号,北师高中
hunt,hʌnt,,v.打猎，猎杀,北师高中
actor,'æktɚ,,n.演员,北师高中
actress,'æktrɪs,,n.女演员,北师高中
writer,'raɪtɚ,,n.作者，作家,北师高中
collection,kə'lɛkʃən,,n.收集，收取,北师高中
boxing,'bɑksɪŋ,,n.拳击运动,北师高中
ski,ski,,vi.滑雪,北师高中
water skiing,,,n.滑水,北师高中
windsurfing,'wɪndsɝfɪŋ,,n.风帆滑浪,北师高中
frightening,'fraɪtnɪŋ,,a.令人惊恐的，骇人的,北师高中
underwater,",ʌndɚ'wɔtɚ",,a.在水下，供水下用的,北师高中
spirit,'spɪrɪt,,n.精神,北师高中
explorer,ɪk'splɔrɚ,,n.探险家,北师高中
sailor,'selɚ,,n.水手，海员,北师高中
Viking,'vaikiŋ,,n.维京人，北欧海盗,北师高中
voyage,'vɔɪɪdʒ,,n.航海；航空,北师高中
ancestor,'ænsɛstɚ,,n.祖先，祖宗,北师高中
set sail,,,启航,北师高中
AD,'e 'di,,n.公元,北师高中
further,'fɝðɚ,,ad.更远，较远,北师高中
according to,,,根据，依照,北师高中
get into trouble,,,陷入麻烦，陷入困境,北师高中
persuade,pɚ'swed,,vt.说服，劝服,北师高中
make it to,,,到达,北师高中
in search of,,,寻找，寻求,北师高中
unknown,",ʌn'non",,a.不知道的，未知的,北师高中
eventually,ɪ'vɛntʃuəli,,ad.最终，终于,北师高中
present-day,'prezənt'dei,,a.当今的，现代的,北师高中
deed,did,,n.行为，行动,北师高中
journey,ˈdʒɝ​nɪ,,n.旅行，旅程,北师高中
lecture,'lɛktʃɚ,,n.讲授，演讲,北师高中
brake,brek,,n.制动器，刹车,北师高中
apologise,ə'pɔlədʒaɪz,,vi.道歉,北师高中
the Antarctic,,,南极洲,北师高中
pollute,pə'lut,,vt.使污染,北师高中
pollution,pə'luʃən,,n.污染,北师高中
over-fishing,,,n.过度捕捞,北师高中
industrial,ɪn'dʌstrɪəl,,a.工业的,北师高中
agricultural,",ægrɪ'kʌltʃərəl",,a.农业的,北师高中
chemical,'kɛmɪkl,,n.化学物,北师高中
