word,phonetic,pos,definition,source
fun,fʌn,,n.使人快乐的乐趣；快乐,人教初中七年级
difficult,ˈdɪfəkəlt,,a.困难的,人教初中七年级
relaxing,rɪ'læksɪŋ,,a.轻松的；令人放松的,人教初中七年级
watch.,wɑtʃ,,v.注视；观看,人教初中七年级
TV,ˌti vi,,n.(television) 电视；电视机,人教初中七年级
watch TV,,,看电视,人教初中七年级
same,sem,,a.相同的,人教初中七年级
love,lʌv,,v.爱；喜爱 n.（尤指对家人、好友的）爱，关心，关爱,人教初中七年级
with,wɪð; wɪθ,,prep.和...在一起；中文释义: 带有；中文释义: 使用,人教初中七年级
sport,spɔrt,,n.体育运动,人教初中七年级
them,ðɛm; ðəm,,pron.(they的宾格)他(她、它)们,人教初中七年级
only,onlɪ,,ad.只；仅,人教初中七年级
like,laɪk,,v.喜欢；喜爱,人教初中七年级
easy,'izi,,a.容易的；不费力的,人教初中七年级
after,'æftɚ,,prep.在...以后,人教初中七年级
class,klæs,,n.（一节）课，上课时间；班；班级,人教初中七年级
classmate,'klæsmet,,n.同班同学,人教初中七年级
banana,bə'nænə,,n.香蕉,人教初中七年级
hamburger,hæmbɝ​ɡɚ,,n.汉堡包,人教初中七年级
tomato,tə'meto,,n.西红柿,人教初中七年级
ice-cream,'aɪskrim,,n.冰激凌,人教初中七年级
salad,'sæləd,,n.沙拉,人教初中七年级
strawberry,'strɔbɛri,,n.草莓,人教初中七年级
pear,pɛr,,n.梨,人教初中七年级
milk,mɪlk,,n.牛奶,人教初中七年级
bread,brɛd,,n.面包,人教初中七年级
birthday,'bɝθde,,n.生日,人教初中七年级
dinner,'dɪnɚ,,n.(中午或晚上吃的)正餐,人教初中七年级
week,wik,,n.周；星期,人教初中七年级
think about,,,思考；思索,人教初中七年级
food,fud,,n.食物,人教初中七年级
sure,ʃʊər; ʃʊr,,ad.当然；肯定；一定,人教初中七年级
How about...?,,,(提出建议)......怎么样？,人教初中七年级
burger,'bɝgɚ,,n.(hamburger)汉堡包,人教初中七年级
vegetable,ˈvɛdʒtəbl,,n.蔬菜,人教初中七年级
fruit,frut,,n.水果,人教初中七年级
right,raɪt,,a.正确的；适当的,人教初中七年级
apple,'æpl,,n.苹果,人教初中七年级
then,ðɛn,,ad.当时，那时；到时候，届时,人教初中七年级
egg,ɛɡ,,n.蛋；鸡蛋,人教初中七年级
carrot,'kærət,,n.胡萝卜,人教初中七年级
rice,raɪs,,n.大米；米饭,人教初中七年级
chicken,ˈtʃɪkɪn,,n.鸡肉,人教初中七年级
so,so,,conj.(引出评论或问题)那么,人教初中七年级
breakfast,'brɛkfəst,,n.早餐；早饭,人教初中七年级
lunch,lʌntʃ,,n.午餐,人教初中七年级
star,stɑr,,n.星星；明星,人教初中七年级
eat,it,,v.吃,人教初中七年级
well.,wɛl,,ad.好；令人满意地,人教初中七年级
habit,'hæbɪt,,n.习惯,人教初中七年级
healthy,'hɛlθi,,a.健康的,人教初中七年级
really,"ˈriəˌli, ˈrili",,ad.真正地,人教初中七年级
question,'kwɛstʃən,,n.问题,人教初中七年级
want,wɔ:nt; wɔnt,,v.需要；想要,人教初中七年级
be,bi,,v.和现在分词构成动词的进行时态,人教初中七年级
fat,fæt,,a.肥的；肥胖的,人教初中七年级
much,mʌtʃ,,ad.许多；大量；,人教初中七年级
How much...?,,,(购物时)......多少钱？,人教初中七年级
sock,sɑk,,n.短袜,人教初中七年级
T-shirt,"'ti,ʃɝt",,n.T恤衫,人教初中七年级
shorts,ʃɔrts,,n.(pl) 短裤,人教初中七年级
sweater,'swɛtɚ,,n.毛衣,人教初中七年级
trousers,'traʊzɚz,,n.(pl) 裤子,人教初中七年级
shoe,ʃu,,n.鞋,人教初中七年级
skirt,skɝt,,n.裙子,人教初中七年级
dollar,'dɑlɚ,,n.元(美国、等国的货币符号为$),人教初中七年级
big,bɪɡ,,a.大的；大号的,人教初中七年级
small,smɔl,,a.小的；小号的,人教初中七年级
short,ʃɔrt,,a.短的；矮的,人教初中七年级
long,lɔŋ,,a.长的,人教初中七年级
woman,'wʊmən,,n.女子,人教初中七年级
Can I help you?,,,我能帮您吗？,人教初中七年级
need,nid,,v.需要,人教初中七年级
look,lʊk,,v.看；看上去,人教初中七年级
pair,pɛr,,n.一双；一对,人教初中七年级
take,tek,,v.拿；取,人教初中七年级
Here you are.,,,给你。,人教初中七年级
ten,tɛn,,num.十,人教初中七年级
eleven,ɪ'lɛvn,,num.十一,人教初中七年级
twelve,twɛlv,,num.十二,人教初中七年级
thirteen,'θɝ'tin,,num.十三,人教初中七年级
fifteen,",fɪf'tin",,num.十五,人教初中七年级
eighteen,",e'tin",,num.十八,人教初中七年级
twenty,'twɛnti,,num.二十,人教初中七年级
thirty,'θɝti,,num.三十,人教初中七年级
Mr.,'mistə,,先生,人教初中七年级
clothes,kloz,,n.(pl) 衣服；服装,人教初中七年级
store,stɔr,,n.商店,人教初中七年级
buy,baɪ,,v.购买；买,人教初中七年级
sale,sel,,n.特价销售；出售,人教初中七年级
sell,sɛl,,v.出售；销售；卖,人教初中七年级
all,ɔl,,a.所有的；全部的,人教初中七年级
very,ˈvɛrɪ,,ad.很；非常,人教初中七年级
price,praɪs,,n.价格,人教初中七年级
boy,bɔɪ,,n.男孩,人教初中七年级
a pair of,,,一双,人教初中七年级
when,hwen; hwɛn,,ad.(疑问副词)什么时候,人教初中七年级
month,mʌnθ,,n.月；月份,人教初中七年级
January,'dʒænjʊ'ɛri,,n.一月,人教初中七年级
February,ˈfebrʊerɪ;'fɛbrʊɛrɪ,,n.二月,人教初中七年级
March,mɑrtʃ,,n.三月,人教初中七年级
April,'eprəl,,n.四月,人教初中七年级
May,me,,n.五月,人教初中七年级
June,dʒun,,n.六月,人教初中七年级
July,dʒʊˈlaɪ,,n.七月,人教初中七年级
August,ɔˈɡʌst,,n.八月,人教初中七年级
September,sɛp'tɛmbɚ,,n.九月,人教初中七年级
October,ɑk'tobɚ,,n.十月,人教初中七年级
November,no'vɛmbɚ,,n.十一月,人教初中七年级
December,dɪ'sɛmbɚ,,n.十二月,人教初中七年级
happy,'hæpɪ,,a.愉快的；高兴的,人教初中七年级
Happy birthday!,,,生日快乐！,人教初中七年级
old,old,,a.旧的；年老的,人教初中七年级
How old...?,,,....多大年纪？..几岁了？,人教初中七年级
party,'pɑrti,,n.聚会；晚会,人教初中七年级
See you!,,,再见！,人教初中七年级
first.,fɝst,,num.第一,人教初中七年级
second,'sɛkənd,,num.第二,人教初中七年级
third,θɝd,,num.第三,人教初中七年级
fifth,fɪfθ,,num.第五；五分之一,人教初中七年级
eighth,etθ,,num.第八,人教初中七年级
ninth,naɪnθ,,num.第九,人教初中七年级
twelfth,twɛlfθ,,num.第十二,人教初中七年级
twentieth,ˈtwɛntɪɪθ,,num.第二十,人教初中七年级
test,tɛst,,n.测验；考查,人教初中七年级
trip,trɪp,,n.旅游；旅行,人教初中七年级
art,ɑrt,,n.艺术；美术,人教初中七年级
festival,ˈfɛstəvl,,n.(音乐、戏剧等的)节；节日,人教初中七年级
dear,dɪr,,a.亲爱的,人教初中七年级
student,'studnt,,n.学生,人教初中七年级
thing,θɪŋ,,n.东西；事情,人教初中七年级
term,tɝm,,n.学期,人教初中七年级
busy,ˈbɪzɪ,,a.忙碌的；无暇的,人教初中七年级
time,taɪm,,n.时间,人教初中七年级
Have a good time!,,,(表示祝愿) 过得愉快！,人教初中七年级
there,ðɛr,,ad.(在)那里,人教初中七年级
favorite,'fevərɪt,,adj&n.特别喜爱的(人或事物),人教初中七年级
subject,ˈsʌbdʒɪkt;(for adj.)ˈsʌbdʒɪkt;(for v.)səbˈdʒɛkt,,n.学科；科目,人教初中七年级
science,'saɪəns,,n.科学,人教初中七年级
P.E.,",pi'i",,n.(physical education)体育,人教初中七年级
music,'mjuzɪk,,n.音乐；乐曲,人教初中七年级
math,mæθ,,n.数学,人教初中七年级
Chinese,tʃaɪniːz,,n.汉语，中文；中国菜，中餐；中餐馆,人教初中七年级
geography,dʒiˈɑɡrəfɪ,,n.地理(学),人教初中七年级
history,ˈhɪstrɪ,,n.历史,人教初中七年级
why,hwaɪ,,ad.为什么,人教初中七年级
because,bɪ'kɔz,,conj.因为,人教初中七年级
Monday,ˈmʌnde; ˈmʌndɪ,,n.星期一,人教初中七年级
Friday,ˈfraɪdeɪ,,n.星期五,人教初中七年级
Saturday,sætɚdɪ; -de,,n.星期六,人教初中七年级
for sure,,,无疑；肯定,人教初中七年级
free,fri,,a.空闲的,人教初中七年级
cool,kul,,a.妙极的；酷的,人教初中七年级
Tuesday,ˈtuzdɪ;-de,,n.星期二,人教初中七年级
Wednesday,ˈwɛnzdɪ,,n.星期三,人教初中七年级
Thursday,ˈθɝzde; ˈθɝzdɪ,,n.星期四,人教初中七年级
Sunday,ˈsʌnde; ˈsʌndi,,n.星期日,人教初中七年级
A.M.,eˈɛm,,(a.m.)上午,人教初中七年级
P.M.,,,(p.m.) 下午；午后,人教初中七年级
useful,'jusfl,,a.有用的；有益的,人教初中七年级
from,frʌm,,prep.(表示开始的时间)从......开始,人教初中七年级
from... to...,,,从......到......,人教初中七年级
Mrs.,'misiz,,(女子的姓氏或姓名前)太太；夫人,人教初中七年级
finish,'fɪnɪʃ,,v.完成；做完,人教初中七年级
lesson,'lɛsn,,n.课；一节课,人教初中七年级
hour,'aʊr,,n.小时,人教初中七年级
guitar,ɡɪ'tɑr,,n.吉他,人教初中七年级
sing,sɪŋ,,v.唱；唱歌,人教初中七年级
swim,swɪm,,v.游泳,人教初中七年级
dance,dæns,,v.跳舞,人教初中七年级
draw,drɔ,,v.画,人教初中七年级
chess,tʃɛs,,n.国际象棋,人教初中七年级
play  chess,ple tʃɛs,,下国际象棋,人教初中七年级
speak,spik,,v.说；说话,人教初中七年级
speak  English,,,说英语,人教初中七年级
join,dʒɔɪn,,v.参加；加入,人教初中七年级
club,klʌb,,n.俱乐部；社团,人教初中七年级
be good at…,,,擅长于……,人教初中七年级
tell,tel,,v.讲述；告诉,人教初中七年级
story,stɔrɪ,,n.故事；小说,人教初中七年级
write,raɪt,,v.写作，写字,人教初中七年级
show,ʃo,,n.演出;表演 v.向某人出示,人教初中七年级
or,ɔr,,conj.或者,人教初中七年级
talk,tɔk,,v.说话；谈话 n.交谈,人教初中七年级
talk to …,,,跟……说,人教初中七年级
kungfu,,,n.（中国）功夫,人教初中七年级
drum,drʌm,,n.鼓,人教初中七年级
play the drums,,,敲鼓,人教初中七年级
piano,pɪ'æno,,n.钢琴,人教初中七年级
play the piano,,,弹钢琴,人教初中七年级
violin,",vaɪə'lɪn",,n.小提琴,人教初中七年级
play the violin,,,拉小提琴,人教初中七年级
also,'ɔlso,,ad.而且；也,人教初中七年级
people,'pipl,,n.人； 人们,人教初中七年级
home,hom,,n.家，住所 ad.到家；在家,人教初中七年级
be good with…,,,善于应付……的；对……有办法,人教初中七年级
make,mek,,v.制造,人教初中七年级
make friends,,,结交朋友,人教初中七年级
today,tə'de,,ad.在今天,人教初中七年级
help (sb) with sth,,,在某方面帮助（某人）,人教初中七年级
center,'sɛntɚ,,n.（centre的美式拼法）中心，中央,人教初中七年级
weekend,ˈwikend,,n.周末,人教初中七年级
on the weekend,,,(在)周末,人教初中七年级
teach,titʃ,,v.教，讲授,人教初中七年级
musician,mjʊ'zɪʃən,,n.音乐家,人教初中七年级
up,ʌp,,ad.向上,人教初中七年级
get up,,,站起；起床,人教初中七年级
dress,drɛs,,v.穿衣服 n.连衣裙,人教初中七年级
get dressed,,,穿上衣服,人教初中七年级
brush,brʌʃ,,"v.刷, 刷净 n.刷子",人教初中七年级
tooth,tuθ,,n.(pl  teeth)牙齿,人教初中七年级
shower,'ʃaʊɚ,,n.淋浴器（间）；淋浴 v.洗淋浴,人教初中七年级
take a shower,,,洗淋浴,人教初中七年级
usually,juʒəlɪ,,ad.通常地；一般地,人教初中七年级
forty,'fɔrti,,num.四十,人教初中七年级
Wow,wou,,intery.（表示惊奇或敬佩）哇；呀,人教初中七年级
never,'nɛvɚ,,ad.从不；绝不,人教初中七年级
early,'ɝli,,a.早（的） ad.提早，提前,人教初中七年级
fifty,'fɪfti,,num.五十,人教初中七年级
job,dʒɒb,,n.工作；职业,人教初中七年级
work,wɝk,,v.工作 n.工作；职业,人教初中七年级
station,ˈsteɪʃən,,n.车站；电视台,人教初中七年级
radio station,,,n.广播电台,人教初中七年级
o'clock,ə'klɑk,,ad.（表示整点）…点钟,人教初中七年级
night,naɪt,,n.晚上；夜晚,人教初中七年级
funny,'fʌni,,a.滑稽好笑的,人教初中七年级
exercise,'ɛksɚsaɪz,,n.锻炼；练习，训练 v.运动，锻炼(身体),人教初中七年级
on weekends,,,(在)周末,人教初中七年级
best,bɛst,,a.最好的 ad.最好地,人教初中七年级
half,hæf,,n.一半，半数,人教初中七年级
past,pæst,,prep.晚于；过（时间） a.过去的,人教初中七年级
quarter,'kwɔrtɚ,,n.四分之一；一刻钟,人教初中七年级
homework,'hom'wɝk,,n.家庭作业,人教初中七年级
do (one’s) homework,,,做作业,人教初中七年级
run,rʌn,,v.跑；奔,人教初中七年级
clean,klin,,v.打扫；弄干净； a.干净的,人教初中七年级
walk,wɔk,,v.行走；步行 n.散步,人教初中七年级
take a walk,,,散步；走一走,人教初中七年级
quickly,'kwɪkli,,ad.很快地,人教初中七年级
either,'iðɚ,,ad.也(不) （用在否定词组后）,人教初中七年级
Either…or ……,,,要么……要么……；或者……或者……,人教初中七年级
lot,lɑt,,pron.大量；许多,人教初中七年级
lots of,,,大量；许多,人教初中七年级
sometimes,'sʌmtaɪmz,,ad.有时,人教初中七年级
taste,test,,v.有…的味道；品尝 n.味道；滋味,人教初中七年级
Life,laɪf,,n.生命；生活,人教初中七年级
train,tren,,n.火车,人教初中七年级
bus,bʌs,,n.公交车,人教初中七年级
subway,'sʌbwe,,n.地铁,人教初中七年级
take the subway,,,乘地铁,人教初中七年级
ride,raɪd,,v.骑 n.旅行,人教初中七年级
bike,baɪk,,n.自行车,人教初中七年级
ride a bike,,,骑自行车,人教初中七年级
sixty,'sɪksti,,num.六十,人教初中七年级
seventy,'sɛvnti,,num.七十,人教初中七年级
eighty,ˈeti,,num.八十,人教初中七年级
ninety,'naɪnti,,num.九十,人教初中七年级
hundred,'hʌndrəd,,num.一百,人教初中七年级
minute,'mɪnɪt,,n.分钟,人教初中七年级
far,fɑr,,a.远；远的 ad.远；用于表示进展情况或影响程度,人教初中七年级
kilometer,ˈkɪləˌmitɚ; kəˈlɑmətɚ,,n.公里（等于kilometre）,人教初中七年级
new,nu,,a.新的；刚出现的,人教初中七年级
every,'ɛvri,,a.每一；每个,人教初中七年级
every day,,,每天,人教初中七年级
by,baɪ,,prep.由谁/什么做某事,人教初中七年级
by bike,,,骑自行车,人教初中七年级
drive,draɪv,,v.开车,人教初中七年级
car,kɑr,,n.小汽车；轿车,人教初中七年级
live,laɪv；lɪv,,v.居住；生活,人教初中七年级
stop,stɑp,,n.车站；停止,人教初中七年级
think of,,,认为,人教初中七年级
cross,krɔs,,v.横过；越过,人教初中七年级
river,'rɪvɚ,,n.河；江,人教初中七年级
