word,phonetic,pos,definition,source
contribute,kən'trɪbjut,,v.捐款，贡献,四级
contribution,",kɑntrɪ'bjuʃən",,n.贡献；捐献,四级
convenient,kən'vinɪənt,,a.方便的,四级
conventional,kən'vɛnʃənl,,a.传统的,四级
convey,kən've,,v.传达，传递,四级
cooperative,ko'ɑpərətɪv,,a.合作的,四级
corporate,ˈkɔːrpərət,,a.法人的；团体的；社团的,四级
counsel,'kaʊnsl,,v.忠告，建议,四级
couple,'kʌpl,,n.夫妻，情侣,四级
courageous,kə'redʒəs,,a.有勇气的,四级
crash,kræʃ,,n & v.坠落;坠毁;撞击,四级
creativity,",krie'tɪvəti",,n.创造力,四级
crisis,'kraɪsɪs,,n.危机,四级
critic,'krɪtɪk,,n.批评家，评论家,四级
critical,'krɪtɪkl,,a.批评的，爱挑剔的,四级
criticize,'krɪtə'saɪz,,v.批评；评论,四级
criticism,'krɪtə'sɪzəm,,n.批评,四级
cultivate,'kʌltɪvet,,v.培养,四级
curb,kɝb,,v & n.控制,四级
curiosity,",kjʊrɪ'ɑsəti",,n.好奇心,四级
curious,'kjʊrɪəs,,a.好奇的,四级
current,kɝ​ənt,,a.当前的,四级
currently,'kɝrəntlɪ,,ad.当前；一般地,四级
debt,dɛt,,n.债务,四级
decent,'disnt,,a.正派的，体面的,四级
decline,dɪ'klaɪn,,v.下降，减少；拒绝,四级
decorate,'dɛkəret,,v.装饰,四级
definition,",dɛfɪ'nɪʃən",,n.定义,四级
degree,dɪ'ɡri,,n.程度,四级
delay,dɪ'le,,v.推迟，延期,四级
deliberate,dɪ'lɪbərət,,a.故意的,四级
delightful,dɪ'laɪtfl,,a.高兴的,四级
deliver,dɪ'lɪvɚ,,v.发表,四级
demand,dɪ'mænd,,v & n.需求，要求,四级
democratic,'dɛmə'krætɪk,,a.民主的,四级
demonstrate,'dɛmən'stret,,v.证明；展示,四级
density,'dɛnsəti,,n.密度,四级
department,dɪ'pɑrtmənt,,n.部门,四级
depressed,dɪ'prɛst,,a.沮丧的；萧条的,四级
depressing,dɪ'prɛsɪŋ,,a.令人沮丧的,四级
deprive,dɪ'praɪv,,v.剥夺，夺去，使丧失,四级
derive,dɪ'raɪv,,v.得到，导出,四级
deserve,dɪ'zɝv,,v.值得,四级
desire,dɪ'zaɪɚ,,n.渴望，欲望,四级
despite,dɪ'spaɪt,,prep.不管,四级
dessert,dɪ'zɝt,,n.甜点,四级
detail,'ditel,,n.细节,四级
detailed,dɪ'teld,,a.细节的，详细的,四级
detect,dɪ'tɛkt,,v.觉察;检测,四级
detection,dɪ'tɛkʃən,,n.侦查；察觉,四级
detective,dɪ'tɛktɪv,,n.侦探,四级
determine,dɪ'tɝmɪn,,v.决定；下决心,四级
determination,dɪˌtɜːrmɪˈneɪʃn,,n.意志,四级
device,dɪ'vaɪs,,n.装置，设备,四级
devote,dɪ'vot,,v.奉献，致力于,四级
dictator,'dɪktetɚ,,n.独裁者；专制者,四级
diligent,'dɪlɪdʒənt,,a.勤奋的,四级
diploma,dɪ'plomə,,n.文凭,四级
disadvantage,",dɪsəd'væntɪdʒ",,n.不利情况，缺点,四级
disappear,'dɪsə'pɪr,,v.不见，消失,四级
discharge,dɪs'tʃɑrdʒ,,v.释放；排出 解雇,四级
discount,dɪs'kaʊnt,,n.折扣,四级
discover,dɪ'skʌvɚ,,v.发现,四级
disorderly,dɪs'ɔrdɚli,,a.杂乱的,四级
display,dɪ'sple,,n & v.展览,四级
dispute,'dɪs'pjʊt,,n & v.辩论，争论,四级
dissatisfy,"dɪs'sætɪs,fai",,v.不满意,四级
distance,'dɪstəns,,n.距离,四级
distant,'dɪstənt,,a.遥远的,四级
distinguish,dɪ'stɪŋɡwɪʃ,,v.区别，区分,四级
distinguished,dɪ'stɪŋgwɪʃt,,a.显著的，杰出的,四级
distract,dɪ'strækt,,v.分心,四级
distracted,dɪ'stræktɪd,,a.分心的,四级
distraction,dɪ'strækʃən,,n.消遣；分心,四级
distribute,dɪ'strɪbjut,,v.分发,四级
district,'dɪstrɪkt,,n.区,四级
diverse,daɪ'vɝs,,a.各种各样的,四级
diversity,dɪˈvəsɪti,,n.多样性；差异,四级
divide,dɪ'vaɪd,,v.分开,四级
division,də'vɪʒən,,n.除法；部门,四级
document,dɑkjəmənt,,n.文件,四级
dominant,'dɑmɪnənt,,a.占优势的,四级
domination,",dɑmə'neʃən",,n.主导,四级
donation,do'neʃən,,n.捐赠,四级
donate,'donet,,v.捐赠,四级
dormitory,'dɔrmətɔri,,n.宿舍,四级
downfall,'daʊnfɔl,,n.（雨等的）大下特下,四级
download,",daʊn'lod",,v.下载,四级
dramatically,drə'mætɪkli,,ad.戏剧性地，引人注目地,四级
dropout,'drɑpaʊt,,n.辍学,四级
due,du,,a.到期的,四级
dump,dʌmp,,v.倾倒；倾销,四级
durable,'dʊrəbl,,a.持久的，耐用的,四级
ease,iz,,n.轻松，舒适,四级
easygoing,"'izɪ,goɪŋ",,a.脾气随和的，温和的,四级
effect,ɪ'fɛkt,,n.影响,四级
efficiently,ɪ'fɪʃəntli,,a.有效地,四级
eliminate,ɪ'lɪmɪnet,,v.消除,四级
embarrass,ɪm'bærəs,,v.尴尬,四级
embarrassed,ɪm'bærəst,,a.尴尬的；窘迫的,四级
embrace,ɪm'bres,,v.拥抱；接受；采纳,四级
emergence,ɪ'mɝdʒəns,,n.出现，发生,四级
emergency,ɪ'mɝdʒənsi,,n.紧急情况,四级
emission,ɪ'mɪʃən,,n.排放，辐射,四级
emit,ɪ'mɪt,,v.发出，排出,四级
emotional,ɪ'moʃənl,,a.情绪的；容易激动的；感动人的,四级
emphasize,'ɛmfəsaɪz,,v.强调,四级
encourage,ɪn'kɝrɪdʒ,,v.鼓励,四级
endurance,ɪn'dʊrəns,,n.耐力,四级
endure,ɪn'dʊr,,v.忍耐；容忍,四级
engage,ɪn'ɡedʒ,,v.忙于，从事；吸引,四级
engagement,ɪn'ɡedʒmənt,,n.约会,四级
enhance,ɪn'hæns,,v.提高；加强；增加,四级
enormous,ɪ'nɔrməs,,a.巨大的,四级
enrich,ɪn'rɪtʃ,,v.丰富；使富有,四级
enroll,ɪn'rol,,v.注册,四级
enrollment,ɪn'rolmənt,,n.入学人数,四级
ensure,ɪn'ʃʊr,,v.确保,四级
entertaining,",ɛntɚ'tenɪŋ",,a.有趣的，使人愉快的,四级
equal,'ikwəl,,a.相等的，平等的,四级
equality,ɪ'kwɑləti,,n.平等,四级
equivalent,ɪ'kwɪvələnt,,a.相等的，相当的,四级
equivalence,ɪ'kwɪvələns,,n.等值，相等,四级
era,'ɪrə,,n.纪元，年代,四级
essay,'ɛse,,n.散文，文章,四级
essentially,ɪ'sɛnʃəli,,ad.本质上地；必须的,四级
establish,ɪˈstæblɪʃ,,v.建立，创办，设立,四级
establishment,ɪ'stæblɪʃmənt,,n.确立，制定；公司；设施,四级
esteem,ɪ'stim,,n.自尊,四级
estimate,"'ɛstə,met",,v.估计,四级
evidence,'ɛvɪdəns,,n.根据，证据，迹象,四级
evident,'ɛvɪdənt,,a.明显的,四级
evil,'ivl,,n.邪恶，罪恶,四级
evolve,ɪ'vɑlv,,v.使发展,四级
exaggerate,ɪɡ'zædʒəret,,v.夸张,四级
excellent,'ɛksələnt,,a.卓越的，杰出的，极好的,四级
exception,ɪk'sɛpʃən,,n.例外,四级
excessive,ɪkˈsɛsɪv,,a.过度的,四级
exchange,ɪks'tʃendʒ,,n & v.交换，交流,四级
exclude,ɪk'sklʊd,,v.排除，不包括,四级
expand,ɪk'spænd,,v.扩大,四级
exploit,ɪk'splɔɪt,,v.开采,四级
explore,ɪk'splɔr,,v.探索,四级
explosion,ɪk'sploʒən,,n.爆炸,四级
expose,ɪk'spoz；ek-,,v.暴露,四级
exposure,ɪk'spoʒɚ,,n.暴露；揭露,四级
expressiveness,ik'spresivnis,,n.表达,四级
extension,ɪk'stɛnʃən,,n.分机,四级
extracurricular,",ɛkstrəkə'rɪkjəlɚ",,a.课外的,四级
facility,fə'sɪləti,,n.设施,四级
faith,feθ,,n.信任,四级
familiar,fə'mɪljɚ,,a.熟悉的,四级
fantasize,'fæntəsaɪz,,v.想象，幻想,四级
fascinate,'fæsə'net,,v.强烈地吸引，迷住,四级
fascination,",fæsɪ'neʃən",,n.魅力；入迷,四级
fatal,'fetl,,a.致命的，攸关的,四级
fate,fet,,n.命运,四级
fatigue,fə'tig,,n.疲劳，疲乏,四级
favorable,'fevərəbl,,a.赞同的,四级
feasible,'fizəbl,,a.可行的；可能的；可用的,四级
feature,'fitʃɚ,,n.特点,四级
feedback,'fidbæk,,n.反馈,四级
fiction,'fɪkʃən,,n.小说，虚构的文学作品,四级
figure,'fɪɡjɚ,,n.人物；数字,四级
financial,faɪ'nænʃl,,a.财政的，经济的,四级
finance,'faɪnæns,,n.财政 v.筹集资金,四级
fine,faɪn,,v.罚款,四级
fitness,ˈfɪtnɪs,,n.健康,四级
flexible,'flɛksəbl,,a.灵活的,四级
foothold,'fʊt'hold,,n.立足处（攀登时脚踩的地方）,四级
formulate,'fɔrmjə'let,,v.规定，制定,四级
fortunately,'fɔrtʃənətli,,ad.幸运地,四级
foundation,faʊn'deʃən,,n.地基；基础；基金会,四级
frighten,'fraɪtn,,v.使惊恐，使恐慌,四级
frontier,frʌn'tɪr,,n.边境,四级
function,'fʌŋkʃən,,v & n.功能，运行,四级
fund,fʌnd,,n.基金，储备； v.提供资金,四级
fuss,fʌs,,n.大惊小怪,四级
gambling,'gæmblɪŋ,,n.赌博,四级
gap,ɡæp,,n.差距;缝隙缺口,四级
garage,gəˈrɑʒ; gəˈrɑdʒ,,n.车库,四级
gear,ɡɪr,,n.齿轮 v.使合适,四级
gender,'dʒɛndɚ,,n.性别,四级
generalization,",dʒɛnrələ'zeʃən",,n.一般化,四级
generation,'dʒɛnə'reʃən,,n.一代人，产生,四级
generosity,",dʒɛnə'rɑsəti",,n.慷慨，大方,四级
generous,'dʒɛnərəs,,a.慷慨的,四级
genuine,'dʒɛnjʊɪn,,a.真正的,四级
gift,ɡɪft,,n.礼物；天赋,四级
gloomy,'ɡlumi,,a.阴沉的，沮丧的,四级
glorious,'ɡlɔriəs; 'ɡloriəs,,a.辉煌的,四级
grab,ɡræb,,v.抢先，抢占，抢夺,四级
grocery,'ɡrosəri,,n.杂货店,四级
groundlessly,'graundlisli,,ad.无缘无故地，无根据地,四级
guarantee,",ɡærən'ti",,n & v.保证，担保,四级
guideline,'ɡaɪdlaɪn,,n.指导原则,四级
guilt,ɡɪlt,,n.有罪，犯罪行为,四级
gym,dʒɪm,,n.体育馆，健身房,四级
handle,'hændl,,v.控制，处理,四级
hardworking,"'hɑrd,wɝkɪŋ",,a.苦干的，不辞辛劳的,四级
harm,hɑrm,,n & v.有害,四级
harmful,'hɑrmfəl,,a.有害的,四级
harmony,'hɑrməni,,n.和谐,四级
harsh,hɑrʃ,,a.严酷的,四级
hazard,'hæzɚd,,n.危险,四级
highlight,'haɪlaɪt,,v & n.照亮；突出；强调,四级
hire,'haɪɚ,,v.雇佣,四级
homemaker,'hommekɚ,,n.主妇,四级
honesty,'ɑnəsti,,n.诚实,四级
honor,ɑnɚ,,v.纪念,四级
hospitalize,'hɑspɪtə'laɪz,,v.就医,四级
household,'haʊshold,,n.家庭，一家人,四级
humanity,hjʊ'mænəti,,n.人类，总称人(性),四级
identical,aɪ'dɛntɪkl,,a.相同的,四级
identify,aɪ'dɛntɪfaɪ,,v.认出，识别；视为,四级
identification,aɪˌdentɪfɪ'keʃn,,n.鉴定，识别；认同；身份证明,四级
identity,aɪ'dɛntəti,,n.身份,四级
ignorance,'ɪɡnərəns,,n.无知，愚昧,四级
ignore,ɪɡ'nɔr,,v.忽视，不顾,四级
illegal,ɪ'ligl,,a.非法的,四级
illustrate,'ɪləstret,,"v.说明,阐明",四级
image,'ɪmɪdʒ,,n.形象，声誉，印象,四级
imaginary,ɪ'mædʒɪnɛri,,a.虚构的，想象的,四级
immobile,ɪ'mobl,,a.稳定的，不变的,四级
impact,ɪm'pækt,,n.影响,四级
impermanent,ɪm'pɝmənənt,,a.非永久（性）的；不持久的，暂时的,四级
impermanency,im'pə:mənənsi,,n.非永久性,四级
implement,'ɪmplɪmɛnt,,v.实施，执行,四级
imply,ɪm'plai,,v.意味；暗示,四级
import,'ɪmpɔt,,n & v.进口,四级
impose,ɪm'poz,,v.强加,四级
improper,ɪm'prɑpɚ,,a.不合适的，不适当的,四级
inadequate,ɪn'ædɪkwət,,a.不足的，不够的,四级
inappropriate,'ɪnə'proprɪət,,a.不合适的,四级
include,ɪn'klud,,v.包含,四级
incredible,ɪn'krɛdəbl,,a.不可思议的,四级
indicate,'ɪndɪket,,v.表明,四级
indispensable,'ɪndɪ'spɛnsəbl,,a.必不可少的,四级
individual,",ɪndɪ'vɪdʒuəl",,n.个人,四级
induce,ɪn'dus,,v.引诱,四级
inevitable,ɪn'ɛvɪtəbl,,a.不可避免的,四级
infinite,'ɪnfɪnət,,a.无限的,四级
inflation,ɪn'fleʃən,,n.通货膨胀,四级
inflate,ɪn'flet,,v.膨胀,四级
influence,'ɪnfluəns,,v & n.影响,四级
influential,",ɪnflu'ɛnʃl",,a.有影响力的,四级
ingredient,ɪn'ɡridɪənt,,n.成分，原料,四级
inherit,ɪn'hɛrɪt,,v.继承,四级
initiate,ɪ'nɪʃɪet,,v.开始，发起,四级
initiative,ɪ'nɪʃətɪv,,n.主动权，自主权,四级
injure,'ɪndʒɚ,,v.使受伤,四级
innocent,'ɪnəsnt,,a.无辜的，天真的；,四级
innovation,",ɪnə'veʃən",,n.改革，创新,四级
insecure,",ɪnsɪ'kjʊr",,a.不安全的,四级
insight,'ɪn'saɪt,,n.洞察力，洞悉,四级
inspiration,ˌɪnspəˈreʃən,,n.灵感,四级
inspire,ɪn'spaɪɚ,,v.激发；鼓舞；使产生灵感,四级
install,ɪn'stɔl,,v.安装,四级
installation,'ɪnstə'leʃən,,n.安装，就任,四级
installment,ɪn'stɔlmənt,,n.安装，分期付款,四级
instant,'ɪnstənt,,a.立即的；紧急的；速溶的，方便的,四级
institute,'ɪnstɪtut,,n & v.建立,四级
institution,",ɪnstɪ'tuʃən",,n.社会公共机构；制度，习俗；设立，制定,四级
instruction,ɪn'strʌkʃən,,n.命令，指示，用法说明,四级
instruct,ɪn'strʌkt,,v.指导；通知；命令；教授,四级
instrument,'ɪnstrəmənt,,n.仪器，器械，工具,四级
intake,'ɪn'tek,,n.摄入,四级
integrity,ɪn'tɛɡrəti,,n.完整，综合,四级
intelligence,ɪn'tɛlɪdʒəns,,n.智力，智慧，理解力,四级
intelligent,ɪn'tɛlɪdʒənt,,a.智能的,四级
intend,ɪn'tɛnd,,v.打算,四级
interconnect,",ɪntɚkə'nɛkt",,v.相互联系,四级
interdependence,",ɪntɚdɪ'pɛndəns",,n.相互依靠,四级
interpret,ɪn'tɝprɪt,,v.解释,四级
interracial,",ɪntə'reʃl",,a.种族间的,四级
intervention,",ɪntɚ'vɛnʃən",,n.干涉,四级
interview,'ɪntɚvju,,n.会见；面谈（试） v.采访,四级
invade,ɪn'ved,,v.侵入，侵略,四级
invalid,ˈɪnvəlɪd；ɪnˈvælɪd,,a.无效的,四级
invest,ɪn'vɛst,,v.投资,四级
involve,ɪn'vɑlv,,v.卷入，包含,四级
irrationally,ɪ'ræʃnəlɪ,,ad.不合理地，无理性地,四级
irritate,'ɪrɪtet,,v.激怒,四级
issue,'ɪʃu,,v.发行 n.问题,四级
item,'aɪtəm,,n.条，条款,四级
joint,dʒɔɪnt,,a.联合的,四级
keenly,'ki:nli,,ad.敏锐地,四级
launch,lɔntʃ,,v.发射,四级
laundry,'lɔndri,,n.洗衣房；要洗的衣服,四级
legal,'ligl,,a.法律的,四级
leisure,'liʒɚ,,n.悠闲，空闲,四级
lengthy,'lɛŋθi,,a.长的，漫长的,四级
liability,'laɪə'bɪləti,,n.责任,四级
literature,lɪtərəˌtʃʊr,,n.文学，文学作品；文献,四级
loan,lon,,n.贷款,四级
locate,ˈloˌket; loˈket,,v.位于，定位,四级
lodge,lɑdʒ,,v.住宿，暂住,四级
logic,'lɑdʒɪk,,n.逻辑,四级
loyalty,'lɔɪəlti,,n.忠诚，忠实,四级
mainstream,'menstrim,,n.主流,四级
maintain,men'ten,,v.维持，主张,四级
major,'medʒɚ,,a.主要的 v.主修,四级
majority,mə'dʒɔrəti,,n.多数,四级
makeup,"'mek,ʌp",,n.化装,四级
malfunction,",mæl'fʌŋkʃən",,n.失灵，故障,四级
manufacture,'mænjə'fæktʃɚ,,v.制造，生产,四级
margin,'mɑrdʒən,,n.边缘，范围,四级
marvelous,'mɑrvələs,,a.引起惊异的,四级
masculine,'mæskjəlɪn,,a.男性的,四级
massive,'mæsɪv,,a.巨大的 大量的,四级
matter,'mætɚ,,v.要紧，重要,四级
maximum,ˈmæksəməm,,n & a.最大值的，最大量的,四级
means,minz,,n.方法,四级
measure,'mɛʒɚ,,n.分量，尺寸，量具，测量； v.测量,四级
mechanic,mə'kænɪk,,n.机械师,四级
mechanism,'mɛkənɪzəm,,n.机制，机能,四级
merit,'mɛrɪt,,n.优点，成绩 v.值得,四级
migration,maɪ'ɡreʃən,,n.迁移，移民,四级
military,'mɪlətɛri,,a.军队的，军事的,四级
