word,phonetic,pos,definition,source
habitat,'hæbə'tæt,,n.栖息地,专八
buzzword,'bʌzwə:d,,n.流行词,专八
multiple,'mʌltəpl,,a.许多的，多重的,专八
spatial,'speʃl,,a.空间的,专八
megacity,'megəsɪtɪ,,n.大城市（人口超过1000万）,专八
temperate,'tɛmpərət,,a.温和的,专八
arid,'ærɪd,,a.干旱的,专八
compromise,'kɑmprəmaɪz,,n&v.危害；妥协,专八
topography,tə'pɑgrəfi,,n.地势，地形学,专八
homogenize,"ho'mɑdʒə,naɪz",,v.使类同，使一致,专八
aesthetic,ɛs'θɛtɪk,,n&adj.美学的，审美的,专八
portable,'pɔrtəbl,,a.便携的，手提的,专八
envision,ɪn'vɪʒn,,v.展望，预想,专八
incorporate,ɪn'kɔːpəreɪt,,v.合并；体现,专八
heritage,'hɛrɪtɪdʒ,,n.遗产,专八
psycholinguistic,",psaikəuliŋ'ɡwistik",,n.心理语言学,专八
tacit,'tæsɪt,,a.缄默的，心照不宣的,专八
explicit,ɪk'splɪsɪt,,a.明确的，清楚的；直率的,专八
aggression,ə'ɡrɛʃən,,n.攻击；挑衅,专八
fossil,'fɑsl,,n.化石,专八
skull,skʌl,,n.头盖骨,专八
outraged,'autreidʒid,,a.暴怒的,专八
bizarre,bɪ'zɑr,,a.奇怪的,专八
consensus,kən'sɛnsəs,,n.共识，一致,专八
obedience,ə'bidjəns,,n.顺从，服从,专八
nurture,'nɝtʃɚ,,v.培养,专八
allocate,'æləket,,v.分配,专八
deteriorating,"dɪ'tɪrɪə,retɪŋ",,a.恶化的,专八
predisposition,'pridɪspə'zɪʃən,,n.倾向,专八
coercion,ko'ɝʒən,,n.威迫，恐吓,专八
inadvertently,'ɪnəd'vɝtntli,,ad.无意地,专八
advert,ædˈvɚt,,v.注意,专八
propensity,prə'pɛnsəti,,n.倾向,专八
gratification,",ɡrætɪfɪ'keʃən",,n.满足,专八
arrogant,'ærəɡənt,,a.傲慢无礼的,专八
irritable,'ɪrɪtəbl,,a.易怒的,专八
pinched,pɪntʃt,,a.憔悴的,专八
proximity,prɑk'sɪməti,,n.接近,专八
pedantic,pɪ'dæntɪk,,a.学究式的,专八
conducive,kən'dusɪv,,a.有益的,专八
monotony,mə'nɑtəni,,n.单调,专八
facetiously,fə'si:ʃəsli,,ad.开玩笑地,专八
freckled,'frekld,,a.有斑的,专八
flatter,'flætɚ,,v.谄媚；使高兴,专八
frill,frɪl,,n&v.装饰,专八
bunk,bʌŋk,,n.铺位,专八
metallic,mə'tælɪk,,a.刺耳的,专八
clamor,'klæmə,,n.喧嚣,专八
profess,prə'fɛs,,v.声称；公开表示,专八
jolt,dʒolt,,v.摇晃,专八
gregarious,grɪ'gɛrɪəs,,a.爱交际的,专八
velocity,vəˈlɑsəti,,n.速度,专八
generic,dʒə'nɛrɪk,,a.一般的,专八
cerebral,sə'ribrəl,,a.理智的,专八
omnipresent,",ɑmnɪ'prɛznt",,a.无处不在的,专八
pathology,pə'θɑlədʒi,,n.病理学,专八
stigmatize,'stɪɡmətaɪz,,v.使耻辱,专八
bland,blænd,,a.平淡乏味的,专八
extrovert,",ɛkstrə'vɝt",,n.外向,专八
introvert,'ɪntrəvɝt,,n.内向,专八
contemplation,",kɑntəm'pleʃən",,n.沉思,专八
heed,hid,,n&v.注意；留心,专八
cognition,kɑɡ'nɪʃən,,n.认知,专八
suppression,sə'prɛʃən,,n.镇压；压制,专八
inhibit,ɪn'hɪbɪt,,v.抑制,专八
obstruct,əb'strʌkt,,v.阻碍,专八
tussle,'tʌsl,,n.争斗，打斗,专八
hone,hon,,v.磨练,专八
ample,'æmpl,,a.足够的，丰富的,专八
handicap,'hændɪ'kæp,,n.障碍,专八
ascending,ə'sɛndɪŋ,,a.上升的,专八
denote,dɪ'not,,v.表示，表明,专八
whilst,hwailst,,conj.同时,专八
homophones,'hɒməfəʊnz,,n.同音同形异义词,专八
arbitrarily,",ɑrbə'trɛrəli",,ad.武断地；专横地,专八
convict,kən'vɪkt,,v.证明...有罪,专八
malnutrition,'mælnʊ'trɪʃən,,n.营养不良,专八
famine,'fæmɪn,,n.饥荒,专八
adolescence,",ædə'lɛsns",,n.青春期,专八
tavern,'tævɚn,,n.酒馆,专八
discursive,dɪs'kɝsɪv,,a.不着边际的,专八
initiative,ɪ'nɪʃətɪv,,n.行动，主动性,专八
whistleblower,"'hwɪsəl,bloɚ",,n.告密者,专八
footage,'fʊtɪdʒ,,n.电影片段,专八
scrupulous,'skrupjələs,,a.严谨的，小心的,专八
vociferous,vo'sɪfərəs,,a.喧闹的,专八
stridently,'straidentli,,ad.刺耳地,专八
strikingly,'straɪkɪŋli,,ad.引人注目地,专八
pamphlet,ˈpæmflɪt,,n.小册子，手册,专八
roomy,'rumi,,a.宽敞的,专八
profound,prə'faʊnd,,a.意义深远的,专八
filter,'fɪltɚ,,v.过滤,专八
conduit,'kɑnduɪt,,n.导管，渠道,专八
anonymous,ə'nɑnəməs,,a.匿名的,专八
baron,'bærən,,n.男爵；大亨,专八
reserved,rɪ'zɝvd,,a.矜持的,专八
ambiguous,æm'bɪɡjuəs,,a.模棱两可的,专八
skeptical,'skɛptɪkl,,a.怀疑的,专八
chic,ʃɪk,,n.时髦的,专八
decadence,'dɛkədəns,,n.颓废,专八
hype,haɪp,,n.夸大的广告,专八
blockbuster,'blɑkbʌstɚ,,n.了不起的事物,专八
pornography,pɔr'nɑɡrəfi,,n.色情文学,专八
swing,swɪŋ,,v.摇晃,专八
condescension,",kɒndɪ'senʃn",,n.屈尊,专八
condescend,",kɑndɪ'sɛnd",,v.屈尊,专八
impulse,'ɪmpʌls,,n.冲动,专八
bountiful,'baʊntɪfl,,a.丰富的，充裕的,专八
hangar,'hæŋɚ,,n.飞机库,专八
scoop,skup,,v.抓取，舀,专八
mandate,'mændet,,v.命令,专八
gross,ɡros,,a.全体的，总的,专八
innately,ɪ'netli,,ad.本质地，固有地,专八
amenity,ə'mɛnəti,,n.福利；愉快，便利设施,专八
surly,'sə:li,,a.脾气坏的,专八
aura,'ɔrə,,n.气氛,专八
ardent,'ɑrdnt,,a.热情的,专八
flaunt,flɔnt,,v.炫耀,专八
allure,əˈlʊr,,n.诱惑,专八
lure,lʊr,,n&v.诱惑,专八
preemptive,",primptɪv",,a.先发制人的,专八
snobby,'snɔbi,,a.势利的,专八
pantomime,'pæntəmaɪm,,n.哑剧,专八
demeanor,di'mi:nə,,n.行为,专八
wince,wɪns,,v.畏缩，皱眉,专八
haggle,'hæɡl,,v.讨价还价,专八
incentive,ɪn'sɛntɪv,,n.刺激,专八
serene,sə'rin,,a.静谧的，平静的,专八
bluff,blʌf,,n.虚张声势,专八
outright,'aʊtraɪt,,a.彻底的,专八
luster,'lʌstɚ,,n.光泽,专八
wanton,'wɔntən,,a.无节制的,专八
solicitousness,sə'lisitəsnis,,n.渴望，殷勤,专八
tinge,tɪndʒ,,v.着色，微染色,专八
decry,dɪ'kraɪ,,v.反对，谴责,专八
stud,stʌd,,v.用饰钉装饰,专八
trauma,'traʊmə,,n.创伤；痛苦的经历,专八
frugality,frʊ'gæləti,,n.节俭,专八
arable,'ærəbl,,a.适合耕种的,专八
onomatopoeia,",ɑnə,mætə'piə",,n.拟声,专八
interrogative,",ɪntə'rɑɡətɪv",,a.提问；质问的,专八
denominator,dɪ'nɑmə'netɚ,,n.水平，标准,专八
impotent,'ɪmpətənt,,a.无力的,专八
rivalry,'raɪvlri,,n.对抗,专八
abuse,ə'bjus,,v&n.虐待，谩骂,专八
oblivious,ə'blɪvɪəs,,a.遗忘的；忘却的,专八
scarcity,'skɛrsəti,,n.缺乏，不足,专八
infiltrate,ɪn'fɪltret,,v.渗入，使潜入,专八
cascade,kæ'sked,,n.小瀑布,专八
trump,trʌmp,,v.胜过,专八
crunch,krʌntʃ,,v.嘎嘎作响；,专八
outrageous,aʊt'redʒəs,,a.暴怒的，令人吃惊的,专八
invidiously,ɪn'vɪdɪəsli,,ad.招人怨恨地，不公平地,专八
extracurricular,",ɛkstrəkə'rɪkjəlɚ",,a.课外的,专八
fraternity,frə'tɝnəti,,n.兄弟会，兄弟情,专八
veteran,'vɛtərən,,n.老兵；老手,专八
affection,ə'fɛkʃən,,n.喜爱,专八
boggle,'bɔɡl,,v.犹豫，退缩；搞糟，弄坏,专八
alumni,ə'lʌmnaɪ,,n.男校友；男毕业生（alumnus的复数）,专八
alumna,ə'lʌmnə,,n.女毕业生；女校友,专八
cruise,krʊz,,v.巡航，巡游,专八
affinity,ə'fɪnəti,,n.亲密关系,专八
hostile,ˈhɑstəl,,a.有敌意的,专八
rhetorical,rɪ'tɔrɪkl,,a.修辞的,专八
prelude,'prɛljud,,n.前奏，序曲,专八
stocky,'stɑki,,a.健壮的；结实的，矮壮的,专八
stoop,stʊp,,v&n.门廊；弯腰，屈背；,专八
squirt,skwɝt,,n.傲慢无礼的年轻人； v.喷射,专八
session,'sɛʃən,,n.开会，会议,专八
pave,pev,,v.铺设,专八
legacy,'lɛgəsi,,n.遗产,专八
totalitarian,"to,tælə'tɛrɪən",,adj&n.极权主义者,专八
refute,ri'fjʊt,,v.反驳，驳斥,专八
unveil,",ʌn'vel",,v.揭露,专八
subdue,səb'du,,v.政府，克制,专八
episode,'ɛpɪsod,,n.插曲；一段情节,专八
compassionate,kəm'pæʃənət,,a.同情的,专八
sage,sedʒ,,n.胜任，贤人 a.精明的，贤明的,专八
emancipator,ɪ'mænspetɚ,,n.解放者，释放者,专八
magnitude,'mæɡnɪtud,,n.重要性；大小,专八
rectify,'rɛktɪfaɪ,,v.纠正，改正,专八
disparage,dɪ'spærɪdʒ,,v.贬低，诋毁,专八
implicitly,im'plisitli,,ad.暗示地，含蓄地，隐晦地,专八
gulp,ɡʌlp,,v.（因紧张或兴奋）倒吸气,专八
ledge,lɛdʒ,,n.壁架；窗台,专八
thoroughfare,'θɝofɛr,,n.大道,专八
subdued,səb'dud,,a.含蓄的，不强烈的,专八
institutionalized,",ɪnstɪ'tuʃənəlaɪzd",,a.制度化的,专八
cynical,'sɪnɪkl,,a.愤世嫉俗的=unbelieving or sarcastic,专八
anonymity,'ænə'nɪməti,,n.匿名 anonymous形容词为“匿名的”,专八
hub,hʌb,,n.中心=center n,专八
drone,dron,,n.无聊的人；懒汉;=sluggard，乏味的讲话,专八
drab,dræb,,a.乏味的，,专八
stark,stɑrk,,a.荒凉的，光秃秃的,专八
inevitable,ɪn'ɛvɪtəbl,,a.不可避免的=unavoidable,专八
outstrip,",aʊt'strɪp",,v.超过=surpass,专八
indulge,ɪn'dʌldʒ,,v.放纵，纵容,专八
lackluster,"'læk,lʌstə",,a.缺乏光泽的,专八
notation,no'teʃən,,n.符号 n.,专八
simultaneous,",saɪml'tenɪəs",,a.同时的；联立的；同时发生的,专八
aviation,",evɪ'eʃən",,n.航空学，飞行术,专八
prophetic,prə'fɛtɪk,,a.adj 预言的，先知的,专八
perch,pɝtʃ,,v.栖息 +on，位于高处,专八
entrenched,ɪn'tren(t)ʃt; en-,,a.根深蒂固的,专八
entrench,ɪn'trɛntʃ,,v.v使牢固确立,专八
decode,",di:'kəud",,v.解码，破译 v.,专八
convergence,kən'vɝdʒəns,,n.集中,专八
blur,blɝ,,v.使模糊,专八
autonomy,ɔ'tɑnəmi,,n.自治权 n.,专八
smudge,smʌdʒ,,v.弄脏=smirch=smear（用粘湿弄脏）,专八
understatement,'ʌndɚstetmənt,,n.轻描淡写,专八
hue,hju:,,n.色调,专八
precipice,'prɛsəpɪs,,n.悬崖,专八
attire,ə'taiə,,n.服装 n.,专八
stiff,stɪf,,a.僵硬的,专八
scrutiny,'skrutəni,,n.细看 v.scrutinize细查,专八
countenance,'kaʊntənəns,,n.表情，面容 v.支持,专八
placid,'plæsɪd,,a.平静的，温和的,专八
contemplate,'kɑntəmplet,,v.仔细考虑，思考,专八
gleam,ɡlim,,v.发光（微弱的光芒）,专八
sturdy,'stɝdi,,a.结实的，强壮的,专八
chamber,ˈtʃeɪmbər,,房间 n.体内的腔,专八
fresco,'frɛsko,,n.壁画 n.,专八
elation,ɪ'leʃən,,n.得意洋洋,专八
bully,'bʊli,,v.欺负 恐吓 n.欺负的人,专八
snobbery,'snɑbəri,,n.势利，阿谀奉承,专八
oppress,ə'prɛs,,v.压迫，使烦恼,专八
evince,ɪ'vɪns,,v.表明，表示,专八
glee,ɡli,,n.欢乐,专八
sardonic,sɑːrˈdɑːnɪk,,a.嘲笑的，讽刺的,专八
equanimity,",ɛkwə'nɪməti",,n.平静，镇定,专八
benevolence,bə'nɛvələns,,n.仁慈，善意,专八
patronage,'pætrənɪdʒ,,n.赞助，光顾，庇护,专八
entwine,ɪn'twaɪn,,v.盘绕，缠绕,专八
deference,'dɛfərəns,,n.顺从，服从,专八
ballad,'bæləd,,n.民谣,专八
epic,'ɛpɪk,,n.史诗,专八
elegy,'ɛlədʒi,,n.挽歌,专八
pragmatics,præg'mætɪks,,n.语用学,专八
articulation,"ɑr,tɪkju'leʃən",,n.清晰的表达,专八
articulate,ɑr'tɪkjulet,,v&adj.发音清晰的；口才好的；有关节的,专八
topographical,",tɔpə'ɡræfikəl",,a.地形学的,专八
contour,'kɑntʊr,,n.等高线,专八
ridge,rɪdʒ,,n.山脊,专八
mirage,mə'rɑʒ,,n.海市蜃楼，幻觉=miracle,专八
terrace,ˈterəs,,n.梯田，比赛看台,专八
trek,trɛk,,n&v.艰苦跋涉,专八
polychronic,,,a.多次的=multiple,专八
cocoon,kə'kʊn,,n.茧，蚕茧,专八
chandelier,",ʃændə'lɪr",,n.枝形吊灯,专八
circumscribe,",sɝkəm'sraɪb",,v.限制,专八
luxuriate,lʌɡ'ʒʊrɪet,,v.纵情享乐，放纵自己,专八
parlor,'pɑrlɚ,,n.客厅,专八
congregate,'kɑŋɡrɪɡet,,v.集合，聚集,专八
communal,kəˈmjunəl,,a.共同的，集体的,专八
hierarchy,'haɪərɑrki,,n.等级制度,专八
huddle,'hʌdl,,v.蜷缩；聚在一起,专八
muddle,'mʌdl,,v.混乱,专八
aristocracy,",ærɪ'stɑkrəsi",,n.贵族；上层社会,专八
surge,sɝdʒ,,v.洋溢；猛增,专八
amiability,",emɪə'bɪləti",,n.可爱；和蔼可亲,专八
furtive,'fə:tiv,,a.偷偷摸摸的，鬼鬼祟祟的,专八
beam,bim,,n.光束 v.面露月色,专八
semantics,sə'mæntɪks,,n.语义学（研究语言的意义）,专八
evacuate,ɪ'vækjuet,,v.撤离，疏散,专八
torrential,tə'rɛnʃl,,a.似急流的，波涛汹涌的,专八
rickshaw,'rɪkʃɔ,,n.黄包车,专八
demeaning,dɪ'minɪŋ,,a.丢脸的，低贱的,专八
infrastructure,'ɪnfrə'strʌktʃɚ,,n.基础设施，基础结构,专八
imminent,'ɪmɪnənt,,a.即将发生的,专八
hawker,'hɔkɚ,,n.沿街叫卖者,专八
clout,klaʊt,,n.权利，政治上的势力，重击,专八
clot,klɑt,,n.血块,专八
clog,klɑg,,n&v.阻碍 木屐,专八
sardar,"sə'dɑ:, 'sɑ:də",,n.司令官，将领,专八
rehabilitate,",riə'bɪlə,tet",,v.恢复,专八
crucial,'krʊʃəl,,a.决定性的,专八
democratic,'dɛmə'krætɪk,,a.民主的,专八
disembark,'dɪsɪm'bɑrk,,v.下船，下飞机，下车,专八
hapless,'hæplis,,a.倒霉的，不幸的,专八
bemuse,bɪ'mjuz,,v.使困惑，使不知所措,专八
amnesty,'æmnəsti,,n.赦免，大赦,专八
bereft,bɪ'rɛft,,a.被剥夺的，丧失的,专八
covet,'kʌvət,,v.垂涎，觊觎,专八
savvy,'sævi,,v.知道，了解； n.悟性，机智,专八
renowned,ri'naund,,a.有名的,专八
consign,kən'saɪn,,v.托付，寄存,专八
teasing,'ti:ziŋ,,a.戏弄的，逗趣的,专八
profusion,prəˈfjuʒən,,n.大量，充沛,专八
bewilder,bɪ'wɪldɚ,,v.使迷惑，不知所措,专八
cauldron,'kɔldrən,,n.大锅,专八
farthing,'fɑrðɪŋ,,n.一点，极少量,专八
vulgar,'vʌlɡɚ,,a.庸俗的，低俗的，平民的,专八
gigantic,dʒaɪ'ɡæntɪk,,a.巨大的，庞大的,专八
grime,ɡraɪm,,n.污垢,专八
confectionery,kən'fɛkʃənɛri,,n.甜食，甜食店,专八
bust,bʌst,,v.打破，打碎,专八
disdain,dɪs'den,,v.鄙视,专八
tremolo,'trɛməlo,,n.震颤，颤音,专八
sleek,slik,,a.有光泽的，油嘴滑舌的,专八
murmur,'mɝmɚ,,v&n.低声说，小声说,专八
gullible,'ɡʌləbl,,a.轻信的,专八
pristine,'prɪstin,,a.纯洁的，远古的,专八
encumber,ɪn'kʌmbɚ,,v.阻碍,专八
attune,ə'tʊn; ə'tjʊn,,v.使适应，协调，调音,专八
ostensible,ɑ'stɛnsəbl,,a.表面上的,专八
allotment,ə'lɑtmənt,,n.分配，拨给,专八
allegory,'æləɡɔri,,n.寓言,专八
sonnet,'sɑnɪt,,n.十四行诗,专八
rhyme,raɪm,,n&v.押韵,专八
morphology,mɔr'fɑlədʒi,,n.形态学(尤指动植物形态学或词语形态学),专八
backformation,,,n.逆构造词,专八
blend,blɛnd,,v.混合,专八
meadow,'mɛdo,,n.草地，牧场,专八
hedge,hɛdʒ,,n.树篱，保护手段； v.保护，围住,专八
tranquil,ˈtræŋkwəl,,a.宁静的，平静的,专八
repose,rɪ'poz,,v.安眠，休息,专八
huskiness,'hʌskinis,,n.沙哑声,专八
proprietor,prə'praɪətɚ,,n.老板，业主,专八
fabric,'fæbrɪk,,n.布局，构造,专八
province,'prɑvɪns,,n.职责，职权,专八
elite,ɪˈliːt,,n.精英,专八
unaffiliated,",ʌnə'filieitid",,a.独立的，未结合的,专八
sucker,'sʌkɚ,,n.呆子,专八
shatter,'ʃætɚ,,v.粉碎,专八
temperamental,'tɛmprə'mɛntl,,a.喜怒无常的,专八
loot,lut,,v.洗劫，掠夺,专八
vermilion,vɚ'mɪlɪən,,adj&n.朱红色的,专八
