word,phonetic,pos,definition,source
recent,'risnt,,"a.近来的,新近的",托福
Europe,'jʊrəp,,n.欧洲,托福
family,'fæməli,,"n.家,家庭",托福
site,saɪt,,"n.位置,地点 v.使位于,设置",托福
incorrect,",ɪnkə'rɛkt",,"a.不正确的,错误的",托福
agricultural,",ægrɪ'kʌltʃərəl",,a.农业的,托福
generally,'dʒɛnrəli,,"ad.通常,普遍地",托福
property,'prɑpɚti,,"n.财产,所有物",托福
atmosphere,'ætməsfɪr,,"n.大气,空气,气氛",托福
themselves,ðɛm'sɛlvz,,pron.他(她、它)们自己,托福
though,ðo,,"conj.尽管,虽然 ad.可是",托福
strong,strɔŋ,,"a.强烈的,坚强的,强壮的",托福
clear,klɪr,,a&ad.清晰的(地) v.清除 v.变清澈,托福
reduce,rɪ'dʊs,,"v.减少,缩小",托福
deposit,dɪ'pɑzɪt,,"v.沉淀,存放,堆积 n.存款,堆积物",托福
west,wɛst,,"n.西(方,部) a.西方(部)的 ad.向西方",托福
thus,ðʌs,,"ad.如此,因此",托福
cannot,'kænɑt,,conj.不能,托福
statement,'stetmənt,,"n.陈述,声明",托福
settle,'sɛtl,,"v.解决,定居,安顿",托福
melt,mɛlt,,"v.(使)融化,(使)消散,(使)逐渐消失",托福
Pacific,pə'sɪfɪk,,n.太平洋,托福
available,ə'veləbl,,"a.可利用的,可得到的,有空的",托福
direct,dɪˈrɛkt; daɪˈrɛkt,,"a&ad.直接的 v.对准,指导",托福
industry,'ɪndəstri,,"n.工业,产业",托福
language,'læŋɡwɪdʒ,,n.语言,托福
vary,ˈveri,,"v.改变,变化,使多样化",托福
glass,ɡlæs,,"n.玻璃,玻璃杯,[pl]眼镜",托福
range,rendʒ,,"n.范围,山脉 v.变动,排列",托福
subject,ˈsʌbdʒekt,,"n.主题,学科 v.使服从",托福
deep,dip,,a.深的 ad.深深地,托福
green,ɡrin,,"a.绿色的,生的 v.使…变绿",托福
charge,tʃɑrdʒ,,"v.指控,收费,充电",托福
travel,'trævl,,"n&v.旅行,移动,传播",托福
dry,draɪ,,"a.干的,干燥的 v.(使)变干",托福
role,rol,,"n.作用,角色",托福
establish,ɪˈstæblɪʃ,,"v.建立,确立,创办",托福
right,raɪt,,"a&ad.对(的),右(的) n.权利 v.扶直,纠正",托福
lower,'loɚ,,"a.较低的,下面的 v.降下,放低",托福
center,'sɛntɚ,,"n&a.中心(的) v.居中,使集中",托福
roman,'romən,,"a&n.罗马(的),罗马人(的)",托福
tend,tɛnd,,"v.易于,趋向 v.照料",托福
longer,'lɔŋɡɚ,,ad&a.比较久(的),托福
just,dʒʌst,,"ad.正好,仅仅,刚才 a.公平的",托福
lack,læk,,"v&n.缺乏,不足",托福
compare,kəm'pɛr,,"v.比较,对比,比喻 n.比较",托福
away,əˈwe,,"ad.在远处,离去",托福
insect,'ɪnsɛkt,,"n.昆虫,虫",托福
experience,ɪk'spɪrɪəns,,"n&vt.经历,经验",托福
measure,'mɛʒɚ,,"n.措施,量度,尺寸 v.测量",托福
replace,rɪ'ples,,"v.取代,替换,放回原处",托福
attract,ə'trækt,,v.吸引,托福
snow,sno,,n.雪 v.下雪,托福
salt,sɔlt,,"n.盐 v.腌,盐渍",托福
hunt,hʌnt,,"n&v.狩猎,追捕,搜寻",托福
clay,kle,,"n.黏土,泥土",托福
turn,tɝn,,"v.转动,扭转,(使)变成",托福
feature,'fitʃɚ,,"n.特征 v.以为特色,起作用",托福
marine,mə'rin,,"n.船舶,水兵 a.海(洋)的,海军(事)的",托福
weather,'wɛðɚ,,"n.天气,气象 v.风化,经受风雨(侵蚀)",托福
popular,'pɑpjəlɚ,,"a.流行的,通俗的,受欢迎的",托福
consider,kən'sɪdɚ,,"v.考虑,认为",托福
necessary,ˈnɛsəˌsɛri,,"a.必要的,必然的 n.必需品",托福
researcher,ri'sɝtʃɚ,,"n.研究者,调查者",托福
upper,'ʌpɚ,,"a.上面的,上部的",托福
wide,waɪd,,"a.宽阔的,广泛的",托福
forest,'fɔrɪst,,n.森林 v.种植于,托福
current,kɝ​ənt,,a.当前的 n.趋势,托福
learn,lɝn,,"v.学会,学习,得知",托福
select,sə'lɛkt,,"v.选择,挑选 a.精选的",托福
improve,ɪm'pruv,,"v.改善,改进",托福
western,'wɛstɚn,,"a.西方的,西部的 n.西方人",托福
lake,lek,,n.湖,托福
value,'vælju,,"n.价值 v.评估,重视",托福
factory,'fæktri,,"n.工厂,制造厂",托福
school,skul,,"n.学校,学院 v.教育",托福
warm,wɔrm,,"a&ad.温暖的 v.变暖,使暖和",托福
scientific,",saɪən'tɪfɪk",,a.科学的,托福
raise,rez,,"n.上升,增高 v.升起,举起,提出",托福
political,pə'lɪtɪkl,,"a.政治的,政党的",托福
maintain,men'ten,,"v.维持,保持",托福
ant,ænt,,n.蚂蚁,托福
affect,ə'fɛkt,,"v.影响,作用",托福
fit,fɪt,,"v.适合,适应,安装",托福
periodic,",pɪrɪ'ɑdɪk",,"a.周期的,定期的",托福
metal,'mɛtl,,n.金属 v.(以金属)覆盖、装配,托福
importance,ɪm'pɔrtns,,n.重要(性),托福
native,'netɪv,,"a.本国的,本土的,当地的 n.本地人",托福
identify,aɪ'dɛntɪfaɪ,,"v.识别,鉴定",托福
valley,'væli,,n.山谷,托福
specific,spɪ'sɪfɪk,,"a.特定的,具体的",托福
short,ʃɔrt,,"a.短的,矮的",托福
foot,fʊt,,"n.足,脚",托福
style,staɪl,,"n.风格,式样",托福
hard,hɑrd,,"a.硬的,困难的 ad.努力地,强烈地",托福
origin,'ɔrɪdʒɪn,,"n.起源,来源",托福
grain,ɡren,,"n.谷物,颗粒 v.形成(颗粒),(用谷物)喂养",托福
national,'næʃnəl,,"a.国家的,民族的",托福
near,nɪr,,ad.在近处 v&prep.靠(接)近 a.接近的,托福
person,'pɝsn,,n.人,托福
primary,'praɪmɛri,,"a.首要的,主要的,最初的 n.居首位的事物",托福
mammal,'mæml,,n.哺乳动物,托福
formation,fɔr'meʃən,,"n.形成,构成,编队",托福
deer,dɪr,,n.鹿,托福
complex,"kəm'plɛks; 'kɑm,plɛks",,"a.复杂的,复合的",托福
past,pæst,,"a.以前的 prep&ad.经过,过 n.过去",托福
say,se,,"v.说,表明",托福
flow,flo,,"n&v.流动,淹没",托福
break,brek,,"n.休息 v.打破,弄坏",托福
low,ləʊ,,"a&ad.低(的),低下(的)",托福
seed,sid,,n.种子 v.播种,托福
perhaps,pɚ'hæps,,"ad.也许,可能",托福
steam,stim,,"n.蒸汽v蒸,蒸发",托福
picture,'pɪktʃɚ,,"n.画,照片 v.描绘,构想",托福
east,ist,,n.东(方，部)a东方(部)的 ad.向东方,托福
agriculture,'æɡrɪkʌltʃɚ,,"n.农业,农学",托福
particle,'pɑrtɪkl,,"n.微粒,极小量",托福
aspect,'æspɛkt,,"n.方面,外观",托福
industrial,ɪn'dʌstrɪəl,,"a.工业的,产业的",托福
field,fild,,"n.田地,领域",托福
experiment,ɪk'sperɪmənt,,"n.试验 v.尝试,做实验",托福
itself,ɪt'sɛlf,,pron.它自己,托福
relate,rɪ'let,,"v.叙述,使有联系,有关联",托福
yet,jɛt,,"ad.还,已经 conj.然而",托福
instrument,'ɪnstrəmənt,,"n.仪器,工具",托福
speed,spid,,"n.速度 v.加速,急行",托福
thousand,'θaʊznd,,"n.一千(个),许许多多,成千上万",托福
print,prɪnt,,"v.印刷,冲洗(照片)",托福
therefore,'ðɛrfɔr,,"ad.因此,所以",托福
tradition,trə'dɪʃən,,"n.传统,惯例",托福
goods,ɡʊdz,,"n.货物,商品",托福
represent,",rɛprɪ'zɛnt",,"v.代表,表现,描绘",托福
iceberg,'aɪs'bɝg,,"n.冰山,冷若冰霜的人",托福
our,aʊr,,pron.我们的,托福
man,mæn,,"n.男人,人(类)",托福
store,stɔr,,"v.储存,贮藏 n.商店",托福
depend,dɪ'pɛnd,,"v.依靠,取决于",托福
heavy,'hɛvi,,"a&ad.重的,大量的",托福
general,'dʒɛnrəl,,"a.普遍的,概括的",托福
story,'stɔri,,"n.故事,小说",托福
technology,tɛk'nɑlədʒi,,"n.工艺,技术",托福
rain,reɪn,,n.雨 v.下雨,托福
contrast,'kɑntræst,,"v&n.对比,对照",托福
predator,'prɛdətɚ,,"n.掠夺者,食肉动物",托福
against,ə'ɡɛnst,,"prep.反对,逆,防御",托福
survive,sɚ'vaɪv,,"v.活着,幸存",托福
biological,",baɪə'lɑdʒɪkl",,a.生物(学)的,托福
nature,'netʃɚ,,"n.自然(界),本性",托福
expression,ɪk'sprɛʃən,,"n.措辞,表达",托福
solar,'solɚ,,a.太阳(能)的,托福
teacher,'titʃɚ,,n.教师,托福
off,ɔf,,"ad.掉(下),离开,停止",托福
town,taʊn,,"n.城市,城镇",托福
architecture,'ɑrkə'tɛktʃɚ,,"n.建筑,建筑学",托福
train,tren,,"v.训练,培训",托福
contribute,kən'trɪbjut,,"v.捐助,贡献",托福
least,list,,"ad&a.最小的,最少的",托福
pass,pæs,,"v.通过,经过",托福
always,'ɔlwez,,"ad.总是,一直,始终,",托福
normal,'nɔrml,,"a.正常的,正规的",托福
mineral,'mɪnərəl,,"n.矿物,矿石",托福
primarily,praɪ'mɛrəli,,"ad.主要地,起初地",托福
knowledge,'nɑlɪdʒ,,"n.知识,学问",托福
ask,æsk,,"v.询问,请求,邀请",托福
observe,əb'zɝv,,"v.注意到,观察,监视",托福
simple,'sɪmpl,,"a.简单的,朴素的",托福
slow,sloʊ,,"a.慢的 v.放慢,减速",托福
canal,kə'næl,,"n.运河,沟渠",托福
craft,kræft,,"n.工艺,手艺",托福
name,nem,,n.名字 v.命名,托福
reflect,rɪ'flɛkt,,"v.反映,反射",托福
addition,ə'dɪʃən,,"n.加,增加,附加物",托福
argue,'ɑrgjʊ,,"v.说服,争论,辩论",托福
draw,drɔ,,"v.画,拖,移动",托福
theater,'θiətɚ,,"n.戏院,剧场",托福
above,ə'bʌv,,"prep.在…上方,多(大,高)于 ad.在上面",托福
especially,ɪ'spɛʃəli,,"ad.特别,尤其",托福
central,'sɛntrəl,,"a.中心的,主要的,重要的",托福
apply,ə'plaɪ,,"v.申请,应用",托福
quickly,'kwɪkli,,ad.快速地,托福
every,'ɛvri,,"a.每个,一切的,每隔",托福
successful,sək'sɛsfl,,"a.成功的,圆满的",托福
frequent,'frikwənt,,"a.频繁的,经常的",托福
surround,sə'raʊnd,,"v.包围,环绕",托福
practice,'præktɪs,,n&v.练习,托福
introduce,ˌɪntrə'dus,,"v.介绍,引进",托福
aggressive,ə'ɡrɛsɪv,,"a.侵略的,进攻性的",托福
act,ækt,,"v.行动,表演 n.行为",托福
Canada,'kænədə,,n.加拿大,托福
extreme,ɪk'strim,,"a.极度的,极端的 n.极端,过分",托福
test,tɛst,,"n&vt.试验,测试",托福
glacial,'ɡleʃl,,"a.冰川(期)的,非常冷的",托福
sense,sɛns,,"v.感觉,意识到",托福
eat,it,,v.吃,托福
single,'sɪŋɡl,,"a.单一的,单个的,独身的",托福
quality,'kwɑləti,,"n.质量,品质,性质",托福
teach,titʃ,,"v.讲授,教授",托福
continent,'kɑntɪnənt,,"n.大陆,洲",托福
cycle,'saɪkl,,"n.循环,周期 v.骑自行(摩托)车,循环",托福
previous,'privɪəs,,"a.以前的,先于,在之前",托福
northern,'nɔrðɚn,,"a.北方的,北部的",托福
separate,(for v.) sɛpəˌret; (for adj.) sɛprɪt,,"v.分开,隔开",托福
cost,kɔst,,"n.价格,成本 v.花费,使付出",托福
advantage,əd'væntɪdʒ,,"n.优势,有利条件 v.有利于",托福
transportation,",trænspɔr'teʃən",,n.运输(工具、系统),托福
discovery,dɪ'skʌvəri,,"n.发现,发现物",托福
stream,strim,,"n.小河,溪流 v.涌流(出)",托福
obtain,əb'ten,,"v.获得,得到",托福
recognize,ˈrɛkəɡˌnaɪz,,"v.认出,确认,意识到",托福
parent,'pɛrənt,,n.父母亲,托福
hypothesis,haɪ'pɑθəsɪs,,n.假设,托福
England,'iŋɡlənd,,n.英格兰,托福
rural,'rʊrəl,,a.农村的,托福
concern,kən'sɝn,,"v.有关于,使担心,",托福
get,ɡɛt,,"v.获得,得到",托福
substance,'sʌbstəns,,"n.物质,实质,主旨",托福
original,ə'rɪdʒənl,,"a.原始的,最初的",托福
easily,'izəli,,ad.容易地,托福
channel,'tʃænl,,"n.[常pl]通道,渠道",托福
belong,bɪ'lɔŋ,,v.属于,托福
construction,kən'strʌkʃən,,"n.建造,结构",托福
swim,swɪm,,n&v.游泳,托福
southern,'sʌðɚn,,"a.南的,南方的",托福
worth,wɝθ,,"prep.相当于…价值的,值得…的 n.价值",托福
run,rʌn,,"v.跑,运转,经营",托福
imply,ɪm'plai,,"v.暗示, 意味",托福
basic,'besɪk,,"a.基本的,基础的",托福
internal,ɪn'tɝnl,,"a.内在的,国内的",托福
crystal,'krɪstl,,n.水晶,托福
explanation,",ɛksplə'neʃən",,"n.解释,说明",托福
evolve,ɪ'vɑlv,,"v.演变,进化,发展",托福
hundred,'hʌndrəd,,"n.百,[pl]数以百计",托福
start,stɑrt,,"v.开始,出发",托福
beg,bɛɡ,,"v.请求,乞求",托福
rapid,'ræpɪd,,"a.快的,迅速的",托福
quantity,'kwɑntəti,,"n.量,数量",托福
illustrate,'ɪləstret,,"v.说明,阐明",托福
locate,ˈloˌket; loˈket,,"v.定位,把…设置在",托福
remove,rɪ'muv,,"v.移开,去除",托福
across,ə'krɔs,,"prep.穿过,在对面",托福
whose,huz,,"pron.谁的,那(些)人的",托福
typical,'tɪpɪkl,,"a.典型的,有代表性的",托福
matter,'mætɚ,,"n.事情,情况 v.要紧",托福
resource,'risɔrs,,n.资源,托福
eastern,'istɚn,,"a.东方的,东部的",托福
half,hæf,,"n&a.一半,半个的",托福
migration,maɪ'ɡreʃən,,"n.移居,迁移",托福
course,kɔrs,,"n.过程,课程",托福
date,det,,"n.日期,时期 v.追溯到",托福
merchant,'mɝtʃənt,,n.商人,托福
face,fes,,"n.脸 v.面向,面对",托福
coast,kost,,"n.海岸,海滨",托福
machine,mə'ʃin,,"n.机器,机械",托福
claim,klem,,"n&v.声称,要求",托福
religious,rɪ'lɪdʒəs,,a.宗教的,托福
twentieth,ˈtwentiəθ,,"num.第二十,二十分之一",托福
throughout,θrʊ'aʊt,,"prep.遍及,贯穿 ad.始终",托福
special,'spɛʃl,,"a.特别的,特殊的",托福
plate,pleɪt,,"n.盘子,碟",托福
mark,mɑːk,,"n.痕迹,记号 v.做标记",托福
atomic,ə'tɑmɪk,,"a.原子的,原子能的",托福
rapidly,'ræpɪdli,,ad.迅速地,托福
wood,wʊd,,"n.木头,木材",托福
leader,'lidɚ,,n.领导者,托福
fire,faɪr,,"n.火 v.开火,解雇,点燃",托福
entire,ɪn'taɪɚ,,"a.全部的,整个的",托福
plain,plen,,"n.平原,草原 a.清晰的,简单的",托福
extend,ɪk'stɛnd,,"v.延伸,扩展",托福
difficulty,'dɪfɪkəlti,,"n.困难,难点",托福
core,kɔr,,"n.核心,要点",托福
easy,'izi,,"a.容易的,轻松的",托福
constant,'kɑnstənt,,"a.不变的,持续的",托福
adult,'ædʌlt,,n.成年人,托福
consist,kən'sɪst,,"v.由组成,在于",托福
figure,'fɪɡjɚ,,"n.图形,外形 v.计算,认为",托福
cold,kold,,"a.(寒)冷的 n.(寒)冷,感冒",托福
education,",ɛdʒu'keʃən",,n.教育,托福
railroad,'relrod,,n.铁路 v.由铁道运输 v.在铁路公司工作,托福
law,lɔ,,n.法律,托福
unlike,'ʌn'laɪk,,a.不同的 prep.不象…,托福
expand,ɪk'spænd,,"v.扩大,扩展,膨胀",托福
brain,bren,,"n.脑,头脑",托福
carbon,'kɑrbən,,n.碳,托福
return,rɪ'tɝn,,"v.返回,恢复,归还",托福
cell,sɛl,,"n.单元,细胞",托福
either,'iðɚ,,ad.[否]也 a&pron.任一的,托福
company,'kʌmpəni,,n.公司,托福
grass,ɡræs,,n.草,托福
engine,'ɛndʒɪn,,"n.发动机,引擎",托福
stimulus,'stɪmjələs,,"n.促进(因素),刺激(物)",托福
hour,'aʊɚ,,"n.小时,钟点",托福
program,'proɡræm,,"n.节目,计划,程序 v.编程",托福
prevent,pri'vɛnt,,"v.防止,预防",托福
per,pɚ,,"prep.每,每一",托福
sell,sɛl,,"v.出售,卖",托福
damage,'dæmɪdʒ,,"v&n.损害,毁坏",托福
unusual,ʌn'jʊʒʊəl,,"a.异常的,独特的",托福
lie,laɪ,,"v.躺,说谎",托福
wall,wɔl,,"n.墙 v.围住,隔开",托福
landscape,'lænd'skep,,"n.风景,全景 v.美化",托福
brief,brif,,"n.摘要,大纲 a.简短的",托福
associate,ə'soʃɪet,,"v.联合,结交 n.伙伴 a.副的",托福
rare,rɛr,,"a.稀有的,珍奇的",托福
minor,'maɪnɚ,,"a.较小的,次要的",托福
artisan,'ɑrtəzn,,"n.工匠,技工",托福
meteorite,'mitɪəraɪt,,"n.陨石, 流星",托福
define,dɪ'faɪn,,"v.定义,详细说明",托福
cool,kul,,"v.冷却,(使)冷静",托福
oxygen,'ɑksɪdʒən,,n.氧,托福
daily,'delɪ,,"a.每日的,日常的",托福
Africa,ˈæfrɪkə,,n.非洲,托福
erosion,ɪ'roʒən,,"n.腐蚀,侵蚀",托福
want,wɑnt,,v.想要,托福
response,rɪ'spɑns,,"n.回答,响应,反应",托福
third,θɝd,,"num.第三,三分之一",托福
decade,'dɛked,,"n.十年,十",托福
emphasize,'ɛmfəsaɪz,,"v.强调,着重",托福
baby,bebɪ,,n.婴孩,托福
volcanic,vɑl'kænɪk,,"a.火山的,猛烈的",托福
organization,",ɔrɡənə'zeʃən",,"n.组织,机构,团体",托福
colonial,kə'lonɪəl,,a.殖民地的,托福
preserve,prɪ'zɝv,,"v.保护,保存",托福
detail,'ditel,,"n.细节,详情 v.详述",托福
bone,bon,,"n.骨,骨骼",托福
position,pə'zɪʃən,,"n.位置,职务,立场 v.安置",托福
protect,prə'tɛkt,,v.保护,托福
labor,'lebɚ,,n.工人 v.劳动,托福
degree,dɪ'ɡri,,"n.学位,程度,度数",托福
revolution,'rɛvə'lʊʃən,,n.革命,托福
read,"rid; (read, read) rɛd",,"v.读,理解",托福
positive,'pɑzətɪv,,"a.积极的,肯定的",托福
receive,rɪ'siv,,"v.接到,收到,接待",托福
route,raʊt,,"n.路线,途径",托福
statue,'stætʃu,,"n.塑像,雕像",托福
meter,'mitɚr,,"n.米,公尺",托福
jupiter,'dʒʊpətɚ,,n.木星,托福
organic,ɔr'gænɪk,,"a.有机(体)的,有机物的",托福
apparent,ə'pærənt,,"a.明显的,表面上的",托福
motion,'moʃən,,"n.运动,动作",托福
you,ju,,"pron.你,你们",托福
composition,",kɑmpə'zɪʃən",,"n.成分,作品,合成物",托福
stage,stedʒ,,"n.舞台,阶段",托福
cut,kʌt,,"v.切,割,剪",托福
vegetation,'vɛdʒə'teʃən,,"n.植物,草木",托福
winter,'wɪntɚ,,n.冬季 v.过冬,托福
eventually,ɪ'vɛntʃuəli,,"ad.最后,终于",托福
expose,ɪk'spoz；ek-,,"v.暴露,显露",托福
dinosaur,'daɪnə'sɔr,,n.恐龙,托福
literature,lɪtərəˌtʃʊr,,"n.文学,文献",托福
project,prəˈdʒɛkt; prɑdʒɛkt,,"n.计划,工程v设计,计划",托福
meet,mit,,"v.遇见,见面",托福
benefit,'bɛnɪfɪt,,"n.利益 v.有益于,得益",托福
whether,'wɛðɚ,,"conj.是否,不管,无论",托福
slowly,'sloli,,"ad.慢慢地,迟缓地",托福
thing,θɪŋ,,"n.东西,事情",托福
facial,'feʃl,,"a.脸部的,面部的",托福
liquid,'lɪkwɪd,,n.液体 a.液体的,托福
cultural,'kʌltʃərəl,,"a.文化的,教养的",托福
differ,'dɪfɚ,,"v.不同,有区别 n.区别",托福
never,'nɛvɚ,,"ad.决不,从未",托福
science,'saɪəns,,n.科学,托福
spread,sprɛd,,"v.传播,展开,散布",托福
whig,hwiɡ,,n.辉格党,托福
encourage,ɪn'kɝrɪdʒ,,"v.鼓励,促进,支持",托福
newspaper,'nuzpepɚ,,n.报纸,托福
party,'pɑrti,,"n.政党,聚会",托福
data,'detə,,"n.数据,资料",托福
coal,kol,,n.煤,托福
combine,kəm'baɪn,,"v.联合,使结合",托福
happen,'hæpən,,"v.发生,碰巧,出现",托福
five,faɪv,,"num.五,五个",托福
cretaceous,krɪ'teʃəs,,n&a.白垩纪(的),托福
book,bʊk,,n.书,托福
quite,kwaɪt,,"ad.相当,完全,十分",托福
already,ɔl'rɛdi,,ad.已经,托福
nearly,'nɪrli,,"ad.几乎,差不多",托福
collect,kə'lɛkt,,v.收集,托福
sand,sænd,,"n.沙,沙子",托福
hot,hɑt,,"a.热的,辣的,强烈的",托福
terrestrial,tə'rɛstrɪəl,,a.陆地的,托福
leaf,lif,,n.叶子,托福
sequence,'sikwəns,,"n.次序,顺序",托福
star,stɑr,,"n.星,明星 v.以星状物装饰,变成演员",托福
estimate,"'ɛstə,met",,"n&v.估计,估价",托福
drill,drɪl,,"n.钻子 v.练习,钻孔",托福
transport,'trænspɔrt,,n&v.运输,托福
groundwater,'graʊnd'wɔtɚ,,n.地下水,托福
international,",ɪntɚ'næʃnəl",,"a.国际的,世界的",托福
serve,sɝv,,"v.服务,担任",托福
favor,'fevɚ,,"n.好感 v.偏爱,支持",托福
root,rut,,"n.根 v.生根,扎根",托福
huge,hjudʒ,,"a.巨大的,庞大的",托福
put,pʊt,,"v.放,安置",托福
whale,wel,,n.鲸 v.捕鲸,托福
exchange,ɪks'tʃendʒ,,"v&n.交换,兑换",托福
ecosystem,"'ɛko,sɪstəm",,n.生态系统,托福
distance,'dɪstəns,,"n.距离,路程",托福
assume,ə'sum,,"v.假定,设想",托福
egg,ɛɡ,,n.蛋,托福
opinion,ə'pɪnjən,,"n.意见,看法",托福
principle,'prɪnsəpl,,"n.原理,原则",托福
global,'ɡlobl,,"a.全球性的,总的",托福
cause,kɔz,,"v.引起,使发生 n.原因",托福
eye,aɪ,,n.眼睛,托福
introductory,",ɪntrə'dʌktəri",,"a.引导的,介绍的",托福
weight,wet,,"n.重量,负担 v.加重量于",托福
variation,",vɛrɪ'eʃən",,"n.变化,变动",托福
sculpture,'skʌlptʃɚ,,"n.雕塑,雕刻",托福
student,'studnt,,n.学生,托福
bacteria,bæk'tɪrɪə,,n.细菌,托福
presence,'prɛzns,,"n.出席,存在",托福
accept,ækˈsɛpt; əkˈsɛpt,,"v.接受,承认,同意",托福
accumulate,ə'kjumjəlet,,"v.积聚,堆积",托福
colony,'kɑləni,,n.殖民地,托福
gradual,'ɡrædʒuəl,,"a.逐渐的,逐步的",托福
piece,pis,,"n.片,块 v.拼合(凑)",托福
solid,'sɑlɪd,,n.固体,托福
action,'ækʃən,,"n.行动,行为,作用",托福
service,'sɝvɪs,,"n.公共设施,服务 v.服务",托福
destroy,dɪ'strɔɪ,,"v.破坏,毁灭,消灭",托福
relative,'rɛlətɪv,,"a.相对的,相关的 n.亲属",托福
military,'mɪlətɛri,,a.军事的 n.军队,托福
memory,'mɛməri,,"n.记忆(力),回忆",托福
potential,pə'tɛnʃl,,a.潜在的 n.潜能,托福
sign,saɪn,,"n.标记,符号 v.做标记",托福
electricity,ɪ'lɛk'trɪsəti,,"n.电流,电",托福
dioxide,daɪ'ɑksaɪd,,n.二氧化物,托福
perform,pɚ'fɔrm,,"v.执行,履行,表演",托福
situation,",sɪtʃu'eʃən",,"n.情形,境遇",托福
evolution,ˌɛvəˈluʃən; (occas.) ˌ ivəˈluʃən,,"n.进化,发展,演变",托福
soon,sun,,"ad.不久,很快",托福
fill,fɪl,,v.装满,托福
fort,fɔrt,,"n.堡垒,要塞",托福
content,'kɑntɛnt,,"n.内容 v.使满足,使安心",托福
success,sək'sɛs,,"n.成功,成就",托福
signal,'sɪgnl,,"n.信号,标志 v.发信号,标志着",托福
generation,'dʒɛnə'reʃən,,"n.一代人(或产品),产生,发生",托福
vast,væst,,"a.巨大的,辽阔的,大量的",托福
manufacture,'mænjə'fæktʃɚ,,"vt&n.制造,制造业[pl]产品",托福
compete,kəm'pit,,"v.竞争,比赛",托福
link,lɪŋk,,"v.连接,联系 n.联系",托福
blood,blʌd,,n.血 v.流血,托福
commercial,kə'mɝʃəl,,"a.商业的,贸易的",托福
approach,ə'protʃ,,"v.靠近,接近 n.途径,方法",托福
predict,prɪ'dɪkt,,"v.预知,预言",托福
step,stɛp,,"n.(脚)步,步骤,台阶 v.行走,踏上",托福
stand,stænd,,"v.站,坐落,处于",托福
release,rɪ'lis,,"vt&n.释放,解脱",托福
plan,plæn,,"n.计划 v.计划,设计",托福
sample,'sæmpl,,"n.样品,样本 v.采样,取样",托福
expansion,ɪk'spænʃən,,"n.膨胀,扩展,扩充",托福
extensive,ɪk'stɛnsɪv,,"a.广泛的,广阔的",托福
reveal,rɪ'vil,,"v.揭露,显示",托福
helium,'hilɪəm,,n.氦,托福
regular,'rɛgjəlɚ,,"a.规则的,定期的",托福
effort,'ɛfɚt,,"n.努力,成就",托福
mile,maɪl,,n.英里,托福
irrigation,ˌɪrɪˈɡeʃn,,n.灌溉,托福
next,nɛkst,,n&a.下一个的 prep.靠近,托福
actual,'æktʃuəl,,"a.实际的,真实的",托福
egyptian,ɪ'dʒɪpʃ(ə)n,,n&a.埃及人(的),托福
attempt,ə'tɛmpt,,"n&vt.尝试,企图,努力",托福
finally,'faɪnəli,,"ad.最后,终于",托福
serious,'sɪrɪəs,,"a.严肃的,认真的,严重的",托福
