word,phonetic,pos,definition,source
abuse,əˈbjuːz,v.,1. 辱骂，咒骂 2. 滥用，妄用 3. 虐待  [əˈbjuːs] n. 1. 辱骂，咒骂 2. 滥用，妄用 3. 虐待 4. 弊病，恶习,英语专业四八级词汇表
abusive,əˈbjuːsɪv,adj.,辱骂的，咒骂的,英语专业四八级词汇表
abyss,əˈbɪs,n.,深渊，深坑,英语专业四八级词汇表
academic,ˌækəˈdemɪk,adj.,1. 学校的，学院的 2. 学者式的，非实用的 3. 学术的,英语专业四八级词汇表
academy,əˈkædəmɪ,n.,1. 学院，专科学校，研究院 2. 学会,英语专业四八级词汇表
accede,əkˈsiːd,v.,1. 同意  2. 就职,英语专业四八级词汇表
accelerate,əkˈseləreɪt,,v.,英语专业四八级词汇表
accelerate,əkˈseləreɪt,,(使)加速,英语专业四八级词汇表
accent,ˈæksent,n.,1. 音调，腔调，口音 2. 重音 3. 重音符号 4. 重要性，重点,英语专业四八级词汇表
accentuate,əkˈsentʃʊeɪt,v.,重读，重音读出,英语专业四八级词汇表
accept,əkˈsept,v.,1. 接受  2. 同意,英语专业四八级词汇表
acceptance,əkˈseptəns,n.,接受，领受,英语专业四八级词汇表
access,ˈækses,n.,1.,英语专业四八级词汇表
access,ˈækses,,(接近或进入某地的)方法，通路  2.,英语专业四八级词汇表
access,ˈækses,,(使用某物或接近某人的)机会或权利  v. 存取(计算机文件),英语专业四八级词汇表
accessible,əkˈsesəbl,adj.,易于得到(接近、达到的),英语专业四八级词汇表
accession,əkˈseʃən,n.,就职，登基,英语专业四八级词汇表
accessory,əkˈsesərɪ,n.,附属品，附件,英语专业四八级词汇表
accident,ˈæksɪdənt,n.,意外事件 || by accident偶然地  /without accident平安无事地,英语专业四八级词汇表
accidental,ˌæksɪˈdentəl,adj.,偶然的，意外的,英语专业四八级词汇表
acclaim,əˈkleɪm,v.,欢呼，喝彩，称赞,英语专业四八级词汇表
accommodate,əˈkɒmədeɪt,v.,1. 容纳，接纳，提供…住宿  2. 使适应，使适合，调节 3. 帮助解决(困难),英语专业四八级词汇表
accommodation,əˌkɒməˈdeɪʃən,,n.,英语专业四八级词汇表
accommodation,əˌkɒməˈdeɪʃən,,(usu pl) 住宿等条件，设施,英语专业四八级词汇表
accompaniment,əˈkʌmpənɪmənt,n.,1. 伴随物 2. 伴奏，伴唱,英语专业四八级词汇表
accompanist,əˈkʌmpənɪst,n.,伴奏者，和奏者,英语专业四八级词汇表
accompany,əˈkʌmpənɪ,v.,1. 伴随，陪同 2. 为…伴奏,英语专业四八级词汇表
accomplice,əˈkʌmplɪs,n.,从犯，帮凶,英语专业四八级词汇表
accomplish,əˈkʌmplɪʃ,v.,完成，实现，达到(目的),英语专业四八级词汇表
accomplished,əˈkʌmplɪʃt,adj.,1. 达到的，实现的 2. 熟练的，有造诣的，有素养的,英语专业四八级词汇表
accomplishment,əˈkʌmplɪʃmənt,n.,1. 完成，实现 2. 成就 3. 造诣，技能,英语专业四八级词汇表
accord,əˈkɔːd,v.,符合，一致 n. 协调，一致  || of one’s own accord自愿地，自动地,英语专业四八级词汇表
accordance,əˈkɔːdəns,n.,符合，一致  || in accordance with根据,英语专业四八级词汇表
according,əˈkɔːdɪŋ,,adv.,英语专业四八级词汇表
according,əˈkɔːdɪŋ,,(常用于 according to)  || according to①根据，按照②符合，合乎,英语专业四八级词汇表
accordingly,əˈkɔːdɪŋlɪ,adv.,1. 相应地 2. 因此，所以,英语专业四八级词汇表
accordion,əˈkɔːdɪən,n.,手风琴,英语专业四八级词汇表
account,əˈkaʊnt,n.,1. 账，账目，账户 2. 报道，记载，叙述  3. 原因，理由 || on account of 因为 /take into account考虑，重视,英语专业四八级词汇表
accountable,əˈkaʊntəbl,adj.,有责任的，有义务加以解说的,英语专业四八级词汇表
accountancy,əˈkaʊntənsi,n.,会计职业,英语专业四八级词汇表
accountant,əˈkaʊntənt,n.,会计师，会计,英语专业四八级词汇表
accredit,əˈkredɪt,v.,1. 认为(某说法等)出自某人 2. 委派,英语专业四八级词汇表
accrue,əˈkruː,v.,增加，增长,英语专业四八级词汇表
accumulate,əˈkjʊːmjʊleɪt,v.,积蓄，积累,英语专业四八级词汇表
accuracy,ˈækjʊrəsɪ,n.,精确，准确,英语专业四八级词汇表
accurate,ˈækjʊrət,adj.,准确的，精确的,英语专业四八级词汇表
accusation,ˌækjuːˈzeɪʃən,n.,1. 指责，控告，起诉 2. 罪状，罪名 3. 谴责,英语专业四八级词汇表
accuse,əˈkjuːz,v.,1. 指责，谴责 2. 控诉，控告,英语专业四八级词汇表
accustom,əˈkʌstəm,v.,使习惯,英语专业四八级词汇表
ace,eɪs,n.,1.,英语专业四八级词汇表
ace,eɪs,,(纸牌上的)么点 2. 一流人才，高手，佼佼者 3.,英语专业四八级词汇表
ace,eɪs,,(网球)(对手无法回击的)快速而有力的发球，发球得分,英语专业四八级词汇表
ache,eɪk,v.,&n. 疼痛,英语专业四八级词汇表
achieve,əˈtʃiːv,v.,1. 取得(成绩等) 2. 达到(目的)，取得(胜利),英语专业四八级词汇表
achievement,əˈtʃiːvmənt,n.,1. 完成，达到 2. 成就，成绩,英语专业四八级词汇表
acid,ˈæsɪd,adj.,1. 酸味的，苦味的 2. 尖刻的 n. 1. 酸(含氢的化学物质) 2. 迷幻药,英语专业四八级词汇表
acknowledge,əkˈnɒlɪdʒ,v.,1. 承认 2. 告知收到(信件、礼物等) 3. 表示感谢,英语专业四八级词汇表
acknowledgement,əkˈnɒlɪdʒmənt,n.,1. 承认，接受  2. 感谢，答谢 3.,英语专业四八级词汇表
acknowledgement,əkˈnɒlɪdʒmənt,,(表示受到某物的)回信，收条 4.,英语专业四八级词汇表
acknowledgement,əkˈnɒlɪdʒmənt,,(以微笑等)向人打招呼,英语专业四八级词汇表
acoustics,əˈkuːstɪks,n.,1. 声学，音响学 2. 音响效果,英语专业四八级词汇表
acquaint,əˈkweɪnt,v.,使认识，使了解,英语专业四八级词汇表
acquaintance,əˈkweɪntəns,n.,1. 相识，了解 2. 相识的人，熟人,英语专业四八级词汇表
acquiesce,ˌækwiˈes,v.,默认，顺从，默许,英语专业四八级词汇表
acquire,əˈkwaɪə,v.,1. 取得，获得，习得 2. 学到(知识等),英语专业四八级词汇表
acquisition,ˌækwɪˈzɪʃən,n.,1. 取得，获得 2. 得到的东西,英语专业四八级词汇表
acquit,əˈkwɪt,v.,1. 宣判(某人)无罪 2. 表现，履行，完成,英语专业四八级词汇表
acquittal,əˈkwɪtəl,n.,无罪的判决,英语专业四八级词汇表
acre,ˈeɪkə,n.,英亩,英语专业四八级词汇表
acrimony,ˈækrɪmənɪ,n.,严厉，辛辣,英语专业四八级词汇表
acrobat,ˈækrəbæt,n.,杂技演员,英语专业四八级词汇表
acronym,ˈækrənɪm,n.,首字母缩略词,英语专业四八级词汇表
across,əˈkrɒs,adv.,1. 从一边到另一边，宽 2. 过来，过去 3. 交叉地 || get sth across 使人领会，使人理解 prep. 1. 穿过，跨过 2. 在…的另一边，在…的对面 3. 交叉 4. 遍及…;在…的全境 ||across the country遍及全国,英语专业四八级词汇表
act,ækt,n.,1. 行为，举动，行动 2.,英语专业四八级词汇表
act,ækt,,(戏剧的)一幕 3. 法案 v. 行动，做某事,英语专业四八级词汇表
acting,ˈæktɪŋ,adj.,代理的，代行的,英语专业四八级词汇表
action,ˈækʃən,n.,1. 行动，行为，活动 2. 作用 3. 战斗，战绩 || take action采取行动,英语专业四八级词汇表
activate,ˈæktɪveɪt,v.,1. 使活动，使活跃，使积极 2. 刺激，激化,英语专业四八级词汇表
active,ˈæktɪv,adj.,1. 活跃的，积极的 2. 主动的 3. 在活动中的，现在的 4. 现役的,英语专业四八级词汇表
activist,ˈæktɪvɪst,n.,积极分子,英语专业四八级词汇表
activity,ækˈtɪvətɪ,n.,1. 所做的事情，活动，工作 2. 活动性，活力,英语专业四八级词汇表
actor,ˈæktə,n.,男演员,英语专业四八级词汇表
actress,ˈæktrɪs,n.,女演员,英语专业四八级词汇表
actual,ˈæktʃʊəl,adj.,实际的，现实的，事实上的,英语专业四八级词汇表
actuality,ˌæktʃʊˈælətɪ,n.,实际，真实,英语专业四八级词汇表
actually,ˈæktʃʊəlɪ,adv.,1. 事实上 2. 竟然,英语专业四八级词汇表
acumen,əˈkjuːmən,n.,敏锐，聪明，洞察力,英语专业四八级词汇表
acupuncture,ˈækjʊˌpʌŋktʃə,n.,针灸，针刺法，针疗法,英语专业四八级词汇表
acute,əˈkjuːt,adj.,1. 尖锐的，锐角的 2. 激烈的，严重的 3. 敏锐的 4.,英语专业四八级词汇表
acute,əˈkjuːt,,(疾病)急性的，(疼痛)剧烈的,英语专业四八级词汇表
ad,æd,,(abbre for advertisement) 广告,英语专业四八级词汇表
adamant,ˈædəmənt,adj.,坚定不移的，强硬的,英语专业四八级词汇表
adapt,əˈdæpt,v.,1. 使适应，适合 2. 改编，改写,英语专业四八级词汇表
adaptable,əˈdæptəbl,adj.,能适应新环境的，可改变的,英语专业四八级词汇表
adaptation,ˌædæpˈteɪʃən,n.,1. 改编 2. 适应 3. 改编本，改制物,英语专业四八级词汇表
"adapter, adaptor",əˈdæptə,n.,1. 适配器，转接器(用以转接不可直接连接的器材) 2. 转接器(可使几个用电器连接于同一插座上的一种插头) 3. 改编者,英语专业四八级词汇表
add,æd,v.,1. 加，增加 2.  附言 || add to增加，增添 /,英语专业四八级词汇表
add,æd,add,up to…合计为…,英语专业四八级词汇表
addict,ˈædɪkt; əˈdɪkt,n.,1. 有瘾的人 2. 对某事有强烈兴趣的人,英语专业四八级词汇表
addiction,əˈdɪkʃən,n.,沉溺，瘾,英语专业四八级词汇表
addictive,əˈdɪktɪv,,adj.,英语专业四八级词汇表
addictive,əˈdɪktɪv,,(使人)上瘾的，沉迷的,英语专业四八级词汇表
addition,əˈdɪʃən,n.,加，加法 || in addition (to)另外，除…之外,英语专业四八级词汇表
additional,əˈdɪʃənəl,adj.,附加的，追加的，另外的,英语专业四八级词汇表
additionally,əˈdɪʃənəlɪ,adv.,此外，而且,英语专业四八级词汇表
additive,ˈædɪtɪv,n.,添加物，添加剂,英语专业四八级词汇表
address,əˈdres,n.,通讯处，地址 v. 1.,英语专业四八级词汇表
address,əˈdres,,(在信封、包裹等上)写收信人的地址(姓名) 2. 发表演说 3. 称呼,英语专业四八级词汇表
adept,əˈdept,adj.,擅长的，熟练的，精通的,英语专业四八级词汇表
adequate,ˈædɪkwɪt,adj.,适当的，充分的，足够的,英语专业四八级词汇表
adhere,ədˈhɪə,v.,1. 粘附， 粘着 2. 坚持，遵循,英语专业四八级词汇表
adherence,ədˈhɪərəns,n.,信奉，坚持,英语专业四八级词汇表
adhesive,ədˈhiːsɪv,adj.,粘性物质(如粘胶)的，带粘性的,英语专业四八级词汇表
adjacent,əˈdʒeɪsənt,adj.,邻近的,英语专业四八级词汇表
adjective,ˈædʒɪktɪv,n.,形容词 adj. 形容词的,英语专业四八级词汇表
adjoin,əˈdʒɔɪn,v.,贴近，相接,英语专业四八级词汇表
adjourn,əˈdʒɜːn,,v.,英语专业四八级词汇表
adjourn,əˈdʒɜːn,,(使)休会，中止(开会、行动等),英语专业四八级词汇表
adjudicate,əˈdʒuːdɪkeɪt,v.,充当裁判，裁决，判决,英语专业四八级词汇表
adjunct,ˈædʒʌŋkt,n.,附属物，伴随物,英语专业四八级词汇表
adjust,əˈdʒʌst,v.,1. 整顿，整理，安排 2. 使适应于(新环境等),英语专业四八级词汇表
adjustment,əˈdʒʌstmənt,n.,调整，调节,英语专业四八级词汇表
administer,ədˈmɪnɪstə,v.,1. 管理，主管 2. 执行，施行 3. 给与，用(药等),英语专业四八级词汇表
administration,ədˌmɪnɪˈstreɪʃən,n.,1.,英语专业四八级词汇表
administration,ədˌmɪnɪˈstreɪʃən,,(行政)管理 2.,英语专业四八级词汇表
administration,ədˌmɪnɪˈstreɪʃən,,(AmE)政府,英语专业四八级词汇表
administrative,ədˈmɪnɪstrətɪv,adj.,1. 管理的，行政的 2. 政府的 3. 执行的，施行的，施政的,英语专业四八级词汇表
administrator,ədˈmɪnɪstreɪtə,n.,1. 管理者，行政人员 2. 执行者,英语专业四八级词汇表
admirable,ˈædmərəbl,adj.,令人赞叹的，令人钦佩的,英语专业四八级词汇表
admiral,ˈædmərəl,n.,1. 海军上将 2. 舰队司令,英语专业四八级词汇表
admiration,ˌædməˈreɪʃən,n.,赞赏，羡慕，钦佩,英语专业四八级词汇表
admire,ədˈmaɪə,v.,赞赏，钦佩，羡慕,英语专业四八级词汇表
admissible,ədˈmɪsəbl,adj.,可以接受的，可加以考虑的，可容许的,英语专业四八级词汇表
admission,ədˈmɪʃən,n.,1. 进入的许可 2. 入会费，入场费  3. 承认，供认,英语专业四八级词汇表
admit,ədˈmɪt,v.,1. 允许(人或物)进入 2. 承认，供认，招认 3.,英语专业四八级词汇表
admit,ədˈmɪt,,(指在一范围内)可容纳(某人或某事) || admit of  …容纳得下，有…的余地,英语专业四八级词汇表
admittedly,ədˈmɪtɪdlɪ,adv.,公认地，无可否认地,英语专业四八级词汇表
admonish,ədˈmɒnɪʃ,v.,1. 温和而严正地警告(责备)某人  2. 劝告，告诫,英语专业四八级词汇表
ado,əˈduː,n.,立即,英语专业四八级词汇表
adolescent,ˌædəˈlesənt,adj.,青少年期的 n. 青少年,英语专业四八级词汇表
adopt,əˈdɒpt,v.,1. 采用，采纳，采取(态度等) 2. 收养 3. 接受某种习俗 4. 正式通过,英语专业四八级词汇表
adoption,əˈdɒpʃən,n.,1. 收养，领养 2. 采用,英语专业四八级词汇表
adore,əˈdɔː,v.,1. 敬慕，钟爱，崇拜 2.,英语专业四八级词汇表
adore,əˈdɔː,,(infml)很喜欢,英语专业四八级词汇表
adorn,əˈdɔːn,v.,装饰,英语专业四八级词汇表
adrift,əˈdrɪft,adv.,&adj.,英语专业四八级词汇表
adrift,əˈdrɪft,,(船只)漂泊着(的)，未曾系牢的,英语专业四八级词汇表
adroit,əˈdrɔɪt,adj.,熟练的，机巧的，灵敏的,英语专业四八级词汇表
adult,ˈædʌlt,n.,成年人  adj. 成年人的，已成熟的,英语专业四八级词汇表
adulterate,əˈdʌltəreɪt,v.,掺入(劣等或不纯的物质)，掺杂,英语专业四八级词汇表
adultery,əˈdʌltərɪ,n.,通奸，私通,英语专业四八级词汇表
adulthood,ˈædʌlthʊd,n.,成年,英语专业四八级词汇表
advance,ədˈvɑːns,v.,1. 前进 2. 提前，向前移 n. 1. 前进，进步 2. 贷款，预付款 || in advance预先，在前,英语专业四八级词汇表
advanced,ədˈvɑːnst,adj.,1. 在前面的 2. 高深的，高等的，高级的 3. 高龄的，老迈的  4. 先进的,英语专业四八级词汇表
advantage,ədˈvɑːntɪdʒ,n.,优势，益处，利益 || take advantage of利用，乘…机 /to one’s advantage对某人有利,英语专业四八级词汇表
advantageous,ˌædvənˈteɪdʒəs,adj.,有利的,英语专业四八级词汇表
advent,ˈædvənt,,n.,英语专业四八级词汇表
advent,ˈædvənt,,(重要事件等的)到来、来临,英语专业四八级词汇表
adventure,ədˈventʃə,n.,1. 冒险 2. 奇遇，冒险的经历,英语专业四八级词汇表
adventurism,ədˈventʃərɪzəm,n.,冒险主义,英语专业四八级词汇表
adventurist,ədˈventʃərɪst,adj.,& n. 冒险主义者(的),英语专业四八级词汇表
adventurous,ədˈventʃərəs,adj.,1. 大胆的，富于冒险精神的  2. 充满危险的,英语专业四八级词汇表
adverb,ædvɜːb,n.,副词,英语专业四八级词汇表
adverbial,ədˈvɜːbɪəl,adj.,副词的，状语的 n. 状语,英语专业四八级词汇表
adversary,ˈædvəsərɪ,n.,对手，敌手，敌人,英语专业四八级词汇表
adverse,ˈædvɜːs,adj.,不利的，相反的，敌对的,英语专业四八级词汇表
adversity,ədˈvɜːsətɪ,n.,逆境，厄运，苦难，灾祸,英语专业四八级词汇表
advertise,ˈædvətaɪz,v.,登广告,英语专业四八级词汇表
advertisement,ədˈvɜːtɪsmənt,n.,广告,英语专业四八级词汇表
advertising,ˈædvətaɪzɪŋ,n.,1. 广告宣传 2. 广告业，广告事务,英语专业四八级词汇表
advice,ədˈvaɪs,n.,劝告，忠告，建议,英语专业四八级词汇表
advisable,ədˈvaɪzəbl,adj.,可取的，明智的,英语专业四八级词汇表
advise,ədˈvaɪz,v.,1. 劝告，忠告，建议 2. 通知,英语专业四八级词汇表
"adviser, advisor",ədˈvaɪzə,n.,1. 顾问，指导教授 2. 劝告者,英语专业四八级词汇表
advisory,ədˈvaɪzərɪ,adj.,咨询的，劝告性的,英语专业四八级词汇表
advocacy,ˈædvəkəsɪ,n.,辩护，提倡，拥护,英语专业四八级词汇表
advocate,ˈædvəkeɪt,v.,拥护，提倡 [ˈædvəkɪt] n. 提倡者，拥护者,英语专业四八级词汇表
aerial,ˈeərɪəl,adj.,1. 空气的，大气的 2. 航空的,英语专业四八级词汇表
aerobatics,ˌeərəˈbætɪks,n.,飞行特技(表演),英语专业四八级词汇表
aerobics,eəˈrəʊbɪks,n.,健身舞(操)，有氧健身操,英语专业四八级词汇表
aerodynamics,ˌeərəʊdaɪˈnæmɪks,n.,空气动力学，气体动力学,英语专业四八级词汇表
aeronautics,ˌeərəˈnɔːtɪks,n.,航空学，航空术,英语专业四八级词汇表
aeroplane,ˈeərəpleɪn,,",",英语专业四八级词汇表
aeroplane,ˈeərəpleɪn,,airplane [ˈeəpleɪn] n. 飞机,英语专业四八级词汇表
aerosol,ˈeərəsɒl,n.,烟，雾,英语专业四八级词汇表
aerospace,ˈeərəʊspeɪs,n.,航空宇宙(即大气层及其外的太空),英语专业四八级词汇表
aesthetics,iːsˈθetɪks,n.,美学，审美学,英语专业四八级词汇表
affable,ˈæfəbl,adj.,友善的，和蔼可亲的,英语专业四八级词汇表
affair,əˈfeə,n.,1. 事，事情，事件 2. 事务，事态 3. 恋爱事件，私通事件,英语专业四八级词汇表
affection,əˈfekʃən,n.,慈爱，友爱,英语专业四八级词汇表
affectionate,əˈfekʃənət,adj.,深情的，爱的,英语专业四八级词汇表
affiliate,əˈfɪlɪeɪt,,v.,英语专业四八级词汇表
affiliate,əˈfɪlɪeɪt,,"(指团体)加入(联合),使隶属，附属于",英语专业四八级词汇表
affinity,əˈfɪnətɪ,n.,1. 构造相似，特点相近，关系  2. 喜爱  3. 亲和性，亲和力,英语专业四八级词汇表
affirm,əˈfɜːm,v.,坚称，断言，肯定地说,英语专业四八级词汇表
affirmative,əˈfɜːmətɪv,adj.,肯定的 n. 肯定词，肯定的方式,英语专业四八级词汇表
affix,əˈfɪks,v.,1. 使固定，贴上 2. 签署，盖印章,英语专业四八级词汇表
afflict,əˈflɪkt,v.,使身体(精神)痛苦，折磨,英语专业四八级词汇表
affluent,ˈæflʊənt,adj.,富裕的，富有的,英语专业四八级词汇表
afford,əˈfɔːd,v.,有(能找到)足够的时间(金钱)去(做某事),英语专业四八级词汇表
affordable,əˈfɔːdəbl,adj.,1. 买得起的，有能力购买的 2. 担负得起的，担得起…风险的,英语专业四八级词汇表
affront,əˈfrʌnt,v.,侮辱，冒犯,英语专业四八级词汇表
afield,əˈfiːld,adv.,远离着，在远处,英语专业四八级词汇表
afloat,əˈfləʊt,adv.,&adj. 1. 漂浮地(的) 2. 在船上 3. 无欠债，(经济)上应付自如的(地),英语专业四八级词汇表
afoot,əˈfʊt,adv.,&adj. 在酝酿中，在进行中,英语专业四八级词汇表
afraid,əˈfreɪd,adj.,害怕，畏惧,英语专业四八级词汇表
afresh,əˈfreʃ,,adv.,英语专业四八级词汇表
afresh,əˈfreʃ,,(指从头)再;重新,英语专业四八级词汇表
Africa,ˈæfrɪkə,n.,非洲,英语专业四八级词汇表
African,ˈæfrɪkən,n.,& adj. 非洲人(的),英语专业四八级词汇表
after,ˈɑːftə,prep.,1. 在…之后，在…后面 2. 追赶，追求  3. 照…的样子，依照 || after all毕竟 [be after追求，寻求] one after another一个接一个地 adv. 之后，在后面，后来,英语专业四八级词汇表
aftereffect,ˈɑːftəɪˈfekt,,n.,英语专业四八级词汇表
aftereffect,ˈɑːftəɪˈfekt,,(不良的)后果，后效，副作用,英语专业四八级词汇表
aftermath,ˈɑːftəmæθ,,n.,英语专业四八级词汇表
