word,phonetic,pos,definition,source
power,'paʊɚ,,n.能力；力量；权力,人教高中
face to face,,,面对面地,人教高中
curtain,'kɝtn,,n.窗帘；门帘；幕布,人教高中
dusty,'dʌsti,,a.积满灰尘的,人教高中
no longer,,,不再……,人教高中
not…any longer,,,不再……,人教高中
partner,'pɑrtnɚ,,n.合作者；合伙人；伙伴,人教高中
settle,'sɛtl,,v.安家；定居；停留；解决,人教高中
suffer,'sʌfɚ,,v.遭受；忍受；经历,人教高中
suffer from,,,遭受；患病,人教高中
loneliness,'lonlɪnɪs,,n.孤单；寂寞,人教高中
highway,'haɪwe,,n.公路；大路,人教高中
recover,rɪ'kʌvɚ,,v.痊愈；恢复；重新获得,人教高中
get tired of,,,对……厌烦,人教高中
be tired of,,,对……厌烦,人教高中
pack,pæk,,v.捆扎；包装；打行李 n.小包；包裹,人教高中
pack (sth) up,,,将（东西）装箱打包,人教高中
suitcase,'sutkes,,n.手提箱；衣箱,人教高中
Margot,'mɑɡo,,n.玛戈（女名）,人教高中
Overcoat,'ovɚkot,,n.大衣；外套,人教高中
teenager,'tinedʒɚ,,n.十几岁的青少年,人教高中
get along with,,,与……相处；进展,人教高中
gossip,'ɡɑsɪp,,n.闲话；闲谈 v.说闲话，说长道短,人教高中
fall in love,,,相爱；爱上,人教高中
exactly,ɪɡ'zæktli,,ad.确实如此；正是；确切地,人教高中
disagree,",dɪsə'ɡri",,v.不同意,人教高中
grateful,'ɡretfl,,a.感激的；表示谢意的,人教高中
dislike,dɪs'laɪk,,v.不喜欢；厌恶 n.不喜欢；厌恶,人教高中
join in,,,参加；加入,人教高中
tip,tɪp,,n.尖；尖端；提示；技巧；小费 v.倾斜；翻倒,人教高中
secondly,'sɛkəndli,,ad.第二；其次,人教高中
swap,swɑp,,v.交换,人教高中
item,'aɪtəm,,n.项目；条款,人教高中
subway,'sʌbwe,,n.<美>地铁；地下人行道,人教高中
elevator,'ɛlɪvetɚ,,n.电梯；升降机,人教高中
petrol,'pɛtrəl,,n.<英>汽油（<美>gasoline）,人教高中
gas,ɡæs,,n.气体；汽油；煤气；毒气,人教高中
official,əˈfɪʃəl; oʊˈfɪʃəl,,a.官方的；正式的；公务的,人教高中
voyage,'vɔɪɪdʒ,,n.航行；航海,人教高中
conquer,'kɑŋkɚ,,v.征服；占领,人教高中
because of,,,因为；由于,人教高中
native,'netɪv,,a.本国的；本地的 n.本地人；本国人,人教高中
Amy,'emɪ,,n.艾米（女名）,人教高中
come up,,,走近；上来；提出,人教高中
apartment,ə'pɑrtmənt,,n.<美> 公寓住宅；单元住宅,人教高中
actually,'æktʃuəli,,ad.实际上；事实上,人教高中
AD,'e 'di,,公元,人教高中
base,bes,,v.以……为根据 n.基部；基础；基地,人教高中
at present,,,现在；目前,人教高中
gradual,'ɡrædʒuəl,,a.逐渐的；逐步的,人教高中
gradually,'grædʒʊəli,,ad.逐渐地；逐步地,人教高中
Danish,'denɪʃ,,n.丹麦语 a.丹麦的；丹麦人的；丹麦语的,人教高中
enrich,ɪn'rɪtʃ,,v.充实；改善；使富裕,人教高中
vocabulary,və'kæbjəlɛri,,n.词汇；词汇量；词表,人教高中
Shakespeare,'ʃekspɪr,,莎士比亚（英国剧作家，诗人）,人教高中
make use of,meɪk juːz əv,,利用；使用,人教高中
spelling,'spɛlɪŋ,,n.拼写；拼法,人教高中
Samuel Johnson,,,塞缪尔•约翰逊（英国作家，批评家）,人教高中
Noah Webster,,,诺厄•韦伯斯特（美国词典编纂家）,人教高中
latter,'lætɚ,,a.较后的；后半的；（两者中）后者的,人教高中
identity,aɪ'dɛntəti,,n.本身；本体；身份,人教高中
fluent,'fluənt,,a.流利的；流畅的,人教高中
fluently,'flu:əntlɪ,,ad.流利地；流畅地,人教高中
Singapore,ˌsɪŋgə'pɔ:,,n.新加坡（东南亚国家）,人教高中
Malaysia,mə'leʒə,,n.马来西亚（东南亚国家）；马来群岛,人教高中
such as,,,例如……；像这种的,人教高中
frequent,'frikwənt,,a.频繁的；常见的,人教高中
frequently,'frikwəntli,,ad.常常；频繁地,人教高中
usage,'jusɪdʒ,,n.词语惯用法；使用；用法,人教高中
command,kə'mænd,,n.命令；指令；掌握〔尤指语言〕 v.命令；指令；掌握,人教高中
request,rɪ'kwɛst,,n.请求；要求 v.请求；要求,人教高中
dialect,'daɪə'lɛkt,,n.方言,人教高中
expression,ɪk'sprɛʃən,,n.表示；表达；词语,人教高中
midwestern,ˌmɪd'wɛstən,,a.中西部的 有中西部特性的,人教高中
African,'æfrɪkən,,a.非洲的；非洲人的；非洲语言的,人教高中
Spanish,'spænɪʃ,,a.西班牙的；西班牙人的；西班牙语的 n.西班牙人；西班牙语,人教高中
play a part (in),,,扮演一个角色；参与,人教高中
eastern,'istɚn,,a.东方的；东部的,人教高中
southeastern,",saʊθ'istɚn",,a.东南方的；来自东南的,人教高中
northwestern,,,a.西北方的；来自西北的,人教高中
recognize,ˈrɛkəɡˌnaɪz,,v.辨认出；承认，公认,人教高中
lorry,'lɔri,,n.<英>卡车（<美>truck）,人教高中
Lori,lɔri,,n.罗丽（女名）,人教高中
Houston,'hju:stən,,n.休斯顿（美国城市）,人教高中
Texas,'teksəs,,n.德克萨斯州（美国州名）,人教高中
accent,'æksɛnt,,n.口音；腔调；重音,人教高中
Buford,,,n.布福德（姓氏；男名）,人教高中
Lester,'lestə,,n.莱斯特（姓错；男名）,人教高中
catfish,'kætfɪʃ,,n.鲶鱼,人教高中
lightning,'laɪtnɪŋ,,n.闪电,人教高中
straight,stret,,ad.挺直；直接 a.直的；笔直的；正直的；正直的,人教高中
block,blɑk,,n.块；木块；石块；街区,人教高中
cab,kæb,,n.出租车,人教高中
journal,'dʒɝnl,,n.杂志；定期刊物；日记,人教高中
transport,'trænspɔrt,,n.运送；运输 v.运输；运送,人教高中
prefer,prɪ'fɝ,,v.更喜欢；选择某事物（而不选择其他事物）,人教高中
disadvantage,",dɪsəd'væntɪdʒ",,n.不利条件；不便之处,人教高中
fare,fɛr,,n.费用,人教高中
route,raʊt,,n.路线；路途,人教高中
Mekong,'me'kɔŋ,,n.湄公河,人教高中
flow,flo,,v.流动；流出 n.流动；流量,人教高中
ever since,,,从那以后,人教高中
persuade,pɚ'swed,,v.说服；劝说,人教高中
cycle,'saɪkl,,v.骑自行车,人教高中
graduate,ˈɡrædʒuˌet,,v.毕业 n.大学毕业生,人教高中
finally,'faɪnlɪ,,ad.最后；终于,人教高中
schedule,ˈskedʒʊl; skɛdʒʊl,,n.进度表；时间表 v.为某事安排时间,人教高中
fond,fɑnd,,a.喜爱的；慈爱的；宠爱的,人教高中
be fond of,,,喜爱；喜欢,人教高中
shortcoming,'ʃɔrtkʌmɪŋ,,n.缺点,人教高中
stubborn,'stʌbɚn,,a.顽固的；固执的,人教高中
organize,ɔrɡənˌaɪz,,v.组织；成立,人教高中
care about,,,关心；忧虑；惦念,人教高中
detail,dɪˈtel,,n.细节；详情,人教高中
source,sɔrs,,n.来源；水源,人教高中
determine,dɪ'tɝmɪn,,v.确定；决定；下定决心,人教高中
determined,dɪ'tɝmɪnd,,a.坚决的；有决心的,人教高中
change one’s mind,,,改变主意,人教高中
journey,ˈdʒɝ​nɪ,,n.旅行；旅程,人教高中
altitude,'æltɪtud,,n.海拔高度；高处,人教高中
make up one’s mind,,,下决心；决定,人教高中
give in,,,投降；屈服；让步,人教高中
atlas,'ætləs,,n.地图；地图集,人教高中
glacier,'ɡleʃɚ,,n.冰河；冰川,人教高中
Tibetan,ti'betən,,a.西藏的；藏族的；藏族人的 n.西藏人；藏族人；（西）藏语,人教高中
rapids,'ræpɪdz,,n.急流,人教高中
valley,'væli,,n.（山）谷；流域,人教高中
waterfall,'wɔtɚfɔl,,n.瀑布,人教高中
pace,pes,,v.缓慢而行；踱步 n.速度；步调；一步,人教高中
bend,bɛnd,,"n.弯；拐角 v.(过去式 bent, 过去分词 bent) 使弯曲；弯身；弯腰",人教高中
meander,mɪ'ændɚ,,n.（指河流等）蜿蜒缓慢流动,人教高中
delta,'dɛltə,,n.三角洲,人教高中
attitude,'ætɪtʊd,,n.态度；看法,人教高中
Qomolangma,ˈtʃəʊməʊˌlɑːŋmə,,n.珠穆朗玛峰,人教高中
boil,bɔɪl,,v.（指液体）沸腾；（水）开,人教高中
forecast,'fɔrkæst,,n.预测；预报 v.预测；预报,人教高中
parcel,'pɑrsl,,n.小包；包裹,人教高中
insurance,ɪn'ʃʊrəns,,n.保险,人教高中
wool,wʊl,,n.羊毛；毛织品,人教高中
as usual,,,照常,人教高中
reliable,rɪ'laɪəbl,,a.可信赖的；可靠的,人教高中
view,vju,,n.观点；见解；风景；视野 v.观看；注视；考虑,人教高中
yak,jæk,,n.牦牛,人教高中
pillow,'pɪlo,,n.枕头；枕垫,人教高中
midnight,'mɪdnaɪt,,n.午夜；子夜,人教高中
at midnight,,,在午夜,人教高中
flame,flem,,n.火焰；光芒,人教高中
beneath,bɪˈniːθ,,prep.在……下面,人教高中
Laos,laʊz,,n.老挝（东南亚国家）,人教高中
Laotian,lei'əuʃən,,n.老挝人 a.老挝（人）的,人教高中
temple,'tɛmpl,,n.庙宇；寺庙,人教高中
cave,kev,,n.洞穴；地窖,人教高中
earthquake,'ɝθ'kwek,,n.地震,人教高中
quake,kwek,,n.地震,人教高中
right away,,,立刻；马上,人教高中
well,wɛl,,n.井,人教高中
crack,kræk,,n.裂缝；噼啪声 v.（使）开裂；破裂,人教高中
smelly,'smɛli,,a.发臭的；有臭味的,人教高中
farmyard,'fɑrmjɑrd,,n.农场；农家,人教高中
pipe,paɪp,,n.管；导管,人教高中
burst,bɝst,,"v.(过去式 burst, 过去分词 burst) 爆裂；爆发 n.突然破裂；爆发",人教高中
million,'mɪljən,,n.百万,人教高中
event,ɪ'vɛnt,,n.事件；大事,人教高中
as if,,,仿佛；好像,人教高中
at an end,,,结束；终结,人教高中
nation,'neʃən,,n.民族；国民；国家,人教高中
canal,kə'næl,,n.运河；水道,人教高中
steam,stim,,n.蒸汽；水汽,人教高中
dirt,dɝt,,n.污垢；泥土,人教高中
ruin,'ruɪn,,n.废墟 v.使破产；毁灭,人教高中
in ruins,,,严重受损；破败不堪,人教高中
suffering,'sʌfərɪŋ,,n.苦难；痛苦,人教高中
extreme,ɪk'strim,,a.极度的,人教高中
injure,'ɪndʒɚ,,v.损害；伤害,人教高中
survivor,sɚ'vaɪvɚ,,n.幸存者；生还者；残存物,人教高中
destroy,dɪ'strɔɪ,,v.破坏；毁坏；消灭,人教高中
brick,brɪk,,n.砖；砖块,人教高中
dam,dæm,,n.水坝；堰堤,人教高中
track,træk,,n.足迹；痕迹；轨道，铁轨,人教高中
useless,'jusləs,,a.无用的；无效的；无益的,人教高中
shock,ʃɑk,,v.（使）震惊；震动 n.打击；震惊；休克,人教高中
rescue,'rɛskju,,v.援救；营救 n.援救；营救,人教高中
trap,træp,,v.使陷入困境 n.陷阱；困境,人教高中
electricity,ɪ'lɛk'trɪsəti,,n.电,人教高中
disaster,dɪ'zæstɚ,,n.灾难；灾祸,人教高中
dig out,,,掘出；发现,人教高中
bury,'bɛri,,v.埋葬；掩埋；隐藏,人教高中
mine,maɪn,,n.矿；矿山；矿井,人教高中
miner,'maɪnɚ,,n.矿工,人教高中
shelter,'ʃɛltɚ,,n.掩蔽；掩蔽处；避身处,人教高中
a (great) number of,,,许多；大量的,人教高中
title,'taɪtl,,n.标题；头衔,人教高中
reporter,rɪ'pɔrtɚ,,n.记者,人教高中
bar,bɑr,,n.条；棒；条状物,人教高中
damage,'dæmɪdʒ,,n.损失；损害 v.损失；损害,人教高中
frighten,'fraɪtn,,v.使惊吓；吓唬,人教高中
frightened,'fraɪtnd,,a.受惊的；受恐吓的,人教高中
frightening,'fraɪtnɪŋ,,a.令人恐惧的,人教高中
congratulation,"kən,ɡrætʃu'leʃən",,n.祝贺；（复数）贺词,人教高中
judge,dʒʌdʒ,,n.裁判员；法官 v.断定；判断；判决,人教高中
sincerely,sɪn'sɪrli,,ad.真诚地；真挚地,人教高中
express,ɪk'sprɛs,,v.表示；表达 n.快车；速递,人教高中
outline,'aʊtlaɪn,,n.要点；大纲；轮廓,人教高中
headline,'hɛdlaɪn,,n.报刊的大字标题,人教高中
cyclist,'saɪklɪst,,n.骑自行车的人,人教高中
Nelson Mandela,,,纳尔逊•曼德拉（前南非共和国总统）,人教高中
quality,'kwɑləti,,n.质量；品质；性质,人教高中
warm-hearted,",wɔ:m 'ha:tid",,a.热心肠的,人教高中
mean,min,,a.吝啬的；自私的；卑鄙的,人教高中
active,'æktɪv,,a.活跃的；积极的,人教高中
generous,'dʒɛnərəs,,a.慷慨的；大方的,人教高中
easy-going,",i:zi:'gəuiŋ",,a.随和的，温和宽容的,人教高中
self,sɛlf,,n.自我；自身,人教高中
selfish,'sɛlfɪʃ,,a.自私的,人教高中
selfless,sɛlflɪs,,a.无私的；忘我的,人教高中
selflessly,'selflisli,,ad.无私地；忘我地,人教高中
devote,dɪ'vot,,v.（与to连用）献身；专心于,人教高中
devoted,dɪ'votɪd,,a.深爱的；忠实的,人教高中
William Tyndale,,,威廉•廷代尔（英国早期新教改革者）,人教高中
Bible,'baɪbl,,n.《圣经》,人教高中
Norman Bethune,,,诺曼•白求恩（加拿大胸外科医师）,人教高中
invader,ɪn'vedɚ,,n.侵略者,人教高中
found,faʊnd,,v.建立；建设,人教高中
republic,rɪ'pʌblɪk,,n.共和国；共和政体,人教高中
principle,'prɪnsəpl,,n.法则；原则；原理,人教高中
nationalism,'næʃnəlɪzəm,,n.民族主义；国家主义,人教高中
livelihood,'laɪvlɪhʊd,,n.生计；谋生,人教高中
Mohandas Gandhi,,,莫罕达斯•甘地（印度国民大会党领袖）,人教高中
peaceful,'pisfəl,,a.平静的；安宁的；和平的,人教高中
giant,'dʒaɪənt,,a.巨大的；庞大的,人教高中
leap,lip,,n.飞跃；跳跃,人教高中
mankind,mæn'kaɪnd,,n.人类,人教高中
Elias,ɪ'laɪəs,,n.伊莱亚斯（男名）,人教高中
lawyer,'lɔjɚ,,n.律师,人教高中
guidance,'gaɪdns,,n.指导；领导,人教高中
legal,'ligl,,a.法律的；依照法律的,人教高中
fee,fi,,n.费（会费、学费等）；酬金,人教高中
passbook,'pæs'bʊk,,n.银行存折,人教高中
Johannesburg,dʒəu'hænisbə:ɡ,,n.约翰内斯堡（南非城市）,人教高中
out of work,,,失业,人教高中
hopeful,'hopfl,,a.怀有希望的；有希望的,人教高中
ANC,,,非国大；非洲人国民大会；非洲民族会议（African National Congress）,人教高中
youth,jʊθ,,n.青年时期；青年,人教高中
league,lig,,n.同盟；联盟；联合会,人教高中
Youth League,,,青年团,人教高中
stage,stedʒ,,n.阶段；时期；舞台,人教高中
vote,vot; voʊt,,v.投票；选举 n.投票；选票；表决,人教高中
attack,ə'tæk,,v.进攻；攻击；抨击；抨击,人教高中
violence,'vaɪələns,,n.暴力；暴行,人教高中
as a matter of fact,,,事实上,人教高中
blow up,,,爆炸；使充气,人教高中
equal,'ikwəl,,a.相等的；平等的,人教高中
in trouble,,,在危险、受罚、痛苦、忧虑等的处境中,人教高中
willing,'wɪlɪŋ,,a.乐意的；自愿的,人教高中
unfair,'ʌn'fɛr,,a.不公正的；不公平的,人教高中
turn to,,,求助于；致力于,人教高中
quote,kwot,,n.引用语；语录,人教高中
release,rɪ'lis,,v.释放；发行,人教高中
lose heart,,,丧失勇气或信心,人教高中
Robben Island,,,罗本岛,人教高中
escape,ɪˈskep,,v.逃脱；逃走；泄露,人教高中
blanket,'blæŋkɪt,,n.毛毯；毯子,人教高中
educate,'ɛdʒuket,,vt.教育；训练,人教高中
educated,'ɛdʒə'ketɪd,,a.有教养的；受过教育的,人教高中
come to power,,,当权；上台,人教高中
beg,bɛɡ,,v.请求；乞求,人教高中
relative,'rɛlətɪv,,n.亲戚；亲属,人教高中
terror,'tɛrɚ,,n.恐怖；恐怖时期；恐怖活动,人教高中
cruelty,'krʊəlti,,n.残忍；残酷,人教高中
reward,rɪ'wɔrd,,n.报酬；奖金 v.酬劳；奖赏,人教高中
Transkei,træns'kei; -'kai,,n.特兰斯凯（南非东南部一地区）,人教高中
set up,,,设立;建立,人教高中
sentence,'sɛntəns,,v.判决；宣判,人教高中
be sentenced to,,,被判处……（徒刑）,人教高中
anti-,'æntaɪ,,[前缀]反；抗；阻,人教高中
anti-black,",ænti'blæk",,a.反黑人的,人教高中
Cape Town,,,开普敦（南非立法首都）,人教高中
president,'prɛzɪdənt,,n.总统；会长；校长；行长,人教高中
Nobel Peace Prize,,,诺贝尔和平奖,人教高中
opinion,ə'pɪnjən,,n.意见；看法；主张,人教高中
cultural,'kʌltʃərəl,,a.文化的,人教高中
relic,'rɛlɪk,,n.遗物；遗迹；纪念物,人教高中
rare,rɛr,,a.稀罕的；稀有的；珍贵的,人教高中
valuable,ˈvæljuəbəl; ˈvæljə-,,a.贵重的；有价值的,人教高中
survive,sɚ'vaɪv,,v.幸免；幸存；生还,人教高中
vase,veɪs; veɪz,,n.花瓶；瓶,人教高中
dynasty,'daɪnəsti,,n.王朝；朝代,人教高中
Taj Mahal,,,泰姬陵,人教高中
ivory,'aɪvəri,,n.象牙,人教高中
dragon,'dræɡən,,n.龙,人教高中
amber,'æmbɚ,,n.琥珀色；琥珀,人教高中
in search of,,,寻找,人教高中
Frederick William I,,,腓特烈•威廉一世（普鲁士国王）,人教高中
Prussia,'prʌʃə,,n.（史）普鲁士（位于北欧）,人教高中
amaze,ə'mez,,v.使吃惊；惊讶,人教高中
amazing,ə'mezɪŋ,,a.惊人的，了不起的,人教高中
select,sə'lɛkt,,v.挑选；选择,人教高中
honey,'hʌni,,n.蜜；蜂蜜,人教高中
design,dɪ'zaɪn,,n.设计；图案；构思 v.设计；计划；构思,人教高中
fancy,'fænsi,,a.〔酒店、餐厅、汽车等〕昂贵的，豪华的 v.喜欢，想要,人教高中
style,staɪl,,n.风格；类型；风度,人教高中
decorate,'dɛkəret,,v.装修；装饰,人教高中
jewel,'dʒuəl,,n.珠宝；宝石,人教高中
artist,'ɑrtɪst,,n.艺术家,人教高中
belong,bɪ'lɔŋ,,v.属于；为……的一员,人教高中
belong to,,,属于,人教高中
Peter the Great,,,彼得大帝（俄国皇帝）,人教高中
in return,,,作为报答；回报,人教高中
Czar,zɑ:,,n.沙皇,人教高中
troop,trʊp,,n.军队；群；组,人教高中
St Petersburg,,,n.圣彼得堡（俄罗斯城市）,人教高中
reception,rɪ'sɛpʃən,,n.接待；招待会；接收,人教高中
CatherineⅡ,'kæθərin,,叶卡捷琳娜二世（俄国女皇）,人教高中
at war,,,处于交战状态,人教高中
remove,rɪ'muv,,v.移动；搬开,人教高中
less than,,,少于,人教高中
wooden,'wʊdn,,a.木制的,人教高中
doubt,daʊt,,n.怀疑；疑惑 v.怀疑；不信,人教高中
Konigsberg,'kə:niɡzbə:ɡ; 'kun-,,n.哥尼斯堡（俄罗斯港市Kaliningrad的旧称）,人教高中
the Baltic Sea,,,波罗的海,人教高中
mystery,ˈmɪstri,,n.神秘；神秘的事物,人教高中
former,'fɔrmɚ,,a.以前的；从前的,人教高中
worth,wɝθ,,prep.值得的；相当于……的价值 n.价值；作用 a.[古]值钱的,人教高中
rebuild,",ri'bɪld",,v.重建,人教高中
local,ˈloʊkl,,a.本地的；当地的,人教高中
apart,ə'pɑrt,,ad.分离地；分别地,人教高中
take apart,,,拆开,人教高中
Leningrad,'leninɡræd,,n.列宁格勒（苏联城市）,人教高中
painting,'pentɪŋ,,n.绘画；画,人教高中
castle,'kæsl,,n.城堡,人教高中
Windsor Castle,,,温莎城堡（英国著名城堡）,人教高中
trial,'traɪəl,,n.审判；审讯；试验,人教高中
eyewitness,'aɪwɪtnəs,,n.目击者；证人,人教高中
evidence,'ɛvɪdəns,,n.根据；证据,人教高中
Jan Hasek,,,简•哈兹克（男名）,人教高中
Czech Republic,,,捷克共和国（东欧国家）,人教高中
explode,ɪk'splod,,v.爆炸,人教高中
entrance,(for v.)ɪnˈtræns; (for n.) ˈɛntrəns,,n.入口,人教高中
Hans Braun,,,汉斯•布朗（男名）,人教高中
sailor,'selɚ,,n.水手；海员；船员,人教高中
sink,sɪŋk,,"v.(过去式 sank, 过去分词 sunk; 过去式 sunk, 过去分词 sunken) 下沉；沉下",人教高中
Anna Petrov,,,安娜•帕特罗夫（女名）,人教高中
maid,med,,n.女仆；少女,人教高中
Berlin,bɝ'lɪn,,n.柏林（德国首都）,人教高中
think highly of,,,看重；器重,人教高中
Johann Webber,,,约翰•韦伯（男名）,人教高中
informal,ɪn'fɔrml,,a.非正式的,人教高中
debate,dɪ'bet,,n.争论；辩论 v.争论；辨论,人教高中
ancient,ˈenʃənt,,a.古代的；古老的,人教高中
compete,kəm'pit,,v.竞争；比赛,人教高中
competitor,kəm'pɛtɪtɚ,,n.竞争者,人教高中
take part in,,,参加；参与,人教高中
medal,'mɛdl,,n.奖章；勋章；纪念章,人教高中
stand for,,,代表；象征；表示,人教高中
mascot,'mæskɑt,,n.吉祥物,人教高中
Pausanias,pɔ:'seiniæs,,帕萨尼亚斯（男名；古希腊人名）,人教高中
Greece,ɡriːs,,n.希腊,人教高中
Greek,grik,,a.希腊（人）的；希腊语的 n.希腊人；希腊语,人教高中
magical,'mædʒɪkl,,a.巫术的；魔术的；有魔力的,人教高中
volunteer,",vɑlən'tɪr",,n.志愿者；志愿兵 v.自愿,人教高中
homeland,'homlænd,,n.祖国；本国,人教高中
regular,'rɛgjəlɚ,,a.定期的；常规的；规则的,人教高中
basis,'besɪs,,n.基础；根据,人教高中
athlete,'æθlit,,n.运动员；运动选手,人教高中
admit,əd'mɪt,,v.容许；承认；接纳,人教高中
slave,sleɪv,,n.奴隶,人教高中
nowadays,'naʊədez,,ad.现今；现在,人教高中
gymnastics,dʒɪm'næstɪks,,n.体操；体能训练,人教高中
athletics,æθ'lɛtɪks,,n.体育运动；田径运动,人教高中
Stadium,'stedɪəm,,n.（露天大型）体育场,人教高中
gymnasium,dʒɪm'nezɪəm,,n.体育馆；健身房,人教高中
gym,dʒɪm,,n.体育馆；健身房,人教高中
as well,,,也；又；还,人教高中
host,host,,v.做东；主办；招待 n.主人,人教高中
responsibility,rɪˌspɑːnsəˈbɪləti,,n.责任；职责,人教高中
olive,'ɑlɪv,,n.橄榄；橄榄树；橄榄绿,人教高中
wreath,riθ,,n.花圈；花冠；圈状物,人教高中
replace,rɪ'ples,,v.取代；代替；替换,人教高中
motto,'mɑto,,n.座右铭；格言；警句,人教高中
swift,swɪft,,a.快的；迅速的,人教高中
similarity,",sɪmə'lærəti",,n.相似点,人教高中
Athens,'æθɪnz,,n.雅典（希腊首都）,人教高中
charge,tʃɑrdʒ,,v.收费；控诉 n.费用；主管,人教高中
in charge,in'tʃa:dʒ,,主管；看管,人教高中
physical,'fɪzɪkl,,a.身体的；物理的,人教高中
fine,faɪn,,v.罚款,人教高中
poster,'postɚ,,n.海报；招贴,人教高中
advertise,'ædvɚtaɪz,,v.做广告；登广告,人教高中
Atlanta,æt'læntə,,n.亚特兰大（女名；城市名）,人教高中
princess,prɪnˌsɛs,,n.公主,人教高中
glory,'ɡlɔri,,n.光荣；荣誉,人教高中
bargain,ˈbɑrɡɪn,,v.讨价还价；讲条件 n.便宜货,人教高中
prince,prɪns,,n.王子,人教高中
hopeless,ˈhoʊpləs,,a.没有希望的；绝望的,人教高中
Hippomenes,hi'pɔməni:z,,n.希波墨涅斯（男名；古希腊人名）,人教高中
foolish,'fulɪʃ,,a.愚蠢的；傻的,人教高中
goddess,ɡɑdɪs,,n.女神,人教高中
pain,pen,,n.疼痛；痛苦,人教高中
one after another,,,陆续地；一个接一个地,人教高中
deserve,dɪ'zɝv,,v.应受（报答或惩罚）；值得,人教高中
striker,'straɪkɚ,,n.（足球的）前锋,人教高中
abacus,'æbəkəs,,n.算盘,人教高中
calculator,'kælkjuletɚ,,n.计算器,人教高中
PC,",pi: 'si:",,（personal computer）个人电脑；个人计算机,人教高中
laptop,'læptɑp,,n.手提电脑,人教高中
PDA,,,(personal digital assistant)掌上电脑；个人数码助理,人教高中
analytical,",ænə'lɪtɪkl",,a.头脑周密的,人教高中
calculate,'kælkjulet,,v.计算,人教高中
universal,'jʊnə'vɝsl,,a.普遍的；通用的,人教高中
simplify,'sɪmplɪfaɪ,,v.简化,人教高中
sum,sʌm,,n.金额；总数；算术题,人教高中
Charles Babbage,,,查尔斯•巴比奇（英国数学教授）,人教高中
operator,'ɑpəretɚ,,n.电话接线员；〔机器或设备的〕操作者，操作员,人教高中
logical,'lɑdʒɪkl,,a.合情理的；合逻辑的,人教高中
logically,'lɑdʒɪkli,,ad.逻辑上；合逻辑地；有条理地,人教高中
technology,tɛkˈnɑlədʒɪ,,n.工艺；科技；技术,人教高中
technological,tɛknə'lɑdʒɪkl,,a.科技的,人教高中
revolution,'rɛvə'lʊʃən,,n.革命,人教高中
artificial,",ɑrtɪ'fɪʃl",,a.人造的；假的,人教高中
intelligence,ɪn'tɛlɪdʒəns,,n.智力；聪明；智能,人教高中
intelligent,ɪn'tɛlɪdʒənt,,a.聪明的；智能的,人教高中
Alan Turing,,,艾伦•图灵（英国数学家）,人教高中
solve,sɑlv,,v.解决；解答,人教高中
mathematical,",mæθə'mætɪkl",,a.数学的,人教高中
from…on,,,从……时起,人教高中
reality,rɪ'æləti,,n.真实；现实；事实,人教高中
designer,dɪ'zaɪnɚ,,n.设计师,人教高中
personal,'pɝsənl,,a.私人的；个人的；亲自的,人教高中
personally,'pə:sənəli,,ad.就个人而言；亲自,人教高中
tube,tub,,n.管；管子；电子管,人教高中
transistor,træn'zɪstɚ,,n.晶体管,人教高中
chip,tʃɪp,,n.芯片；碎片,人教高中
as a result,,,结果,人教高中
total,'totl,,a.总的；整个的 n.总数；合计,人教高中
