word,phonetic,pos,definition,source
contempt,kən'tɛmpt,,n.轻蔑；不尊敬，轻视,雅思
contend,kən'tɛnd,,v.斗争，竞争，争论,雅思
content,'kɑntɛnt,,n&a&vt.满意(的)，满足(的)；使满意(足),雅思
contention,kən'tɛnʃən,,n.竞争，斗争；争论,雅思
contest,kən'tɛst,,v.争论，争义，斗争 n.争夺，竞争；比赛,雅思
context,'kɑntɛkst,,n.上下文，(事情)来龙去脉,雅思
contingency,kən'tɪndʒənsi,,n.偶然，偶然事件,雅思
continuity,'kɑntə'nʊəti,,n.继续性,雅思
contract,'kɑntrækt,,n.合同，契约 v.缔结；负债；感染；使皱缩,雅思
contradict,'kɑntrə'dɪkt,,v.反驳，否认，同矛盾,雅思
contradiction,",kɑntrə'dɪkʃən",,n.矛盾，对立,雅思
contrast,'kɑntræst,,v.使对比，形成对照 n.明显的差别,雅思
contribute,kən'trɪbjut,,v.贡献；促成；投稿,雅思
contribution,",kɑntrɪ'bjuʃən",,n.贡献; 捐献,雅思
contrive,kən'traɪv,,v.发明; 设计; 设法；造成,雅思
controversy,ˈkɑːntrəvɜːrsi,,n.论战,雅思
controversial,",kɑntrə'vɝʃl",,a.引起争论的,雅思
convene,kən'vin,,v.召集，召唤，集合,雅思
convenience,kən'vinɪəns,,n.便利，方便的设施,雅思
crooked,'krʊkɪd,,a.弯曲的，欺诈的,雅思
crouch,kraʊtʃ,,vi&n.蹲伏,雅思
crown,kraʊn,,n.王冠，王权；顶部 v.为加冕；褒奖,雅思
crucial,'krʊʃəl,,a.决定性的；紧要关头的,雅思
crude,krud,,a.天然的，粗鲁的，粗制的,雅思
cruise,krʊz,,v.巡航；以节省燃料的速度前进 n.乘船巡游,雅思
crumb,krʌm,,n.面包屑；一点点,雅思
crumble,'krʌmbl,,v.弄碎，灭亡，消失,雅思
crumple,'krʌmpl,,"""v.把弄皱, v.满是皱痕；压碎；崩溃""",雅思
crush,krʌʃ,,v.压碎，压坏，弄皱，压垮；挤入,雅思
crust,krʌst,,n.面包、饼皮；硬外皮；屯饪,雅思
crystal,'krɪstl,,n.水晶，水晶饰品，结晶体；最好的玻璃器皿,雅思
cube,kjʊb,,n.立方(体),雅思
cucumber,"'kjʊ,kʌmbɚ",,n.黄瓜,雅思
cue,kju,,n.提示，暗示,雅思
culminate,'kʌlmɪnet,,v.使达高潮，使结束,雅思
cultivate,'kʌltɪvet,,v.耕作; 培养,雅思
culture,'kʌltʃɚ,,n.人类能力的高度发展，文化，教养，文明,雅思
cumbersome,'kʌmbəsəm,,a.笨重的，不便携带的,雅思
cumulative,'kjumjəletɪv,,a.累积的，累加的,雅思
deduct,dɪ'dʌkt,,v.扣除，减去,雅思
deem,dim,,v.认为，视为,雅思
default,dɪ'fɔlt,,vi&n.拖欠，违约；不出庭,雅思
defeat,dɪ'fit,,vt&n.打败，战胜,雅思
defect,‘dɪfɛkt,,n.缺点，欠缺 v.背叛 n.逃跑 n.开小差,雅思
defence,di'fens,,n.防卫 防护 防御物 辩护 被告律师,雅思
defendant,dɪ'fɛndənt,,n.被告 a.处于被告地位的,雅思
defer,dɪ'fɝ,,v.推迟，延期,雅思
defiance,dɪ'faɪəns,,n.挑战，挑衅；违抗；蔑视,雅思
deficiency,dɪ'fɪʃənsi,,n.缺乏，不足，不足之数,雅思
deficit,'dɛfəsɪt,,n.空额，赤字,雅思
defile,dɪ'faɪl,,v.弄脏，污损,雅思
definite,'dɛfɪnət,,a.确切的，明确的,雅思
definitive,dɪ'fɪnətɪv,,a.决定的，明确的；最后的,雅思
deflate,dɪ'flet,,v.使(轮胎)瘪下去 降低重要性,雅思
deflect,dɪ'flɛkt,,v.偏斜,雅思
defraud,dɪ'frɔd,,v.欺骗，欺诈,雅思
deft,deft,,a.灵巧的，熟练的,雅思
defy,'difaɪ,,v.公然反抗，蔑视，拒绝服从,雅思
degenerate,dɪ'dʒɛnəret,,n&a.堕落(的)，颓废(的),雅思
degrade,dɪ'ɡred,,v.降级，堕落，贬黜,雅思
deviate,'divɪet,,v.背离，偏离,雅思
devise,dɪ'vaɪz,,v.设计，想出,雅思
devote,dɪ'vot,,v.把奉献给,雅思
devour,dɪ'vaʊɚ,,v.狼吞虎咽地吃；挥霍，耗尽,雅思
diagnose,",daɪəɡ'nos",,v.诊断(疾病),雅思
diagram,'daɪəɡræm,,n.图解,雅思
dentist,'dɛntɪst,,n.牙医,雅思
deny,dɪ'nai,,"v.否认, 否定，拒绝一项要求""",雅思
desirable,dɪ'zaɪərəbl,,a.值得弄到手的，吸引人的,雅思
desolate,'dɛsələt,,a.荒芜的 a.无人居住的 a.孤寂的 v.使荒芜,雅思
devastate,'dɛvəstet,,v.破坏，蹂躏,雅思
devastating,'devəsteitiŋ,,a.破坏性的，毁灭性的,雅思
dial,'daɪəl,,n.表面，钟面；拨号盘 v.打电话,雅思
dialect,'daɪə'lɛkt,,n.方言，俚语,雅思
diameter,daɪ'æmɪtɚ,,n.直径,雅思
dictate,'dɪktet,,v.听写，命令，支配,雅思
diet,'daɪət,,n&vi.饮食，规定的饮食，忌食,雅思
differ,'dɪfɚ,,v.不相同，意见不一致,雅思
differentiate,",dɪfə'rɛnʃɪet",,v.区别，区分,雅思
diffuse,dɪ'fjus,,v.散开，扩散 a.扩散的；冗长的,雅思
dividend,'dɪvɪdɛnd,,n.红利，股息,雅思
divine,dɪ'vaɪn,,a.神的，极好的 v.占卜,雅思
dizzy,'dɪzi,,a.使人头晕的，眩晕的,雅思
dock,dɑk,,n.船坞；码头；刑事被告席 v.引入船坞,雅思
doctrine,'dɑktrɪn,,n.教义，教条,雅思
dodge,dɑdʒ,,v.躲闪，躲开,雅思
dole,dol,,n.施舍，悲哀,雅思
domain,do'men,,n.领土，领域，范围,雅思
dome,dom,,n.圆屋顶,雅思
domestic,də'mɛstɪk,,a.家的，家庭的，本国的 n.佣人,雅思
dominant,'dɑmɪnənt,,a.支配的，统治的,雅思
dominate,'dɑmɪnet,,v.统治，支配，俯瞰，俯视,雅思
donation,do'neʃən,,n.捐款，捐赠,雅思
doom,dʊm,,n.毁灭，死亡 v.注定，判定,雅思
dormant,'dɔrmənt,,a.休眠的，暂死的,雅思
dose,dos,,n.(药)一剂，一服 v.给服药,雅思
dot,dɑt,,n.小点，小圆点 v.加上小点，散布于，点缀,雅思
doubtful,'daʊtfəl,,a.有疑问的；怀疑的,雅思
doubtless,'daʊtləs,,ad.无疑地,雅思
elevator,'ɛlɪvetɚ,,n.[美]电梯，升降机,雅思
elicit,ɪ'lɪsɪt,,v.引出，诱出,雅思
eligible,'ɛlɪdʒəbl,,a.合格的，适宜的,雅思
eliminate,ɪ'lɪmɪnet,,v.消灭，消除,雅思
elite,ɪˈliːt,,n&a.社会精华(的)，高贵者(的),雅思
eloquent,'ɛləkwənt,,a.雄辩的,雅思
elsewhere,els'weə; 'elsweə,,ad.在别处，向别处,雅思
embargo,ɪm'bɑrɡo,,n&v.禁止贸易,雅思
embark,ɪm'bɑrk,,v.上船；从事；开始,雅思
embarrass,ɪm'bærəs,,v.使为难，使尴尬,雅思
embassy,'ɛmbəsi,,n.大使馆,雅思
embed,ɪm'bɛd,,v.把嵌入，使扎根于社会，使深留脑中,雅思
embody,ɪm'bɑdi,,v.体现；使具体化,雅思
embrace,ɪm'bres,,v&n.拥抱；利用；包含,雅思
emerge,ɪ'mɝdʒ,,v.出现，浮现，暴露,雅思
emergency,ɪ'mɝdʒənsi,,n.紧急情况，突发事件,雅思
emigrate,'ɛmɪɡret,,v.移居国外,雅思
eminent,'ɛmɪnənt,,a.著名的，卓越的,雅思
emit,ɪ'mɪt,,v.散发；发射,雅思
emotion,ɪ'moʃən,,n.感情；情绪；激动,雅思
emphasize,'ɛmfəsaɪz,,v.强调，加强的语气,雅思
empirical,ɪm'pɪrɪkl,,a.经验主义的,雅思
employment,ɪm'plɔɪmənt,,n.职业；雇用；使用,雅思
essay,'ɛse,,n.文章，小品文，随笔,雅思
essence,'ɛsns,,n.本质，香精,雅思
essential,ɪ'sɛnʃl,,n&a.本质(的)，必要(的),雅思
establish,ɪˈstæblɪʃ,,v.建立，委任；安置；证实；确立,雅思
estate,ɪ'stet,,n.房地产；财产,雅思
esteem,ɪ'stim,,n&vt.尊重，珍重,雅思
estimate,"'ɛstə,met",,n.n. n.估计，估价 v.评价，估量,雅思
eternal,ɪ'tɝnl,,a.永久的，不朽的，不停的,雅思
ethnic,'ɛθnɪk,,a.种族的；人种学的,雅思
etiquette,'ɛtɪkɛt,,"n.礼仪, 礼节 """,雅思
evacuate,ɪ'vækjuet,,v.撤离，疏散，排清,雅思
evade,ɪ'ved,,"v.回避, 躲避""",雅思
evaluate,ɪ'væljʊ'et,,v.估的价，定的值,雅思
evaporate,ɪ'væpəret,,v.使蒸发，使脱水，消失,雅思
even,'ivən,,ad.甚至还 a.平的，双数的 v.使平坦,雅思
eventually,ɪ'vɛntʃuəli,,ad.终于，最后,雅思
everlasting,",ɛvɚ'læstɪŋ",,a.永久的，永恒的,雅思
evict,ɪ'vɪkt,,v.驱逐,雅思
evoke,ɪ'vok,,v.唤起；引起,雅思
evolution,ˌɛvəˈluʃən; (occas.) ˌ ivəˈluʃən,,n.演变，进展，进化,雅思
exacerbate,ɪɡ'zæsɚbet,,v.加重；恶化,雅思
exaggerate,ɪɡ'zædʒəret,,v.夸大，夸张,雅思
exasperate,ɪɡ'zæspəret,,v.激怒，使恼火,雅思
facet,'fæsɪt,,n.刻面，(问题的)一个方面,雅思
facilitate,fə'sɪlə'tet,,v.使便利,雅思
facility,fə'sɪləti,,n.灵巧，熟练；设备,雅思
factor,'fæktɚ,,n.因素，要素,雅思
faculty,'fæklti,,n.才能；(大学的)系科；学院全体教员,雅思
fade,fed,,v.(使)褪色，逐渐消失,雅思
fahrenheit,'færən'haɪt,,n.华氏温度计,雅思
faint,fent,,a.微弱的，不清楚的 n&vi.昏晕,雅思
faith,feθ,,n.信任，信仰,雅思
fake,feɪk,,n.假货，骗子 v.伪造,雅思
fall,fɔl,,n&vi.落下，降落，倒坍，垂下,雅思
fallacy,'fæləsi,,n.谬论,雅思
fallible,'fæləbl,,a.易犯错误的，错误难免的,雅思
flash,flæʃ,,n&v.闪光，闪现；简讯，浮华,雅思
flask,flæsk,,n.细颈瓶，扁形酒瓶,雅思
flatter,'flætɚ,,v.阿谀，使高兴；(肖像)等胜过(真人真物),雅思
flaunt,flɔnt,,v.夸耀，夸饰,雅思
flavour,'fleivə,,n&vt.味，风味，调味，特点,雅思
flaw,flɔ,,n.缺点，瑕疵,雅思
flee,fli,,v.逃走,雅思
fleet,flit,,n.舰队；船队,雅思
fleeting,'flitɪŋ,,"a.飞逝的, 短暂的 """,雅思
flesh,flɛʃ,,n.肉，肉体，果肉,雅思
flexible,'flɛksəbl,,a.易弯曲的；柔软的，灵活的,雅思
flicker,'flɪkɚ,,vi&n.闪烁，摇曳，闪现,雅思
fling,flɪŋ,,v&n.掷，抛；猛烈地移动；投入,雅思
flip,flɪp,,v.把往上抛，掷，抽打 v.用指轻弹,雅思
flirt,flɝt,,v.挥动，调情 n.调情者；急动,雅思
float,flot,,n.浮子，浮标，(游行中的)彩车 v.漂浮,雅思
flock,flɑk,,n.(鸟兽)群，一群人；群集,雅思
flour,'flaʊɚ,,n.面粉,雅思
flourish,ˈflɜːrɪʃ,,v&n.繁荣，挥舞,雅思
flu,flu,,n.流感,雅思
fluctuate,'flʌktʃʊ'et,,v.(物价)涨落，起落，波动,雅思
fluent,'fluənt,,a.说话流利的，(演说等)流畅的,雅思
fluff,flʌf,,n.(织物上的)绒毛 v.抖开，抖松,雅思
gale,ɡel,,n.大风，一阵喧闹,雅思
gallery,'gæləri,,n.画廊，美术品陈列室；剧场顶层,雅思
gamble,'ɡæmbl,,v&n.赌博；投机,雅思
gang,ɡæŋ,,n.一组，一队，(罪犯等)一帮，一群,雅思
gaol,dʒeɪl,,n&vt.监狱，监禁,雅思
jail,dʒel,,n&v.监狱; 监禁,雅思
gape,geɪp,,v.张口，张开，裂开 n.目瞪口呆,雅思
garbage,'ɡɑrbɪdʒ,,n.垃圾，污物,雅思
garment,'gɑrmənt,,n.(一件)衣服(长袍、外套),雅思
gasp,ɡæsp,,n&v.喘气，气喘吁吁地说,雅思
gaudy,'gɔdi,,a.绚丽的,雅思
gauge,gedʒ,,"""n.标准尺寸,(铁道)轨矩;雨量器；(电线)直径 """,雅思
gaunt,ɡɔ:nt,,a.憔悴的，瘦弱的；荒凉的,雅思
gear,ɡɪr,,a.齿轮的；轮的、杠杆等装置的 v.使相适合,雅思
gene,dʒin,,n.基因,雅思
generalize,'dʒɛnrəlaɪz,,v.概括，归纳,雅思
generate,'dʒɛnəret,,v.使产生，使发生,雅思
generic,dʒə'nɛrɪk,,a.一般的，普通的,雅思
generous,'dʒɛnərəs,,a.慷慨的，丰盛的,雅思
genetic,dʒə'nɛtɪk,,a.遗传学的；发生的,雅思
genial,'dʒinɪəl,,a.和蔼的，亲切的，温和的,雅思
genius,'dʒinjəs,,n.天才，天才人物，才华,雅思
gentle,'dʒɛntl,,a.文雅的；有礼貌的,雅思
go,go,,v.without sth在缺少.的情况下勉强对付,雅思
goad,ɡod,,n.刺棒，刺痛物；激励 v.激励，刺激,雅思
goal,ɡol,,n.(足球)球门；得分；目标,雅思
good,ɡʊd,,a &n.好的，好事,雅思
haphazard,'hæphæzəd,,a&ad.杂乱的(地)，任意的(地),雅思
harass,"ˈhærəs, həˈræs",,"v.使烦恼, 折磨，骚扰""",雅思
harassment,hə'ræsmənt,,n.烦忧，困扰,雅思
harbour,hɑrbɚ,,n.港，港口，安全处，避难所 v.隐匿，包庇,雅思
hard,hɑrd,,a.坚硬的；困难的；难忍的；严厉的；结实的,雅思
hardware,'hɑrdwɛr,,n.金属日用器皿，计算机硬件,雅思
hardy,'hɑːdɪ,,a.勇敢的，果断的，吃苦的,雅思
harmony,'hɑrməni,,n.一致，协调，和声,雅思
harness,'hɑrnɪs,,v.上挽具；治理；利用 n.挽具，降落伞背带,雅思
harsh,hɑrʃ,,a.粗糙的；严厉的,雅思
haste,hest,,n.急速，仓促,雅思
hasty,'hesti,,a.急速的；匆促的,雅思
hatch,hætʃ,,v.孵出，策划,雅思
haul,hɔl,,v&n.用力拉，拖；捕获量；拖运的距离,雅思
haunt,hɔnt,,v.常去；(鬼，魂)常出没于 n.常去的地方,雅思
haven,'hevn,,n.安全处所，避难所,雅思
havoc,'hævək,,n.大灾难，浩劫,雅思
hawk,hɔk,,n.鹰，骗子；鹰派成员,雅思
hazard,'hæzɚd,,n&vt.危险，危害，冒险；做出,雅思
hazardous,'hæzɚdəs,,a.冒险的,雅思
hubbub,'hʌbʌb,,n.吵闹，喧哗,雅思
huddle,'hʌdl,,v.挤作一团，乱堆 n.一堆，一团,雅思
hug,hʌɡ,,vt&n.紧抱，拥抱,雅思
hum,hʌm,,v&n.嗡嗡叫，嘈杂声,雅思
humanity,hjʊ'mænəti,,n.人类；仁慈，仁爱,雅思
humble,'hʌmbl,,a.谦卑的，恭顺的，简陋的 v.使卑下，贬抑,雅思
humdrum,'hʌmdrʌm,,a.单调的，枯燥的,雅思
humidity,hju'mɪdəti,,n.湿气，空气湿度,雅思
humiliate,hju'mɪlɪet,,v.使羞辱，使丢脸,雅思
hurl,hɝl,,vt&n.猛掷，猛投,雅思
hurricane,hʌrɪˌken,,n.飓风,雅思
hydrogen,'haɪdrədʒən,,n.氢气,雅思
hygiene,'haɪdʒin,,n.卫生,雅思
hypothesis,haɪ'pɑθəsɪs,,n.(逻辑)前提，假说,雅思
hysterical,hɪ'stɛrɪkl,,"a.歇斯底里的, 狂热的",雅思
ideal,aɪ'diəl,,n.理想的事物；理想 a.完美的，理想的,雅思
identical,aɪ'dɛntɪkl,,a.同一的，完全相似的,雅思
identify,aɪ'dɛntɪfaɪ,,v.认出，认为与一致,雅思
identification,aɪˌdentɪfɪ'keʃn,,n.认出，识别；身分证明,雅思
identity,aɪ'dɛntəti,,n.身份; 同一; 一致；特性,雅思
ideology,",aidi'ɔlədʒi, ,idi-",,n.思想，思想体系，意识形态,雅思
idiom,'ɪdɪəm,,n.习语，成语,雅思
idiot,'ɪdɪət,,n.白痴,雅思
inflation,ɪn'fleʃən,,n.通货膨胀,雅思
inflict,ɪn'flɪkt,,v.使遭受，强加,雅思
influence,'ɪnfluəns,,n&vt.影响(力)，感化(力)，有影响的人或事,雅思
influx,'ɪnflʌks,,n.汇集，流入,雅思
infringe,ɪn'frɪndʒ,,v.触犯；违反，侵害,雅思
ingenious,ɪn'dʒinɪəs,,a.机灵的；制作精巧的，灵巧的,雅思
ingredient,ɪn'ɡridɪənt,,n.(混合物的)组成部分，配料,雅思
inhabit,ɪn'hæbɪt,,v.居住于,雅思
inhabitant,ɪn'hæbɪtənt,,n.居民,雅思
inherent,ɪn'hɪrənt,,a.固有的,雅思
inherit,ɪn'hɛrɪt,,v.继承，经遗传而得(特性等),雅思
inhibit,ɪn'hɪbɪt,,v.禁止，抑制；阻止,雅思
initial,ɪ'nɪʃəl,,a.最初的 n.人名的首字母 v.签名首字母于,雅思
initiate,ɪ'nɪʃɪet,,v.创始，着手，介绍某人为(会员等),雅思
initiative,ɪ'nɪʃətɪv,,n.发端，创始，主动性,雅思
inject,ɪn'dʒɛkt,,v.注射；注入，灌入,雅思
inland,",ɪn'lænd",,a.内地的，内陆的 ad.在内地，向内地,雅思
innocent,'ɪnəsnt,,a.无罪的，无害的，天真的 n.天真无邪的人,雅思
innovation,",ɪnə'veʃən",,n.创新，改革,雅思
innumerable,ɪ'nʊmərəbl,,a.数不清的,雅思
inquire,ɪn'kwaɪr,,v.打听，询问,雅思
insane,ɪn'sen,,a.愚蠢的; 疯狂的,雅思
insert,'ɪnsɝt,,v.插入 n.插入物，插页,雅思
jam,dʒæm,,v.压紧，夹住，发生故障，塞进 n.阻塞物,雅思
janitor,'dʒænɪtɚ,,n.看门人，管门人,雅思
jealous,'dʒɛləs,,a.妒忌的；妒羡的,雅思
jeer,dʒɪr,,v.嘲笑 n.讥笑的言语,雅思
jeopardize,'dʒɛpɚdaɪz,,v.使受危害，使陷险境,雅思
jerk,dʒɝk,,n&v.急动，急停,雅思
jog,dʒɑɡ,,v&n.轻推，轻撞，缓步前进，漫跑,雅思
jolt,dʒolt,,v.颠簸，颠簸而行,雅思
journal,'dʒɝnl,,n.学术性刊物，期刊；日记,雅思
journalist,'dʒɝnəlɪst,,n.记者，新闻工作者,雅思
judicial,dʒʊ'dɪʃəl,,"a.法庭(官)的, 审判的 """,雅思
jumble,'dʒʌmbl,,v&n.混杂，杂乱，混乱,雅思
junction,'dʒʌŋkʃən,,n.交**点，接合点,雅思
jungle,'dʒʌŋɡl,,n.丛林，密林,雅思
junior,'dʒunɪɚ,,n.较年幼者 a.较年幼的，等级较低的,雅思
junk,dʒʌŋk,,n.旧货，假货 v.把(当废物)丢弃,雅思
jury,'dʒʊri,,n.陪审团,雅思
justify,'dʒʌstə'fai,,v.证明是正当的或有理的，为辩护,雅思
